
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                           Observed  |   Rel. |    Aki    | Acc. |                 Ei           Ek                  |      Lower level      |      Upper level       |Type|
                          Wavelength |   Int. |    s^-1   |      |                (eV)         (eV)                 |-----------------------|------------------------|    |
                           Vac (nm)  |        |           |      |                                                  | Conf.          | Term | Conf.           | Term |    |
                    220.219          |    130 |           |      |    12.6846240          -     18.313005           | 5s.5d          | 3D   | 5s.10f          | 1F*  |    |
                    220.267          |     74 | 4.4e+06   | D+   |    12.6846240          -     18.311462           | 5s.5d          | 3D   | 5s.10f          | 3F*  |    |
                    220.327          |     80 | 4.9e+05   | D+   |    12.6846240          -     18.310044           | 5s.5d          | 3D   | 5s.10f          | 3F*  |    |
                    220.5279         |   1000 | 1.8e+07   | D+   |    12.10438285         -     17.724752           | 5s.5d          | 1D   | 5s.7f           | 1F*  |    |
                    220.6720         |    440 |           |      |    12.10438285         -     17.721088           | 5s.5d          | 1D   | 5s.7f           | 3F*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    224.531          |    170 | 8.e+06    | D+   |    12.657388           -     18.177846           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
                    224.8318         |    110 |           |      |    12.668046           -     18.180840           | 5s.5d          | 3D   | 5s.9f           | 1F*  |    |
                    224.961          | 150bl* | 1.5e+06   | D+   |    12.668046           -     18.177846           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
                    224.961          | 150bl* | 8.e+06    | D+   |    12.668046           -     18.177605           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
                    225.5787         |    300 | 9.e+06    | D+   |    12.6846240          -     18.179151           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    225.614          |     43 | 1.0e+06   | D+   |    12.6846240          -     18.177605           | 5s.5d          | 3D   | 5s.9f           | 3F*  |    |
                    226.829          |     48 |           |      |    12.597793           -     18.062478           | 5p2            | 3P   | 5s.11p          | 1P*  |    |
                    226.968          |    100 |           |      |    12.597793           -     18.059018           | 5p2            | 3P   | 5s.11p          | 3P*  |    |
                    228.1640         |    330 |           |      |    12.0302125          -     17.462554           | 5s.6s          | 1S   | 5s.9p           | 1P*  |    |
                    228.7395         |    130 |           |      |    12.0302125          -     17.448865           | 5s.6s          | 1S   | 5s.9p           | 3P*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    229.315          |     35 |           |      |    12.657388           -     18.062478           | 5s.5d          | 3D   | 5s.11p          | 1P*  |    |
                    229.485          |     25 |           |      |    12.657388           -     18.059018           | 5s.5d          | 3D   | 5s.11p          | 3P*  |    |
                    229.772          |     48 |           |      |    12.668046           -     18.062478           | 5s.5d          | 3D   | 5s.11p          | 1P*  |    |
                    230.529          |    360 |           |      |    12.801292           -     18.177846           | 5p2            | 3P   | 5s.9f           | 3F*  |    |
                    230.606448       |  19000 | 2.10e+06  | B+   |     0.000000000000     -      5.37478689         | 5s2            | 1S   | 5s.5p           | 3P*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    231.3217         |    540 | 8.e+06    | E    |    12.10438285         -     17.462554           | 5s.5d          | 1D   | 5s.9p           | 1P*  |    |
                    231.442          |     65 |           |      |    12.10438285         -     17.459762           | 5s.5d          | 1D   | 5s.9p           | 3P*  |    |
                    231.9154         |    290 | 1.5e+06   | E    |    12.10438285         -     17.448865           | 5s.5d          | 1D   | 5s.9p           | 3P*  |    |
                    232.3306         |     83 |           |      |    12.657388           -     17.992287           | 5s.5d          | 3D   | 5s.8f           | 3F*  | E2 |
                    232.3387         |    150 | 5.8e+06   | D+   |    12.657388           -     17.992064           | 5s.5d          | 3D   | 5s.8f           | 3F*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    232.6491         |     67 |           |      |    12.668046           -     17.995618           | 5s.5d          | 3D   | 5s.8f           | 1F*  |    |
                    232.7949         |    290 | 6.e+06    | D+   |    12.668046           -     17.992287           | 5s.5d          | 3D   | 5s.8f           | 3F*  |    |
                    233.4570         |    320 | 7.e+06    | D+   |    12.6846240          -     17.993757           | 5s.5d          | 3D   | 5s.8f           | 3F*  |    |
                    234.349          |    310 |           |      |    13.37070235         -    [18.660093]          | 5s.6p          | 3P*  | 5s.18d          | 1D   |    |
                    234.387          |    89* |           |      |    13.37070235         -     18.65882            | 5s.6p          | 3P*  | 5s.18d          | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    234.387          |    89* |           |      |    13.37070235         -     18.65882            | 5s.6p          | 3P*  | 5s.18d          | 3D   | E2 |
                    234.3997         |     28 |           |      |    13.37070235         -     18.65852            | 5s.6p          | 3P*  | 5s.18d          | 3D   |    |
                    235.07432        |   2800 | 1.7e+07   | D    |     7.8157833          -     13.0884264          | 5s.5p          | 1P*  | 5p2             | 3P   |    |
                    235.567          |    110 |           |      |    12.801292           -     18.062478           | 5p2            | 3P   | 5s.11p          | 1P*  |    |
                    235.6108         |    230 |           |      |    13.37070235         -     18.63134            | 5s.6p          | 3P*  | 5s.17d          | 1D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    235.688          |   150* |           |      |    13.37070235         -     18.62962            | 5s.6p          | 3P*  | 5s.17d          | 3D   |    |
                    235.688          |   150* |           |      |    13.37070235         -     18.62962            | 5s.6p          | 3P*  | 5s.17d          | 3D   |    |
                    236.2863         |     37 |           |      |    13.3484738          -     18.59410            | 5s.6p          | 3P*  | 5s.16d          | 3D   | E2 |
                    236.3037         |     34 |           |      |    13.3484738          -     18.59375            | 5s.6p          | 3P*  | 5s.16d          | 3D   |    |
                    236.46858699778  |    220 | 5.1e+00   | B+   |     0.000000000000     -      5.2415551542831    | 5s2            | 1S   | 5s.5p           | 3P*  | HF |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    236.5721         |     54 |           |      |    13.44364783         -     18.68291            | 5s.6p          | 3P*  | 5s.19d          | 3D   |    |
                    236.7009         |     31 | 1.9e+05   | D+   |    13.3484738          -     18.584872           | 5s.6p          | 3P*  | 5s.17s          | 3S   |    |
                    237.059          |    580 | 1.5e+05   | E    |    11.64507696         -     16.873868           | 5s.6s          | 3S   | 5s.8p           | 1P*  |    |
                    237.263          |     43 | 8.e+04    | E    |    13.0884264          -     18.313005           | 5p2            | 3P   | 5s.10f          | 1F*  |    |
                    237.2904         |     76 |           |      |    13.37070235         -     18.59410            | 5s.6p          | 3P*  | 5s.16d          | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    237.3039         |     76 |           |      |    13.37070235         -     18.59375            | 5s.6p          | 3P*  | 5s.16d          | 3D   |    |
                    237.373          |    220 |           |      |    13.0884264          -     18.310044           | 5p2            | 3P   | 5s.10f          | 3F*  |    |
                    237.480          |    100 |           |      |    12.597793           -     17.817339           | 5p2            | 3P   | 5s.10p          | 3P*  |    |
                    237.5960         |    130 | 2.3e+06   | E    |    11.64507696         -     16.861772           | 5s.6s          | 3S   | 5s.8p           | 3P*  |    |
                    237.6655         |    100 |           |      |    13.44364783         -     18.65882            | 5s.6p          | 3P*  | 5s.18d          | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    237.7085         |     64 | 5.4e+05   | D+   |    13.37070235         -     18.584872           | 5s.6p          | 3P*  | 5s.17s          | 3S   |    |
                    238.2630         |   4800 | 4.6e+07   | C+   |    12.10438285         -     17.306475           | 5s.5d          | 1D   | 5s.6f           | 1F*  |    |
                    238.376          |    300 | 2.0e+06   | E    |    11.64507696         -     16.844693           | 5s.6s          | 3S   | 5s.8p           | 3P*  |    |
                    238.4526         |   1500 |           |      |    12.10438285         -     17.302335           | 5s.5d          | 1D   | 5s.6f           | 3F*  |    |
                    238.768          |    500 |           |      |    12.801292           -     17.992064           | 5p2            | 3P   | 5s.8f           | 3F*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    238.9989         |      m |           |      |    13.44364783         -    [18.629701]          | 5s.6p          | 3P*  | 5s.17d          | 3D   |    |
                    239.3017         |     91 |           |      |    13.37070235         -     18.550203           | 5s.6p          | 3P*  | 5s.15d          | 3D   | E2 |
                    239.3179         |    110 |           |      |    13.37070235         -     18.549855           | 5s.6p          | 3P*  | 5s.15d          | 3D   |    |
                    239.712          |     76 |           |      |    13.37070235         -     18.541117           | 5s.6p          | 3P*  | 5s.16s          | 1S   |    |
                    239.8381         |     22 | 7.e+05    | D+   |    13.37070235         -     18.538609           | 5s.6p          | 3P*  | 5s.16s          | 3S   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    240.563          |    120 |           |      |    13.44364783         -    [18.596167]          | 5s.6p          | 3P*  | 5s.16d          | 1D   |    |
                    240.6473         |    220 |           |      |    13.44364783         -     18.594195           | 5s.6p          | 3P*  | 5s.16d          | 3D   |    |
                    240.8566         |     96 |           |      |    13.3484738          -     18.494478           | 5s.6p          | 3P*  | 5s.14d          | 3D   | E2 |
                    240.8758         |    110 |           |      |    13.3484738          -     18.494143           | 5s.6p          | 3P*  | 5s.14d          | 3D   |    |
                    241.0846         |     93 | 9.e+05    | D+   |    13.44364783         -     18.584872           | 5s.6p          | 3P*  | 5s.17s          | 3S   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    241.2831         |     83 | 8.e+05    | D+   |    12.6846240          -     17.82160            | 5s.5d          | 3D   | 5s.10p          | 3P*  |    |
                    241.5409         |    110 | 3.2e+05   | D+   |    13.3484738          -     18.479962           | 5s.6p          | 3P*  | 5s.15s          | 3S   |    |
                    241.721          |     84 |           |      |    13.37070235         -    [18.497983]          | 5s.6p          | 3P*  | 5s.14d          | 1D   |    |
                    241.8932         |     69 |           |      |    13.37070235         -     18.494741           | 5s.6p          | 3P*  | 5s.14d          | 3D   | E2 |
                    241.9067         |    100 |           |      |    13.37070235         -     18.494478           | 5s.6p          | 3P*  | 5s.14d          | 3D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    241.9196         |     78 |           |      |    13.37070235         -     18.494143           | 5s.6p          | 3P*  | 5s.14d          | 3D   |    |
                    242.442          |    120 |           |      |    13.37070235         -     18.48323            | 5s.6p          | 3P*  | 5s.15s          | 1S   |    |
