
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |        Upper level         |Type|
          |             Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|----------------------------|    |
          |              Vac (nm)  |       |           |      |                                    | Conf.            | Term    | Conf.            | Term    |    |
Pd II     |            278.77527   |   100 |           |      |    8.9625764    -     13.4087252   | 4d8.(3F).5p      | 4G*     | 4d8.(3F).6s      | 4F      |    |
Pd II     |            280.04565   |    30 |           |      |    8.6308976    -     13.0568781   | 4d8.(3F).5p      | 4G*     | 4d8.(3F).6s      | 2F      |    |
Pd II     |            280.07557   |    20 |           |      |   10.2228883    -     14.6483962   | 4d8.(3P).5p      | 4D*     | 4d8.(3P).6s      | 4P      |    |
Pd II     |            280.73766   |    50 |           |      |    9.2146551    -     13.6297263   | 4d8.(3F).5p      | 2G*     | 4d8.(3F).6s      | 2F      |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            285.45776   |   200 |           |      |    4.0022765    -      8.3443472   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 2G*     |    |
Pd II     |            287.12159   |   100 |           |      |    9.0918149    -     13.4087252   | 4d8.(3F).5p      | 4F*     | 4d8.(3F).6s      | 4F      |    |
Pd II     |            287.78878   |   100 |           |      |    8.6641930    -     12.9710953   | 4d8.(3F).5p      | 4F*     | 4d8.(3F).6s      | 4F      |    |
Pd I      |            292.24922   |   520 |           |      |    0.8138506    -      5.0550228   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd II     |            298.063     |    50 |           |      |    4.2681173    -      8.4265387   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4D*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd I      |            300.26500   |   650 |           |      |    0.8138506    -      4.9418067   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<3/2>).5p | 2[5/2]* |    |
Pd I      |            300.97738   |    45 |           |      |    3.1121564    -      7.2303422   | 4d8.5s2          | 3F      | 4d8.5s.(2F).5p   | 3F*     |    |
Pd I      |            302.79084   |  1500 |           |      |    0.9615005    -      5.0550228   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd I      |            306.52986   |  1100 |           |      |    0.9615005    -      5.0050926   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd I      |            311.40380   |  2600 |           |      |    0.9615005    -      4.9418067   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<3/2>).5p | 2[5/2]* |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd I      |            314.281     |   270 |           |      |                                    |                  |         |                  |         |    |
Pd I      |            324.26983   | 11000 | 7.7e+07   |      |    0.8138506    -      4.6362354   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[5/2]* |    |
Pd I      |            325.16361   |  2700 |           |      |    1.2514955    -      5.0633748   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[1/2]* |    |
Pd I      |            325.87765   |  3500 |           |      |    1.2514955    -      5.0550228   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
