
---------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |               Rel. |    Aki    | Acc. |           Ei           Ek          |     Lower level     |     Upper level     |   Type|
            Wavelength |               Int. |    s^-1   |      |          (eV)         (eV)         |---------------------|---------------------|       |
             Vac (nm)  |                    |           |      |                                    | Conf.        | Term | Conf.        | Term |       |
            101.2867   |                570 |           |      |    35.038529     -     47.27941    | 3d3.(2P).4p  | 1D*  | 3d3.(4P).4d  | 5D   |       |
            101.3198   |                530 | 6.e+08    | D    |    35.180997     -     47.41803    | 3d3.(2P).4p  | 3D*  | 3d3.(2G).4d  | 3F   |       |
            101.3485   |                530 | 1.7e+08   | D    |    34.653883     -     46.88757    | 3d3.(2G).4p  | 3G*  | 3d3.(2G).4d  | 3I   |       |
            101.3726   |                810 | 3.3e+08   | D    |    34.720470     -     46.95098    | 3d3.(2G).4p  | 3G*  | 3d3.(2G).4d  | 3I   |       |
            101.3832   |               1200 | 2.7e+09   | C    |    33.218904     -     45.44818    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.3943   |                730 | 1.7e+08   | D    |    32.300503     -     44.52848    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
            101.4012   |               1000 | 1.3e+09   | D+   |    34.720470     -     46.947585   | 3d3.(2G).4p  | 3G*  | 3d3.(2G).4d  | 1H   |       |
            101.4437   |                290 | 6.e+07    | D    |    35.512930     -     47.734904   | 3d3.(4P).4p  | 3D*  | 3d3.(2P).4d  | 1F   |       |
            101.4852   |              900bl | 1.1e+08   | D    |    32.366323     -     44.58323    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
            101.5348   |               1000 | 2.3e+09   | C    |    35.944611     -     48.15552    | 3d3.(2D2).4p | 3D*  | 3d3.(2D2).4d | 3F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.5516   |               1000 | 3.5e+08   | D    |    32.158562     -     44.36766    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5P   |       |
            101.5601   |                270 | 1.2e+08   | D    |    34.761069     -     46.96913    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3G   |       |
            101.5709   |                810 | 1.8e+09   | D+   |    35.879729     -     48.08643    | 3d3.(2D2).4p | 3D*  | 3d3.(2D2).4d | 3F   |       |
            101.6062   |                530 | 3.8e+08   | D    |    35.172597     -     47.375056   | 3d3.(2D2).4p | 3P*  | 3d3.(2G).4d  | 3D   |       |
