
--------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |       Lower level       |       Upper level       |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |-------------------------|-------------------------|    |
            Vac (nm)  |          |           |      |                                   | Conf.            | Term | Conf.            | Term |    |
            130.6260  |       9* |           |      |    13.868423    -     23.360179   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3P   |    |
            130.6260  |       9* |           |      |    15.913266    -     25.404907   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 1G   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            130.9656  |        2 |           |      |    15.030552    -     24.497518   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).5f | 5F   |    |
            130.9818  |       10 |           |      |     4.476194    -     13.942010   | 5s2.5p4          | 1S   | 5s2.5p3.(4S*).5d | 5D*  |    |
            130.9881  |       4u |           |      |    13.942010    -     23.407288   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            131.4088  |       10 |           |      |    13.972268    -     23.407288   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            131.4390  |        1 |           |      |    15.030552    -     24.463392   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).5f | 5F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            131.520   |        0 |           |      |    15.913266    -     25.340245   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 3D   |    |
            131.6442  |        8 |           |      |    13.942010    -     23.360179   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3P   |    |
            131.6873  |        2 |           |      |    15.116494    -     24.531560   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).5f | 5F   |    |
            132.5014  |        2 |           |      |    12.182993    -     21.540285   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).4f | 3F   |    |
            132.7475  |        1 |           |      |    15.116494    -     24.456409   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            133.0927  |        3 |           |      |    13.868423    -     23.184106   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            133.3145  |      11* |           |      |    15.913266    -     25.213414   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 3D   |    |
            133.3145  |      11* |           |      |    13.837307    -     23.137218   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3F   |    |
            133.7652  |        4 |           |      |    13.868423    -     23.137218   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3F   |    |
            133.8153  |        5 |           |      |    16.139485    -     25.404907   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 1G   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            134.1518  |        9 |           |      |    13.942010    -     23.184106   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            134.2534  |       11 |           |      |    12.840820    -     22.075947   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3P   |    |
            134.2928  |        6 |           |      |    13.868423    -     23.100844   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).6p | 3P   |    |
            134.4320  |        5 |           |      |    12.840820    -     22.063722   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3D   |    |
            134.7545  |        6 |           |      |    16.139485    -     25.340245   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3D   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            135.047   |        0 |           |      |    16.454163    -     25.634972   | 5s2.5p3.(2D*).5d | 1G*  | 5s2.5p3.(2P*).4f | 3F   |    |
            135.5012  |       10 |           |      |    13.431674    -     22.581754   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3S   |    |
            135.6358  |       11 |           |      |    12.182993    -     21.324019   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).6p | 1D   |    |
            136.4977  |        3 |           |      |    15.459754    -     24.543079   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3G   |    |
            136.6709  |        8 |           |      |    15.459754    -     24.531560   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(4S*).5f | 5F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            137.0076  |     0.5h |           |      |    13.837307    -     22.886794   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).6p | 3D   |    |
            137.4809  |        3 |           |      |    13.868423    -     22.886794   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).6p | 3D   |    |
            137.5295  |        8 |           |      |    17.127857    -     26.142996   | 5s2.5p3.(2D*).6s | 3D*  | 5p6              | 1S   |    |
            137.7722  |       10 |           |      |    14.535917    -     23.535184   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 1D   |    |
            137.8128  |        3 |           |      |    15.459754    -     24.456409   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            138.0055  |        9 |           |      |    14.535917    -     23.519982   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 3P   |    |
            138.9129  |       11 |           |      |    12.182993    -     21.108327   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).4f | 3F   |    |
