
---------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |     Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
          Wavelength |  Int. |     s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
           Vac (nm)  |       |            |      |                                   | Conf.  | Term | Conf.  | Term |    |
           293.425   |     1 |            |      |                                   |        |      |        |      |    |
           302.912   |    3* | 2.3222e+07 | AAA  |    69.369199    -     73.461093   | 1s.3p  | 3P*  | 1s.5d  | 3D   |    |
           302.912   |    3* | 5.5732e+07 | AAA  |    69.369332    -     73.461223   | 1s.3p  | 3P*  | 1s.5d  | 3D   |    |
           302.914   |     3 | 1.3932e+07 | AAA  |    69.369332    -     73.461141   | 1s.3p  | 3P*  | 1s.5d  | 3D   |    |
                     |       |            |      |                                   |        |      |        |      |    |
           315.531   |     3 | 1.0709e+07 | AAA  |    69.369199    -     73.297503   | 1s.3p  | 3P*  | 1s.5s  | 3S   |    |
           315.533   |     4 | 1.7850e+07 | AAA  |    69.369332    -     73.297503   | 1s.3p  | 3P*  | 1s.5s  | 3S   |    |
           319.626   |    1* | 5.1903e+07 | AAA  |    69.585279    -     73.463128   | 1s.3d  | 3D   | 1s.5f  | 3F*  |    |
           319.626   |    1* | 1.1374e+07 | AAA  |    69.585279    -     73.463128   | 1s.3d  | 3D   | 1s.5f  | 3F*  |    |
           319.633   |    9* | 3.2509e+05 | AAA  |    69.585356    -     73.463128   | 1s.3d  | 3D   | 1s.5f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           319.633   |    9* | 7.3144e+07 | AAA  |    69.585356    -     73.463128   | 1s.3d  | 3D   | 1s.5f  | 3F*  |    |
           319.633   |    9* | 6.3543e+06 | AAA  |    69.585356    -     73.463128   | 1s.3d  | 3D   | 1s.5f  | 3F*  |    |
           319.636   |     4 | 6.1443e+07 | AAA  |    69.585422    -     73.463128   | 1s.3d  | 3D   | 1s.5f  | 3F*  |    |
           319.933   |     5 | 5.8056e+07 | AAA  |    69.589057    -     73.463252   | 1s.3d  | 1D   | 1s.5f  | 1F*  |    |
           319.943   |     2 | 1.483e+07  | AA   |    69.589057    -     73.463128   | 1s.3d  | 1D   | 1s.5f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           324.987   |       | 5.3551e+07 | AAA  |    69.648470    -     73.462423   | 1s.3p  | 1P*  | 1s.5d  | 1D   |    |
           330.628   |       | 2.5203e+07 | AAA  |    69.648470    -     73.397347   | 1s.3p  | 1P*  | 1s.5s  | 1S   |    |
           368.432   |       | 3.0587e+07 | AAA  |    68.780783    -     72.144753   | 1s.3s  | 3S   | 1s.4p  | 3P*  |    |
           371.400   |     1 |            |      |                                   |        |      |        |      |    |
           371.416   |     5 |            |      |                                   |        |      |        |      |    |
                     |       |            |      |                                   |        |      |        |      |    |
           371.427   |   6bl |            |      |                                   |        |      |        |      |    |
           371.429   |     8 |            |      |                                   |        |      |        |      |    |
           371.440   |   7bl |            |      |                                   |        |      |        |      |    |
           371.441   |    10 |            |      |                                   |        |      |        |      |    |
           371.451   |     1 |            |      |                                   |        |      |        |      |    |
                     |       |            |      |                                   |        |      |        |      |    |
           371.458   |       |            |      |                                   |        |      |        |      |    |
           415.645   |       | 3.4105e+07 | AAA  |    69.279625    -     72.261721   | 1s.3s  | 1S   | 1s.4p  | 1P*  |    |
           432.542   |    5* | 4.4842e+07 | AAA  |    69.369199    -     72.234805   | 1s.3p  | 3P*  | 1s.4d  | 3D   |    |
           432.542   |    5* | 1.0762e+08 | AAA  |    69.369332    -     72.234935   | 1s.3p  | 3P*  | 1s.4d  | 3D   |    |
           432.547   |     5 | 2.6901e+07 | AAA  |    69.369332    -     72.234853   | 1s.3p  | 3P*  | 1s.4d  | 3D   |    |
                     |       |            |      |                                   |        |      |        |      |    |
           432.554   |     1 | 2.9896e+06 | AAA  |    69.369332    -     72.234805   | 1s.3p  | 3P*  | 1s.4d  | 3D   |    |
           460.734   |       |            |      |                                   |        |      |        |      |    |
           467.151   |     * | 3.4415e+07 | AAA  |    69.585279    -     72.238518   | 1s.3d  | 3D   | 1s.4f  | 3F*  |    |
           467.151   |     * | 1.4221e+08 | AAA  |    69.585279    -     72.238518   | 1s.3d  | 3D   | 1s.4f  | 3F*  |    |
           467.165   |    6* | 9.8366e+05 | AAA  |    69.585356    -     72.238518   | 1s.3d  | 3D   | 1s.4f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           467.165   |    6* | 2.2133e+08 | AAA  |    69.585356    -     72.238518   | 1s.3d  | 3D   | 1s.4f  | 3F*  |    |
           467.165   |    6* | 1.7326e+07 | AAA  |    69.585356    -     72.238518   | 1s.3d  | 3D   | 1s.4f  | 3F*  |    |
           467.170   |     2 | 1.8592e+08 | AAA  |    69.585422    -     72.238518   | 1s.3d  | 3D   | 1s.4f  | 3F*  |    |
           467.806   |     3 | 1.5931e+08 | AAA  |    69.589057    -     72.238651   | 1s.3d  | 1D   | 1s.4f  | 1F*  |    |
           467.829   |     1 | 6.172e+07  | AA   |    69.589057    -     72.238518   | 1s.3d  | 1D   | 1s.4f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           476.3     |       |            |      |                                   |        |      |        |      |    |
           478.836   |       | 1.1368e+08 | AAA  |    69.648470    -     72.237028   | 1s.3p  | 1P*  | 1s.4d  | 1D   |    |
           484.30    |       | 9.3199e+04 | AAA  |    69.585422    -     72.144753   | 1s.3d  | 3D   | 1s.4p  | 3P*  |    |
           488.132   |     4 | 2.3783e+07 | AAA  |    69.369199    -     71.908517   | 1s.3p  | 3P*  | 1s.4s  | 3S   |    |
           488.139   |     4 | 3.9642e+07 | AAA  |    69.369332    -     71.908517   | 1s.3p  | 3P*  | 1s.4s  | 3S   |    |
                     |       |            |      |                                   |        |      |        |      |    |
           488.149   |     1 | 7.9292e+06 | AAA  |    69.369444    -     71.908517   | 1s.3p  | 3P*  | 1s.4s  | 3S   |    |
           503.792   |       | 5.3935e+07 | AAA  |    69.648470    -     72.108806   | 1s.3p  | 1P*  | 1s.4s  | 1S   |    |
           548.355   |  600c | 2.2726e+07 | AAA  |    59.020813    -     61.281242   | 1s.2s  | 3S   | 1s.2p  | 3P*  |    |
           548.565   |  600c | 2.2720e+07 | AAA  |    59.020813    -     61.280572   | 1s.2s  | 3S   | 1s.2p  | 3P*  |    |
           851.737   |       |            |      |                                   |        |      |        |      |    |
                     |       |            |      |                                   |        |      |        |      |    |
           958.142   |       | 5.1423e+06 | AAA  |    60.92268     -     62.216333   | 1s.2s  | 1S   | 1s.2p  | 1P*  |    |
          1012       |       |            |      |                                   |        |      |        |      |    |
