
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |      Rel. |    Aki    | Acc. |            Ei           Ek            |                  Lower level                  |                  Upper level                   |Type|
          |              Wavelength |      Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------------------------------|------------------------------------------------|    |
          |               Vac (nm)  |           |           |      |                                       | Conf.                | Term                   | Conf.                | Term                    |    |
Hg II     |             320.7709    |       500 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             320.8169    |    120000 | 8.2e+07   |      |    13.5112682     -     17.3747895    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             322.7813    |      150h |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             325.2076    |       450 | 2.5e+06   |      |    13.8826916     -     17.6940583    | 5d10.7p              | 2P*                    | 5d10.10d             | 2D                      |    |
Hg II     |             325.2916    |       100 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             325.6018    |       80h |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             325.7501    |      900h | 1.0e+07   |      |    12.8786475     -     16.6836669    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d10.8d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             326.1552    |        3G | 6.5e+04   |      |    13.5112682     -     17.3115462    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d10.9d              | 2D                      |    |
Hg II     |             326.4039    |     60000 | 2.3e+07   |      |    13.1529887     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             326.4552    |      100l | 1.4e+06   |      |    13.4272628     -     17.2240546    | 5d10.7p              | 2P*                    | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg II     |             327.7846    |     10000 | 1.8e+07   |      |    13.1689884     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             327.8104    |      100h | 4.8e+06   |      |    13.5380384     -     17.3191421    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.9d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg III    |             328.302     |         5 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             328.4712    |        10 | 1.0e+06   |      |    13.5380384     -     17.3115462    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.9d              | 2D                      |    |
Hg II     |             328.9366    |      300h | 1.3e+04   |      |    11.8017281     -     15.5698898    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d10.7d              | 2D                      |    |
Hg I      |             330.4873    |           |           |      |     4.8864944     -      8.6369624    | 5d10.6s.6p           | 3P*                    | 5d10.6s.7p           | 3P*                     | 2P |
Hg III    |             331.228     |        12 |           |      |                                       |                      |                        |                      |                         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             331.7279    |       700 | 5.5e+06   |      |    13.4272628     -     17.1637123    | 5d10.7p              | 2P*                    | 5d10.10s             | 2S                      |    |
Hg II     |             333.0001    |      150c | 3.5e+04   |      |    11.8162066     -     15.5383848    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d10.7d              | 2D                      |    |
Hg II     |             333.5226    |       300 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             333.8424    |     2000c | 2.4e+06   |      |    13.5112682     -     17.2240546    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg II     |             333.8709    |        30 |           |      |                                       |                      |                        |                      |                         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             333.8964    |        50 | 2.6e+04   |      |    13.8826916     -     17.5948777    | 5d10.7p              | 2P*                    | 5d10.11s             | 2S                      |    |
Hg I      |             334.1484    |       700 | 1.68e+07  |      |     5.4606245     -      9.1700116    | 5d10.6s.6p           | 3P*                    | 5d10.6s.8s           | 3S                      |    |
Hg II     |             334.8487    |        80 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             336.2671    |        10 | 5.5e+05   |      |    13.5380384     -     17.2240546    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg I      |             336.271     |           |           |      |     6.70366202    -     10.38964      | 5d10.6s.6p           | 1P*                    | 5d10.6s.20d          | 1D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             336.815     |           |           |      |     6.70366202    -     10.383682     | 5d10.6s.6p           | 1P*                    | 5d10.6s.19d          | 1D                      |    |
Hg I      |             337.173     |           |           |      |     6.70366202    -     10.37977      | 5d10.6s.6p           | 1P*                    | 5d10.6s.20s          | 1S                      |    |
Hg II     |             337.3333    |       500 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             337.493     |           |           |      |     6.70366202    -     10.37629      | 5d10.6s.6p           | 1P*                    | 5d10.6s.18d          | 1D                      |    |
Hg I      |             337.944     |           |           |      |     6.70366202    -     10.37140      | 5d10.6s.6p           | 1P*                    | 5d10.6s.19s          | 1S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             338.330     |           |           |      |     6.70366202    -     10.36721      | 5d10.6s.6p           | 1P*                    | 5d10.6s.17d          | 1D                      |    |
Hg II     |             338.5103    |     2000c | 1.5e+07   |      |    13.7132031     -     17.3747895    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg I      |             338.878     |           |           |      |     6.70366202    -     10.36124      | 5d10.6s.6p           | 1P*                    | 5d10.6s.18s          | 1S                      |    |
Hg III    |             338.901     |         8 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             339.371     |           |           |      |     6.70366202    -     10.35599      | 5d10.6s.6p           | 1P*                    | 5d10.6s.16d          | 1D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             340.068     |           |           |      |     6.70366202    -     10.34848      | 5d10.6s.6p           | 1P*                    | 5d10.6s.17s          | 1S                      |    |
Hg II     |             340.1389    |       200 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             340.699     |           |           |      |     6.70366202    -     10.34173      | 5d10.6s.6p           | 1P*                    | 5d10.6s.15d          | 1D                      |    |
Hg I      |             341.598     |           |           |      |     6.70366202    -     10.33216      | 5d10.6s.6p           | 1P*                    | 5d10.6s.16s          | 1S                      |    |
Hg I      |             342.426     |           |           |      |     6.70366202    -     10.32333      | 5d10.6s.6p           | 1P*                    | 5d10.6s.14d          | 1D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             342.4789    |       400 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             342.7310    |       100 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             342.9584    |     1000c | 3.5e+03   |      |     6.2680912     -      9.8821926    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<0>)*        |    |
Hg I      |             343.615     |           |           |      |     6.70366202    -     10.31086      | 5d10.6s.6p           | 1P*                    | 5d10.6s.15s          | 1S                      |    |
Hg II     |             343.6917    |      400c | 1.1e+06   |      |    13.1689884     -     16.7753837    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             344.664     |           |           |      |     6.70366202    -     10.29986      | 5d10.6s.6p           | 1P*                    | 5d10.6s.13d          | 3D                      |    |
Hg I      |             344.727     |           |           |      |     6.70366202    -     10.299231     | 5d10.6s.6p           | 1P*                    | 5d10.6s.13d          | 1D                      |    |
Hg III    |             345.077     |         5 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             345.1689    |     30000 | 1.8e+07   |      |    13.7838301     -     17.3747895    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg II     |             345.9164    |      350G | 1.5e+05   |      |    11.8670734     -     15.4502647    | 5d10.7s              | 2S                     | 5d9.6s.6p            | (2D<3/2>,1P<1>)*        |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             346.352     |           |           |      |     6.70366202    -     10.28237      | 5d10.6s.6p           | 1P*                    | 5d10.6s.14s          | 1S                      |    |
Hg I      |             347.716     |         0 |           |      |     6.70366202    -     10.26818      | 5d10.6s.6p           | 1P*                    | 5d10.6s.10f          | 1F*                     | E2 |
Hg I      |             347.804     |           |           |      |     6.70366202    -     10.267419     | 5d10.6s.6p           | 1P*                    | 5d10.6s.12d          | 3D                      |    |
Hg I      |             347.891     |           |           |      |     6.70366202    -     10.266533     | 5d10.6s.6p           | 1P*                    | 5d10.6s.12d          | 1D                      |    |
Hg II     |             348.4872    |      400s | 6.0e+06   |      |    12.8786475     -     16.4354128    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d10.9s              | 2S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             348.8399    |       150 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             349.3859    |     8000h | 2.7e+07   |      |    13.1529887     -     16.7006046    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d10.8d              | 2D                      |    |
Hg III    |             350.035     |         3 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             350.200     |           |           |      |     6.70366202    -     10.24304      | 5d10.6s.6p           | 1P*                    | 5d10.6s.13s          | 1S                      |    |
Hg II     |             350.9758    |      100h | 4.2e+04   |      |    12.0383412     -     15.5698898    | 5d9.6s.6p            | (2D<3/2>,3P<0>)*       | 5d10.7d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             351.0625    |      800h | 4.8e+06   |      |    13.1529887     -     16.6836669    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d10.8d              | 2D                      |    |
Hg II     |             351.5164    |      200h | 5.6e+05   |      |    13.7132031     -     17.2393231    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.6g              | 2G                      |    |
Hg II     |             351.5164    |      200h | 2.0e+04   |      |    13.7132031     -     17.2393227    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.6g              | 2G                      |    |
Hg I      |             352.170     |         0 |           |      |     6.70366202    -     10.22313      | 5d10.6s.6p           | 1P*                    | 5d10.6s.9f           | 1F*                     | E2 |
Hg I      |             352.302     |           |           |      |     6.70366202    -     10.221926     | 5d10.6s.6p           | 1P*                    | 5d10.6s.11d          | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             352.427     |           |           |      |     6.70366202    -     10.220724     | 5d10.6s.6p           | 1P*                    | 5d10.6s.11d          | 1D                      |    |
Hg II     |             353.2594    |    100000 | 3.0e+07   |      |    13.0163736     -     16.5250869    | 5d10.6d              | 2D                     | 5d10.6f              | 2F*                     |    |
Hg III    |             353.888     |         4 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             354.1352    |      100h | 3.0e+04   |      |    12.0383412     -     15.5383848    | 5d9.6s.6p            | (2D<3/2>,3P<0>)*       | 5d10.7d              | 2D                      |    |
Hg I      |             354.346     |        60 |           |      |     8.540828      -     12.038894     | 5d9.6s2.(2D<5/2>).6p | 2[3/2]*                | 5d9.6s2.(2D<5/2>).7s | 2[5/2]                  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             354.9411    |     30000 | 1.5e+07   |      |    13.8826916     -     17.3747895    | 5d10.7p              | 2P*                    | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg III    |             355.724     |         5 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             355.873     |           |           |      |     6.70366202    -     10.186612     | 5d10.6s.6p           | 1P*                    | 5d10.6s.12s          | 1S                      |    |
Hg II     |             356.2385    |       100 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             358.885     |         0 |           |      |     6.70366202    -     10.15741      | 5d10.6s.6p           | 1P*                    | 5d10.6s.8f           | 1F*                     | E2 |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             359.101     |           |           |      |     6.70366202    -     10.155322     | 5d10.6s.6p           | 1P*                    | 5d10.6s.10d          | 3D                      |    |
Hg I      |             359.148     |         1 |           |      |     6.70366202    -     10.15480      | 5d10.6s.6p           | 1P*                    | 5d10.6s.10d          | 3D                      |    |
Hg I      |             359.274     |           |           |      |     6.70366202    -     10.153635     | 5d10.6s.6p           | 1P*                    | 5d10.6s.10d          | 1D                      |    |
Hg II     |             360.2931    |      600c | 9.8e+05   |      |    13.7838301     -     17.2240546    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg II     |             360.3908    |      1500 | 2.0e+06   |      |    13.0857929     -     16.5250869    | 5d10.6d              | 2D                     | 5d10.6f              | 2F*                     |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             360.4085    |    45000c | 1.4e+07   |      |    13.5112682     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             360.5762    |    100000 | 3.0e+07   |      |    13.0857929     -     16.5233145    | 5d10.6d              | 2D                     | 5d10.6f              | 2F*                     |    |
Hg II     |             360.6885    |      8000 | 5.7e+06   |      |    13.8826916     -     17.3191421    | 5d10.7p              | 2P*                    | 5d10.9d              | 2D                      |    |
Hg II     |             361.4875    |       450 | 8.5e+05   |      |    13.8826916     -     17.3115462    | 5d10.7p              | 2P*                    | 5d10.9d              | 2D                      |    |
Hg II     |             363.2363    |      8000 | 3.5e+06   |      |    13.5380384     -     16.9503896    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             364.3293    |      100h | 1.2e+04   |      |    13.1689884     -     16.5710965    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d10.5g              | 2G                      |    |
Hg II     |             364.3293    |      100h | 3.4e+05   |      |    13.1689884     -     16.5710923    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d10.5g              | 2G                      |    |
Hg I      |             365.0158    |      9000 | 1.3e+08   |      |     5.4606245     -      8.8563372    | 5d10.6s.6p           | 3P*                    | 5d10.6s.6d           | 3D                      |    |
Hg I      |             365.4842    |      3000 | 1.8e+07   |      |     5.4606245     -      8.8519845    | 5d10.6s.6p           | 3P*                    | 5d10.6s.6d           | 3D                      |    |
Hg I      |             366.2887    |       500 |           |      |     5.4606245     -      8.8445370    | 5d10.6s.6p           | 3P*                    | 5d10.6s.6d           | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             366.3284    |      2000 |           |      |     5.4606245     -      8.8441710    | 5d10.6s.6p           | 3P*                    | 5d10.6s.6d           | 1D                      |    |
Hg I      |             368.0211    |           |           |      |     5.4606245     -      8.8285791    | 5d10.6s.6p           | 3P*                    | 5d10.6s.7p           | 3P*                     | E2 |
Hg I      |             369.779     |         0 |           |      |     6.70366202    -     10.05586      | 5d10.6s.6p           | 1P*                    | 5d10.6s.7f           | 1F*                     | E2 |
Hg I      |             370.1442    |        50 |           |      |     6.70366202    -     10.052322     | 5d10.6s.6p           | 1P*                    | 5d10.6s.9d           | 3D                      |    |
Hg I      |             370.236     |         1 |           |      |     6.70366202    -     10.051518     | 5d10.6s.6p           | 1P*                    | 5d10.6s.9d           | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             370.41655   |         9 |           |      |     6.70366202    -     10.0498657    | 5d10.6s.6p           | 1P*                    | 5d10.6s.9d           | 1D                      |    |
Hg II     |             375.1759    |      100h |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             377.6141    |     6000h | 2.6e+07   |      |    13.1529887     -     16.4354128    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d10.9s              | 2S                      |    |
Hg II     |             377.7755    |       900 | 2.7e+06   |      |    13.8826916     -     17.1637123    | 5d10.7p              | 2P*                    | 5d10.10s             | 2S                      |    |
Hg II     |             378.9727    |         5 | 7.5e+05   |      |    15.0955391     -     18.3661925    | 5d9.6s.6p            | (2D<3/2>,1P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<2>,3/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             379.000     |        80 |           |      |     8.79447       -     12.064882     | 5d9.6s2.(2D<5/2>).6p | 2[7/2]*                | 5d9.6s2.(2D<5/2>).7s | 2[5/2]                  |    |
Hg II     |             379.7326    |     6000c | 7.6e+05   |      |    13.5112682     -     16.7753837    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg I      |             380.16583   |        50 |           |      |     6.70366202    -      9.9640551    | 5d10.6s.6p           | 1P*                    | 5d10.6s.10s          | 1S                      |    |
Hg III    |             380.351     |        15 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             380.6312    |     50000 | 3.2e+07   |      |    13.4272628     -     16.6836669    | 5d10.7p              | 2P*                    | 5d10.8d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             381.58      |         1 |           |      |     6.70366202    -      9.951959     | 5d10.6s.6p           | 1P*                    | 5d10.6s.10s          | 3S                      |    |
Hg I      |             382.040     |        50 |           |      |     8.79447       -     12.038894     | 5d9.6s2.(2D<5/2>).6p | 2[7/2]*                | 5d9.6s2.(2D<5/2>).7s | 2[5/2]                  |    |
Hg II     |             382.8909    |      1000 | 1.5e+06   |      |    13.7132031     -     16.9503896    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             383.9259    |     10000 | 4.7e+06   |      |    11.8670734     -     15.0955391    | 5d10.7s              | 2S                     | 5d9.6s.6p            | (2D<3/2>,1P<1>)*        |    |
Hg I      |             386.085     |        30 |           |      |     8.8285791     -     12.038894     | 5d10.6s.7p           | 3P*                    | 5d9.6s2.(2D<5/2>).7s | 2[5/2]                  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             388.3183    |       200 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             389.386     |         1 |           |      |     6.70366202    -      9.88705      | 5d10.6s.6p           | 1P*                    | 5d10.6s.6f           | 1F*                     | E2 |
Hg I      |             390.1868    |        30 |           |      |     6.70366202    -      9.880320     | 5d10.6s.6p           | 1P*                    | 5d10.6s.8d           | 3D                      |    |
Hg I      |             390.3638    |       0.5 |           |      |     6.70366202    -      9.878883     | 5d10.6s.6p           | 1P*                    | 5d10.6s.8d           | 3D                      |    |
Hg I      |             390.6371    |        40 |           |      |     6.70366202    -      9.876650     | 5d10.6s.6p           | 1P*                    | 5d10.6s.8d           | 1D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             390.9320    |       400 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             391.3367    |        75 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             391.4313    |      5000 | 3.7e+06   |      |    13.7838301     -     16.9503896    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             391.9264    |      500D | 1.1e+07   |      |    13.5380384     -     16.7006046    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.8d              | 2D                      |    |
Hg II     |             394.0369    |       15G | 1.9e+06   |      |    13.5380384     -     16.6836669    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.8d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             394.5673    |        30 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             394.6281    |        75 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             395.6319    |        60 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             397.4402    |       500 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             398.392     |         2 |           |      |     8.540828      -     11.65203      | 5d9.6s2.(2D<5/2>).6p | 2[3/2]*                | 5d10.6p2             | 3P                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             398.39312   | 10000000c | 3.2e+06   |      |     4.4032520     -      7.5144789    | 5d9.6s2              | 2D                     | 5d10.6p              | 2P*                     |    |
Hg I      |             402.595     |         4 |           |      |     7.9260764     -     11.00479      | 5d10.6s.7s           | 1S                     | 5d9.6s2.(2D<3/2>).6p | 2[1/2]*                 |    |
Hg II     |             402.6201    |       15G |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             404.0457    |     4000c | 9.0e+06   |      |    13.8826916     -     16.9503896    | 5d10.7p              | 2P*                    | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             404.0576    |       500 |           |      |                                       |                      |                        |                      |                         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             404.6565    |     12000 | 2.1e+07   |      |     4.6673827     -      7.7304547    | 5d10.6s.6p           | 3P*                    | 5d10.6s.7s           | 3S                      |    |
Hg II     |             404.7740    |        50 | 3.0e+05   |      |    13.7132031     -     16.7753837    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg I      |             407.7837    |      1000 | 4.0e+06   |      |     4.8864944     -      7.9260764    | 5d10.6s.6p           | 3P*                    | 5d10.6s.7s           | 1S                      |    |
Hg I      |             410.8054    |        70 | 3.0e+06   |      |     6.70366202    -      9.720886     | 5d10.6s.6p           | 1P*                    | 5d10.6s.9s           | 1S                      |    |
Hg II     |             412.0440    |      4000 | 1.2e+07   |      |    13.4272628     -     16.4354128    | 5d10.7p              | 2P*                    | 5d10.9s              | 2S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg III    |             412.207     |        70 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             414.00      |         0 |           |      |     6.70366202    -      9.697563     | 5d10.6s.6p           | 1P*                    | 5d10.6s.9s           | 3S                      |    |
Hg III    |             414.034     |        10 |           |      |                                       |                      |                        |                      |                         |    |
Hg III    |             421.674     |       100 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             427.6224    |       100 |           |      |                                       |                      |                        |                      |                         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             427.7995    |      100w | 8.0e+06   |      |    13.5380384     -     16.4354128    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.9s              | 2S                      |    |
Hg I      |             431.405     |         1 |           |      |     6.70366202    -      9.576726     | 5d10.6s.6p           | 1P*                    | 5d10.6s.5f           | 1F*                     | E2 |
Hg II     |             433.7097    |      100c | 4.0e+04   |      |    13.7132031     -     16.5710965    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.5g              | 2G                      |    |
Hg II     |             433.7097    |      100c | 1.1e+06   |      |    13.7132031     -     16.5710923    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d10.5g              | 2G                      |    |
Hg I      |             433.92232   |        50 | 2.88e+06  |      |     6.70366202    -      9.5601492    | 5d10.6s.6p           | 1P*                    | 5d10.6s.7d           | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             434.3634    |       1.3 |           |      |     6.70366202    -      9.557250     | 5d10.6s.6p           | 1P*                    | 5d10.6s.7d           | 3D                      |    |
Hg I      |             434.74945   |       150 | 8.4e+06   |      |     6.70366202    -      9.5547141    | 5d10.6s.6p           | 1P*                    | 5d10.6s.7d           | 1D                      |    |
Hg I      |             435.8335    |     12000 | 5.57e+07  |      |     4.8864944     -      7.7304547    | 5d10.6s.6p           | 3P*                    | 5d10.6s.7s           | 3S                      |    |
Hg II     |             438.2549    |      300u | 8.5e+04   |      |    13.0163736     -     15.8446196    | 5d10.6d              | 2D                     | 5d10.8p              | 2P*                     |    |
Hg II     |             439.8617    |     40000 | 9.0e+06   |      |    13.8826916     -     16.7006046    | 5d10.7p              | 2P*                    | 5d10.8d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             440.4854    |        2h | 4.5e+06   |      |    15.2691214     -     18.0830484    | 5d10.5f              | 2F*                    | 5d10.9g              | 2G                      |    |
Hg II     |             442.5220    |     3300h | 1.3e+06   |      |    13.8826916     -     16.6836669    | 5d10.7p              | 2P*                    | 5d10.8d              | 2D                      |    |
Hg II     |             445.4395    |      200h | 6.5e+06   |      |    15.1211616     -     17.9037965    | 5d9.6s.6p            | (2D<3/2>,1P<1>)*       | 5d10.8g              | 2G                      |    |
Hg II     |             445.5486    |       70h | 2.1e+06   |      |    15.3010568     -     18.0830070    | 5d10.5f              | 2F*                    | 5d10.9g              | 2G                      |    |
Hg II     |             445.9053    |      150h |           |      |                                       |                      |                        |                      |                         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             446.3878    |      700c | 8.0e+04   |      |    12.7931693     -     15.5698898    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d10.7d              | 2D                      |    |
Hg III    |             447.058     |        15 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             449.1552    |      2000 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             449.2831    |      2800 | 7.5e+05   |      |    13.0857929     -     15.8446196    | 5d10.6d              | 2D                     | 5d10.8p              | 2P*                     |    |
Hg III    |             455.284     |        12 |           |      |                                       |                      |                        |                      |                         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             465.7320    |       60h |           |      |    15.2691214     -     17.9305146    | 5d10.5f              | 2F*                    | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             466.0219    |     30000 | 1.0e+07   |      |    12.8786475     -     15.5383848    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d10.7d              | 2D                      |    |
Hg I      |             467.0831    |           |           |      |     7.7304547     -     10.384147     | 5d10.6s.7s           | 3S                     | 5d10.6s.20p          | 1P*                     |    |
Hg I      |             467.1717    |           |           |      |     7.7304547     -     10.383644     | 5d10.6s.7s           | 3S                     | 5d10.6s.20p          | 3P*                     |    |
Hg I      |             467.2918    |         * |           |      |     7.7304547     -     10.382961     | 5d10.6s.7s           | 3S                     | 5d10.6s.20p          | 3P*                     |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             467.2918    |         * |           |      |     7.7304547     -     10.382961     | 5d10.6s.7s           | 3S                     | 5d10.6s.20p          | 3P*                     |    |
Hg I      |             468.3819    |           |           |      |     7.7304547     -     10.376788     | 5d10.6s.7s           | 3S                     | 5d10.6s.19p          | 1P*                     |    |
