
--------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level   |    Upper level     |Type|
             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------|--------------------|    |
              Vac (nm)  |       |           |      |                                     | Conf.    | Term | Conf.  | Term      |    |
             629.451    |    4* |           |      |    17.0271799    -     18.996330    | 4s.4f    | 3F*  | 4s.6g  | (1/2,9/2) |    |
             629.496    |     3 |           |      |    17.0271799    -     18.996215    | 4s.4f    | 3F*  | 4s.6g  | (1/2,7/2) |    |
                        |       |           |      |                                     |          |      |        |           |    |
             629.7097   |  7hfs |           |      |    17.0279486    -     18.996315    | 4s.4f    | 3F*  | 4s.6g  | (1/2,9/2) |    |
             629.8199   |  5hfs |           |      |    17.0283077    -     18.996330    | 4s.4f    | 1F*  | 4s.6g  | (1/2,9/2) |    |
             631.0368   |     4 |           |      |    17.0053649    -     18.9695912   | 4s.5d    | 3D   | 4s.6f  | 3F*       |    |
             631.420    |     5 |           |      |    17.0067372    -     18.969784    | 4s.5d    | 3D   | 4s.6f  | 3F*       |    |
             631.9161   |     7 |           |      |    17.0088293    -     18.9703226   | 4s.5d    | 3D   | 4s.6f  | 3F*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             633.40688  | 21hfs |           |      |    12.7635025    -     14.7203792   | 4s.5s    | 3S   | 4s.5p  | 3P*       |    |
             635.398    |     0 |           |      |    17.0279486    -     18.978694    | 4s.4f    | 3F*  | 4s.7d  | 3D        |    |
             635.724    |     0 |           |      |    17.0283077    -     18.978050    | 4s.4f    | 1F*  | 4s.7d  | 3D        |    |
             641.9239   | 19hfs |           |      |    12.7635025    -     14.6944157   | 4s.5s    | 3S   | 4s.5p  | 3P*       |    |
             645.5923   | 17hfs |           |      |    12.7635025    -     14.6834439   | 4s.5s    | 3S   | 4s.5p  | 3P*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             662.553    |     9 |           |      |    14.9463479    -     16.817142    | 4s.5p    | 1P*  | 4p2    | 1S        |    |
             685.671    |  5hfs |           |      |    14.6834439    -     16.491175    | 4s.5p    | 3P*  | 4s.6s  | 3S        |    |
             689.856    |  6hfs |           |      |    14.6944157    -     16.491175    | 4s.5p    | 3P*  | 4s.6s  | 3S        |    |
             699.9668   |  8hfs |           |      |    14.7203792    -     16.491175    | 4s.5p    | 3P*  | 4s.6s  | 3S        |    |
             719.8450   |    16 |           |      |    13.2244490    -     14.9463479   | 4s.5s    | 1S   | 4s.5p  | 1P*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             757.898    |  3hfs |           |      |    14.9463479    -     16.581795    | 4s.5p    | 1P*  | 4s.6s  | 1S        |    |
             779.226    |    16 |           |      |    13.3556660    -     14.9463479   | 4p2      | 1D   | 4s.5p  | 1P*       |    |
             896.215    |     5 |           |      |    15.645269     -     17.0283077   | 4s.4d    | 1D   | 4s.4f  | 1F*       |    |
             896.949    |     2 |           |      |    15.645269     -     17.0271799   | 4s.4d    | 1D   | 4s.4f  | 3F*       |    |
             953.452    |    5* |           |      |    17.0270325    -     18.327047    | 4s.4f    | 3F*  | 4s.5g  | (1/2,7/2) |    |
                        |       |           |      |                                     |          |      |        |           |    |
             953.452    |    5* |           |      |    17.0271799    -     18.327187    | 4s.4f    | 3F*  | 4s.5g  | (1/2,9/2) |    |
             953.557    |     7 |           |      |    17.0271799    -     18.327052    | 4s.4f    | 3F*  | 4s.5g  | (1/2,7/2) |    |
             954.035    |     8 |           |      |    17.0279486    -     18.327170    | 4s.4f    | 3F*  | 4s.5g  | (1/2,9/2) |    |
             954.286    |     8 |           |      |    17.0283077    -     18.327187    | 4s.4f    | 1F*  | 4s.5g  | (1/2,9/2) |    |
             968.093    |     4 |           |      |    17.0053649    -     18.285727    | 4s.5d    | 3D   | 4s.5f  | 3F*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             968.286    |     1 |           |      |    17.0067372    -     18.2868411   | 4s.5d    | 3D   | 4s.5f  | 1F*       |    |
             969.020    |  4hfs |           |      |    17.0067372    -     18.2858665   | 4s.5d    | 3D   | 4s.5f  | 3F*       |    |
             970.067    |     7 |           |      |    17.0088293    -     18.2865765   | 4s.5d    | 3D   | 4s.5f  | 3F*       |    |
             970.605    |     0 |           |      |    17.0088293    -     18.2858665   | 4s.5d    | 3D   | 4s.5f  | 3F*       |    |
