
--------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |    Rel. |    Aki    | Acc. |            Ei           Ek            |        Lower level         |        Upper level         |Type|
              Wavelength |    Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------|----------------------------|    |
               Vac (nm)  |         |           |      |                                       | Conf.              | Term  | Conf.              | Term  |    |
             160.4091    |   140bl |           |      |    30.54939284    -     38.27863312   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(3P).5p    | 2P*   |    |
             160.830     |       9 |           |      |    31.18476418    -     38.89385435   | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).6s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             160.8512    |    60bl |           |      |    31.12141501    -     38.82939621   | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).6s    | 2P    |    |
             160.98562   |      24 |           |      |    31.12141501    -     38.82298803   | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).5d    | 4F    |    |
             164.329     |       9 |           |      |    31.34301373    -     38.88790776   | 2s2.2p4.(3P).3p    | 2S*   | 2s2.2p4.(3P).6s    | 4P    |    |
             164.749     |       9 |           |      |    31.36223802    -     38.88790776   | 2s2.2p4.(3P).3p    | 4S*   | 2s2.2p4.(3P).6s    | 4P    |    |
             166.8057    |      80 |           |      |    31.36223802    -     38.79508360   | 2s2.2p4.(3P).3p    | 4S*   | 2s2.2p4.(3P).6s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             167.0737    |      40 |           |      |    31.51244103    -     38.93338151   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6s    | 2P    |    |
             167.4290    |     120 |           |      |    31.52820928    -     38.93338151   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6s    | 2P    |    |
             167.969     |      15 |           |      |    31.51244103    -     38.89385435   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6s    | 4P    |    |
             168.1035    |     100 |           |      |    31.51244103    -     38.88790776   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6s    | 4P    |    |
             168.1683    |     240 |           |      |    26.9104713     -     34.2830924    | 2s.2p6             | 2S    | 2s2.2p4.(1D).3p    | 2P*   |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             168.324     |     51? |           |      |    31.52820928    -     38.89385435   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6s    | 4P    |    |
             168.8356    |     360 |           |      |    26.9104713     -     34.25396057   | 2s.2p6             | 2S    | 2s2.2p4.(1D).3p    | 2P*   |    |
             169.4481    |      80 |           |      |    31.51244103    -     38.82939621   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6s    | 2P    |    |
             169.4600    |     160 |           |      |    30.54939284    -     37.8658262    | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(1S).3p    | 2P*   |    |
             169.4786    |   180bl |           |      |    30.54897616    -     37.86459857   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(1S).3p    | 2P*   |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             169.4878    |   120bl |           |      |    30.54939284    -     37.86459857   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(1S).3p    | 2P*   |    |
             169.597     |      24 |           |      |    31.51244103    -     38.82298803   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).5d    | 4F    |    |
             171.20665   |    160? |           |      |    31.51244103    -     38.75420719   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).5d    | 2D    |    |
             172.3389    |      40 |           |      |    30.55156671    -     37.74577362   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 2P    |    |
             173.0645    |     160 |           |      |    30.52396765    -     37.68800369   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 2P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             173.7341    |     100 |           |      |    30.55156671    -     37.68800369   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 2P    |    |
             173.8736    |     160 |           |      |    30.55156671    -     37.68227719   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
             174.2869    |     140 |           |      |    30.57421442    -     37.68800369   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 2P    |    |
             174.4277    |     100 |           |      |    30.57421442    -     37.68227719   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
             174.4416    |     160 |           |      |    30.52396765    -     37.63145714   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             175.1216    |     120 |           |      |    30.55156671    -     37.63145714   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
