
----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |         Upper level         |Type|
            Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|-----------------------------|    |
             Vac (nm)  |         |           |      |                                    | Conf.              | Term  | Conf.               | Term  |    |
           804.374     |  140000 |           |      |    6.7736854    -     8.3146441    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[1]* |    |
           806.570     |    90bl |           |      |    8.1854946    -     9.7222511    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).6p  | 2[1]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           809.076     |     270 |           |      |    8.3146441    -     9.8466373    | 5s2.5p4.(3P<2>).6p | 2[1]* | 5s2.5p4.(3P<2>).7d  | 2[2]  |    |
           816.938     |    250c |           |      |    8.2269827    -     9.7442366    | 5s2.5p4.(3P<2>).5d | 2[1]  | 5s2.5p4.(1D<2>).6p  | 2[3]* |    |
           822.257     |   330bl |           |      |    7.5501715    -     9.0576154    | 5s2.5p4.(3P<0>).6s | 2[0]  | 5s2.5p4.(3P<1>).6p  | 2[1]* |    |
           824.005     |    1100 |           |      |    8.3970049    -     9.901255     | 5s2.5p4.(3P<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).5f  | 2[5]* |    |
           839.330     |  5600c* |           |      |    8.1388774    -     9.6156963    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).8s  | 2[2]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           839.330     |  5600c* |           |      |    7.5501715    -     9.0269375    | 5s2.5p4.(3P<0>).6s | 2[0]  | 5s2.5p4.(3P<1>).6p  | 2[2]* |    |
           848.611     |     410 |           |      |    8.1420405    -     9.6026637    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).8s  | 2[2]  |    |
           866.493     |    460c |           |      |    8.5038103    -     9.934289     | 5s2.5p4.(1D<2>).6s | 2[2]  | 5s2.5p4.(1D<2>).6p  | 2[2]* |    |
           870.077     |    340c |           |      |    8.4990846    -     9.9236674    | 5s2.5p4.(1D<2>).6s | 2[2]  | 5s2.5p4.(1D<2>).6p  | 2[2]* |    |
           874.8197    |   140bl |           |      |    8.0577320    -     9.4745972    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d  | 2[1]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           885.318     |     480 |           |      |    8.1848194    -     9.5848807    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f  | 2[4]* |    |
           885.3762    |    1400 |           |      |    8.1848194    -     9.5847913    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f  | 2[4]* |    |
           885.744     |   1300* |           |      |    8.1854946    -     9.5848873    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f  | 2[3]* |    |
           885.744     |   1300* |           |      |    8.1854946    -     9.5848807    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f  | 2[4]* |    |
           889.847     |  1400bl |           |      |    7.6646754    -     9.0576154    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<1>).6p  | 2[1]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           896.4663    |     260 |           |      |    8.4990846    -     9.8817374    | 5s2.5p4.(1D<2>).6s | 2[2]  | 5s2.5p4.(1D<2>).6p  | 2[1]* |    |
           899.3127    |     250 |           |      |    8.0577320    -     9.4360089    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d  | 2[3]  |    |
           902.235     |    6000 |           |      |    7.5501715    -     8.9239824    | 5s2.5p4.(3P<0>).6s | 2[0]  | 5s2.5p4.(3P<0>).6p  | 2[1]* |    |
           905.8334    |   33000 |           |      |    6.7736854    -     8.1420405    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[3]* |    |
           909.882     |    1500 |           |      |    7.6646754    -     9.0269375    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<1>).6p  | 2[2]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           911.387     |   20000 |           |      |    6.9546306    -     8.3146441    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[1]* |    |
           912.8043    |     440 |           |      |    8.2269827    -     9.5848873    | 5s2.5p4.(3P<2>).5d | 2[1]  | 5s2.5p4.(3P<2>).4f  | 2[3]* |    |
           922.772     |     370 |           |      |    8.0577320    -     9.4009662    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<1>).5d  | 2[2]  |    |
           933.5027    |    3300 |           |      |    7.6646754    -     8.9924721    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<1>).6p  | 2[2]* |    |
           942.671     |    3600 |           |      |    7.5501715    -     8.8650533    | 5s2.5p4.(3P<0>).6s | 2[0]  | 5s2.5p4.(3P<1>).6p  | 2[0]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           942.7069    |    1900 |           |      |    8.0473540    -     9.3621865    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d  | 2[3]  |    |
           959.8224    |    1700 |           |      |    8.5038103    -     9.7951971    | 5s2.5p4.(1D<2>).6s | 2[2]  | 5s2.5p4.(1D<2>).6p  | 2[3]* |    |
           964.9626    |    1600 |           |      |    8.1388774    -     9.4233852    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d  | 2[4]  |    |
           965.3093    | 11000bl |           |      |    6.7736854    -     8.0577320    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[2]* |    |
           973.1747    |   18000 |           |      |    6.7736854    -     8.0473540    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[2]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
          1000.306     |    1100 |           |      |    7.6646754    -     8.9037956    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<0>).6p  | 2[1]* |    |
          1013.112     |    1300 |           |      |    7.8341592    -     9.0576154    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<1>).6p  | 2[1]* |    |
          1023.881     |    4400 |           |      |    6.9546306    -     8.1652220    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[1]* |    |
          1037.519     |     410 |           |      |    8.3970049    -     9.5916810    | 5s2.5p4.(3P<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).4f  | 2[5]* |    |
          1039.173     |     750 |           |      |    7.8341592    -     9.0269375    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<1>).6p  | 2[2]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
          1046.653     |   26000 |           |      |    6.9546306    -     8.1388774    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[3]* |    |
          1123.6524    |    3900 |           |      |    6.9546306    -     8.0577320    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p  | 2[2]* |    |
          1155.8458    |     290 |           |      |    8.0577320    -     9.1301092    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<0>).5d  | 2[2]  |    |
          1177.8337    |     170 |           |      |    8.0577320    -     9.1100900    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(1D<2>).5d  | 2[0]  |    |
          1199.6855    |     250 |           |      |    8.1388774    -     9.1720673    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<1>).5d  | 2[3]  |    |
