
---------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |        Ei           Ek        |  Lower level  |  Upper level  |Type|
         Wavelength |  Int. |    s^-1   |      |       (eV)         (eV)       |---------------|---------------|    |
          Vac (nm)  |       |           |      |                               | Conf.  | Term | Conf.  | Term |    |
           433.81   |     * |           |      |   112.1978    -    115.0550   | 8k     | 2K*  | 9l     | 2L   |    |
           433.81   |     * |           |      |   112.1978    -    115.0550   | 8k     | 2K*  | 9l     | 2L   |    |
                    |       |           |      |                               |        |      |        |      |    |
           466.79   |     * |           |      |   117.0985    -    119.7539   | 10m    | 2M*  | 12n    | 2N   |    |
           466.79   |     * |           |      |   117.0985    -    119.7539   | 10m    | 2M*  | 12n    | 2N   |    |
           466.79   |     * |           |      |   117.0985    -    119.7539   | 10m    | 2M*  | 12n    | 2N   |    |
           563.05   |       |           |      |   107.5043    -    109.7059   | 8p     | 2P*  | 8d     | 2D   |    |
           565.60   |       |           |      |   109.7211    -    111.9125   | 8d     | 2D   | 9p     | 2P*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           568.63   |       |           |      |   109.7059    -    111.8857   | 8d     | 2D   | 8f     | 2F*  |    |
           572.71   |       |           |      |   109.7211    -    111.8853   | 8d     | 2D   | 8f     | 2F*  |    |
           576.10   |       |           |      |   109.7059    -    111.8574   | 8d     | 2D   | 9p     | 2P*  |    |
           578.49   |       |           |      |   107.5784    -    109.7211   | 7f     | 2F*  | 8d     | 2D   |    |
           580.77   |       |           |      |   107.5867    -    109.7211   | 8p     | 2P*  | 8d     | 2D   |    |
                    |       |           |      |                               |        |      |        |      |    |
           583.20   |       |           |      |   107.5806    -    109.7059   | 7f     | 2F*  | 8d     | 2D   |    |
           584.88   |       |           |      |   107.5867    -    109.7059   | 8p     | 2P*  | 8d     | 2D   |    |
           605.63   |     * |           |      |   115.0504    -    117.0970   | 9k     | 2K*  | 10l    | 2L   |    |
           605.63   |     * |           |      |   115.0504    -    117.0970   | 9k     | 2K*  | 10l    | 2L   |    |
           605.63   |     * |           |      |   115.0504    -    117.0970   | 9k     | 2K*  | 10l    | 2L   |    |
                    |       |           |      |                               |        |      |        |      |    |
           606.58   |     * |           |      |   115.0550    -    117.0985   | 9l     | 2L   | 10m    | 2M*  |    |
           606.58   |     * |           |      |   115.0550    -    117.0985   | 9l     | 2L   | 10m    | 2M*  |    |
           606.58   |     * |           |      |   115.0550    -    117.0985   | 9l     | 2L   | 10m    | 2M*  |    |
