
---------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |      Lower level       |      Upper level       |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------------|------------------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.          | Term  | Conf.          | Term  |    |
            229.998   |     6 |           |      |    11.906634    -     17.295604   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
            230.460   |    1h |           |      |    14.000895    -     19.378993   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(1D<2>).4f | 2[2]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            230.728   |     3 |           |      |    12.008883    -     17.380807   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<2>).4f | 2[1]* |    |
            230.815   |     3 |           |      |    14.000895    -     19.370770   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(1D<2>).4f | 2[2]* |    |
            231.370   |     5 |           |      |    13.201243    -     18.558283   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[3]* |    |
            231.421   |  1bl* |           |      |    14.097672    -     19.453642   | 5p4.(3P<2>).6p | 2[3]* | 5p4.(3P<2>).6g | 2[3]  |    |
            231.421   |  1bl* |           |      |    14.097672    -     19.45343    | 5p4.(3P<2>).6p | 2[3]* | 5p4.(3P<2>).6g | 2[3]  |    |
                      |       |           |      |                                   |                |       |                |       |    |
            231.627   |     2 |           |      |    11.906634    -     17.257831   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[1]* |    |
            231.680   |    10 |           |      |    11.906634    -     17.256440   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[3]* |    |
            231.970   |     7 |           |      |    11.906634    -     17.249770   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[2]* |    |
            232.154   |     0 |           |      |    13.057188    -     18.396167   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            233.542   |    2h |           |      |    13.201243    -     18.508410   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[4]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            234.218   |    3h |           |      |    14.227320    -     19.519158   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(1D<2>).4f | 2[4]* |    |
            234.447   |    12 |           |      |    12.008883    -     17.295604   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<2>).4f | 2[2]* |    |
            235.010   |    0a |           |      |    14.000895    -     19.275005   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(1D<2>).4f | 2[1]* |    |
            235.070   |     0 |           |      |    14.246422    -     19.519158   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[4]* |    |
            235.118   |    4h |           |      |    14.247517    -     19.519158   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[4]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            235.156   |    4h |           |      |    14.246422    -     19.517168   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[4]* |    |
            235.206   |     1 |           |      |    14.247517    -     19.517168   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[4]* |    |
            235.352   |    1h |           |      |    13.201243    -     18.467669   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[2]* |    |
            235.389   |    1h |           |      |    14.227320    -     19.492923   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(1D<2>).4f | 2[3]* |    |
            235.625   |    1h |           |      |    13.135821    -     18.396167   | 5p4.(3P<2>).5d | 2[0]  | 5p4.(3P<1>).4f | 2[2]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            235.672   |    4h |           |      |    13.313638    -     18.572857   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<1>).4f | 2[3]* |    |
            236.042   |    1h |           |      |    14.227320    -     19.478234   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(1D<2>).4f | 2[3]* |    |
            236.290   |   0bl |           |      |    14.247517    -     19.492923   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[3]* |    |
            236.413   |     0 |           |      |    13.254669    -     18.497411   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(1S<0>).6p | 2[1]* |    |
            236.463   |     0 |           |      |    13.135821    -     18.377519   | 5p4.(3P<2>).5d | 2[0]  | 5p4.(1S<0>).6p | 2[1]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            236.868   |     5 |           |      |    13.057188    -     18.289864   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<0>).4f | 2[3]* |    |
            236.903   |     0 |           |      |    14.246422    -     19.478234   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[3]* |    |
            236.962   |    4h |           |      |    14.247517    -     19.478234   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[3]* |    |
            237.911   |     0 |           |      |    13.881133    -     19.090884   | 5p4.(3P<2>).6p | 2[2]* | 5p4.(1D<2>).6d | 2[3]  |    |
            238.585   |     1 |           |      |    13.201243    -     18.396167   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[2]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            238.614   |    2h |           |      |    13.378452    -     18.572857   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[3]* |    |
            238.775   |     4 |           |      |    11.266918    -     16.457804   | 5s.5p6         | 2S    | 5p4.(1D<2>).6p | 2[1]* |    |
            239.110   |     2 |           |      |    13.313638    -     18.497411   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(1S<0>).6p | 2[1]* |    |
            239.233   |    2h |           |      |    13.442747    -     18.623884   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(3P<2>).5f | 2[5]* |    |
            239.876   |     4 |           |      |    13.391195    -     18.558283   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<1>).4f | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            240.484   |     1 |           |      |    13.313638    -     18.467669   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<1>).4f | 2[2]* |    |
            240.592   |    3h |           |      |    14.227320    -     19.378993   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(1D<2>).4f | 2[2]* |    |
            240.974   |    40 |           |      |    14.227320    -     19.370770   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(1D<2>).4f | 2[2]* |    |
            241.072   |     7 |           |      |    13.254669    -     18.396167   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            241.950   |     0 |           |      |    13.254669    -     18.377519   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(1S<0>).6p | 2[1]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            242.087   |   2bl |           |      |    14.246422    -     19.366559   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[5]* |    |
            242.127   |   20h |           |      |    14.247517    -     19.366559   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[5]* |    |
            242.212   |     2 |           |      |    13.391195    -     18.508410   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<1>).4f | 2[4]* |    |
            242.294   |    10 |           |      |    13.442747    -     18.558283   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[3]* |    |
            242.505   |   40h |           |      |    14.246422    -     19.357461   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(1D<2>).4f | 2[5]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            243.272   |    12 |           |      |    13.201243    -     18.296236   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<0>).4f | 2[3]* |    |
            243.547   |     6 |           |      |    13.378452    -     18.467669   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            243.876   |    1- |           |      |    13.313638    -     18.396167   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<1>).4f | 2[2]* |    |
            244.160   |    2h |           |      |    13.391195    -     18.467669   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<1>).4f | 2[2]* |    |
            244.254   |     1 |           |      |    14.247517    -     19.321950   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(3P<2>).6f | 2[5]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
