
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           599.537  |    17 |           |      |                     |    |
                    |       |           |      |                     |    |
           600.105  |    50 |           |      |                     |    |
           602.536  |    30 |           |      |                     |    |
           603.261  |    85 |           |      |                     |    |
           604.585  |   170 |           |      |                     |    |
           604.924  |   100 |           |      |                     |    |
                    |       |           |      |                     |    |
           606.284  |   140 |           |      |                     |    |
           612.083  |    50 |           |      |                     |    |
           612.191  |   170 |           |      |                     |    |
           612.484  |    85 |           |      |                     |    |
           612.744  |   680 |           |      |                     |    |
                    |       |           |      |                     |    |
           613.455  |   340 |           |      |                     |    |
           614.046  |   100 |           |      |                     |    |
           614.320  |   440 |           |      |                     |    |
           615.561  |    30 |           |      |                     |    |
           615.771  |    75 |           |      |                     |    |
                    |       |           |      |                     |    |
           616.020  |    25 |           |      |                     |    |
           618.940  |    35 |           |      |                     |    |
           619.296  |    60 |           |      |                     |    |
           621.305  |    85 |           |      |                     |    |
           621.469  |   100 |           |      |                     |    |
                    |       |           |      |                     |    |
           625.726  |   100 |           |      |                     |    |
           626.706  |    35 |           |      |                     |    |
           629.966  |   120 |           |      |                     |    |
           630.434  |    15 |           |      |                     |    |
           631.302  |   300 |           |      |                     |    |
                    |       |           |      |                     |    |
           631.471  |    30 |           |      |                     |    |
           632.135  |    50 |           |      |                     |    |
           634.036  |    22 |           |      |                     |    |
           634.522  |    75 |           |      |                     |    |
           640.700  |    35 |           |      |                     |    |
                    |       |           |      |                     |    |
           642.617  |    12 |           |      |                     |    |
           643.433  |    35 |           |      |                     |    |
           644.574  |    60 |           |      |                     |    |
           645.162  |    20 |           |      |                     |    |
           645.763  |    20 |           |      |                     |    |
                    |       |           |      |                     |    |
           647.021  |   110 |           |      |                     |    |
           648.435  |    11 |           |      |                     |    |
           648.964  |   110 |           |      |                     |    |
           649.310  |    22 |           |      |                     |    |
           650.326  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           650.636  |    50 |           |      |                     |    |
           655.054  |    35 |           |      |                     |    |
           656.943  |    30 |           |      |                     |    |
           657.656  |    20 |           |      |                     |    |
           659.199  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           659.671  |    10 |           |      |                     |    |
           659.884  |    10 |           |      |                     |    |
           660.327  |    50 |           |      |                     |    |
           662.056  |    15 |           |      |                     |    |
           668.818  |    22 |           |      |                     |    |
                    |       |           |      |                     |    |
           670.212  |    11 |           |      |                     |    |
           670.961  |    17 |           |      |                     |    |
           671.788  |    27 |           |      |                     |    |
           675.273  |    40 |           |      |                     |    |
           676.238  |    75 |           |      |                     |    |
                    |       |           |      |                     |    |
           676.916  |    85 |           |      |                     |    |
           677.289  |    27 |           |      |                     |    |
           679.085  |    35 |           |      |                     |    |
           682.878  |    45 |           |      |                     |    |
           683.289  |    45 |           |      |                     |    |
                    |       |           |      |                     |    |
           684.533  |    13 |           |      |                     |    |
           684.634  |    17 |           |      |                     |    |
           684.697  |   100 |           |      |                     |    |
           684.926  |    27 |           |      |                     |    |
           685.256  |    13 |           |      |                     |    |
                    |       |           |      |                     |    |
           688.829  |   120 |           |      |                     |    |
           690.059  |    29 |           |      |                     |    |
           690.436  |    20 |           |      |                     |    |
           690.737  |    29 |           |      |                     |    |
           691.687  |    20 |           |      |                     |    |
                    |       |           |      |                     |    |
           693.238  |    16 |           |      |                     |    |
           694.846  |    29 |           |      |                     |    |
           695.384  |   150 |           |      |                     |    |
           696.644  |    60 |           |      |                     |    |
           697.591  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           699.084  |   150 |           |      |                     |    |
           699.432  |    80 |           |      |                     |    |
           700.546  |    10 |           |      |                     |    |
           702.740  |   100 |           |      |                     |    |
           705.736  |    25 |           |      |                     |    |
                    |       |           |      |                     |    |
           705.796  |    14 |           |      |                     |    |
           708.730  |   140 |           |      |                     |    |
           708.943  |    25 |           |      |                     |    |
           709.446  |    35 |           |      |                     |    |
           709.559  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           709.770  |   540 |           |      |                     |    |
           710.291  |   280 |           |      |                     |    |
           710.372  |   170 |           |      |                     |    |
           711.168  |   140 |           |      |                     |    |
           711.282  |    40 |           |      |                     |    |
                    |       |           |      |                     |    |
           711.352  |    18 |           |      |                     |    |
           713.295  |    12 |           |      |                     |    |
           714.074  |    16 |           |      |                     |    |
           714.447  |    12 |           |      |                     |    |
           716.909  |   590 |           |      |                     |    |
                    |       |           |      |                     |    |
           720.162  |    50 |           |      |                     |    |
           725.817  |    12 |           |      |                     |    |
           726.476  |    35 |           |      |                     |    |
           730.621  |    20 |           |      |                     |    |
           731.162  |    25 |           |      |                     |    |
                    |       |           |      |                     |    |
           731.372  |    35 |           |      |                     |    |
           731.808  |    90 |           |      |                     |    |
           732.782  |    10 |           |      |                     |    |
           733.597  |    50 |           |      |                     |    |
           734.396  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           737.350  |    20 |           |      |                     |    |
           738.363  |    25 |           |      |                     |    |
           740.090  |    14 |           |      |                     |    |
           741.139  |    10 |           |      |                     |    |
           742.275  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           743.310  |    10 |           |      |                     |    |
           743.986  |   110 |           |      |                     |    |
