
-----------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |      Lower level       |      Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |------------------------|------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.           | Term | Conf.           | Term |    |
             650.631   |   185 | 6.91e+05  | C    |   11.7638459    -     13.6689210   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             662.254   |   185 | 7.93e+05  | D+   |   11.7575314    -     13.6291684   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).5s | 4P   |    |
             663.694   |   185 | 1.40e+06  | D+   |   11.7528944    -     13.6204720   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).5s | 4P   |    |
             664.496   |   235 | 3.49e+06  | D+   |   11.7638459    -     13.6291684   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).5s | 4P   |    |
             664.650   |   185 | 2.18e+06  | D+   |   11.7500911    -     13.6149811   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).5s | 4P   |    |
             665.346   |   235 | 2.74e+06  | D+   |   11.7575314    -     13.6204720   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).5s | 4P   |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             665.651   |   210 | 2.17e+06  | D+   |   11.7528944    -     13.6149811   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).5s | 4P   |    |
             672.262   |   185 | 3.56e+06  | C    |   11.8444765    -     13.6882541   | 2s2.2p2.(3P).3p | 4P*  | 2s2.2p2.(3P).4d | 4D   |    |
             739.864   |   210 |           |      |                                    |                 |      |                 |      |    |
             740.612   |   160 | 1.52e+06  | C    |   12.0001424    -     13.6737585   | 2s2.2p2.(3P).3p | 2D*  | 2s2.2p2.(3P).4d | 2F   |    |
             740.624   |   265 | 1.63e+06  | C    |   12.0096111    -     13.6832008   | 2s2.2p2.(3P).3p | 2D*  | 2s2.2p2.(3P).4d | 2F   |    |
