
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |       Lower level       |         Upper level          |Type|
          |             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-------------------------|------------------------------|    |
          |              Vac (nm)  |       |           |      |                                     | Conf.            | Term | Conf.                 | Term |    |
O III     |             375.721    |    80 | 5.56e+07  | C+   |    33.135855     -     36.434800    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3D   |    |
O III     |             375.987    |   250 | 9.79e+07  | C+   |    33.182386     -     36.479010    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3D   |    |
O III     |             379.126    |   110 | 2.24e+07  | C+   |    33.182386     -     36.451707    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3D   |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             382.341    |   120 | 6.63e+05  | C+   |    12.5391918    -     15.7810337   | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2P*).3p      | 3D   |    |
O I       |             394.729    |   185 | 4.91e+05  | B    |     9.1460907    -     12.2861934   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).4p      | 5P   |    |
O I       |             394.748    |   160 | 4.88e+05  | B    |     9.1460907    -     12.2860451   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).4p      | 5P   |    |
O I       |             394.759    |   140 | 4.87e+05  | B    |     9.1460907    -     12.2859617   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).4p      | 5P   |    |
O I       |             395.461    |   100 | 2.32e+05  | C+   |    10.9888611    -     14.1231581   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(2P*).3s      | 3P*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             396.159    |   200 | 1.25e+08  | B    |    38.011828     -     41.140613    | 2s2.2p.(2P*).3p  | 1D   | 2s2.2p.(2P*).3d       | 1F*  |    |
O I       |             423.327    |    80 | 4.04e+05  | C+   |    12.3588744    -     15.2868514   | 2s2.2p3.(4S*).4p | 3P   | 2s2.2p3.(2D*<3/2>).3d | 3P*  |    |
O I       |             436.825    |   100 | 7.58e+05  | B    |     9.5213634    -     12.3588644   | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).4p      | 3P   |    |
O I       |             532.910    |  135* | 2.71e+06  | C+   |    10.7402246    -     13.0661298   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5d      | 5D*  |    |
O I       |             532.910    |  135* | 2.03e+06  | C+   |    10.7402246    -     13.0661282   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5d      | 5D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             532.968    |   160 | 1.58e+06  | C+   |    10.7404751    -     13.0661249   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5d      | 5D*  |    |
O I       |             533.074    |   190 | 2.71e+06  | C+   |    10.7409309    -     13.0661181   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5d      | 5D*  |    |
O I       |             543.518    |    90 | 7.74e+05  | C+   |    10.7402246    -     13.0207340   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).6s      | 5S*  |    |
O I       |             543.578    |   110 | 1.29e+06  | C+   |    10.7404751    -     13.0207340   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).6s      | 5S*  |    |
O I       |             543.686    |   135 | 1.80e+06  | C+   |    10.7409309    -     13.0207340   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).6s      | 5S*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             557.734    |   120 | 1.26e+00  | B+   |     1.9673641    -      4.1897461   | 2s2.2p4          | 1D   | 2s2.2p4               | 1S   | E2 |
O III     |             559.237    |   110 | 3.27e+07  | B    |    33.857768     -     36.074224    | 2s2.2p.(2P*).3s  | 1P*  | 2s2.2p.(2P*).3p       | 1P   |    |
O I       |             595.839    |  160* | 3.78e+05  | C+   |    10.9887918    -     13.0690508   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5d      | 3D*  |    |
O I       |             595.839    |  160* | 6.80e+05  | C+   |    10.9887918    -     13.0690508   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5d      | 3D*  |    |
O I       |             595.858    |  190* | 9.06e+05  | C+   |    10.9888611    -     13.0690508   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5d      | 3D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             595.858    |  190* | 2.52e+04  | C    |    10.9888611    -     13.0690508   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5d      | 3D*  |    |
O I       |             595.858    |  190* | 2.27e+05  | C+   |    10.9888611    -     13.0690508   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5d      | 3D*  |    |
O I       |             599.528    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             604.623    |   160 | 1.05e+06  | C+   |    10.9887918    -     13.0388264   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).6s      | 3S*  |    |
O I       |             604.644    |   190 | 1.75e+06  | C+   |    10.9888611    -     13.0388264   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).6s      | 3S*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             604.649    |   110 | 3.50e+05  | C+   |    10.9888806    -     13.0388264   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).6s      | 3S*  |    |
O I       |             610.627    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             615.598    |   400 | 5.72e+06  | B+   |    10.7402246    -     12.7537152   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).4d      | 5D*  |    |
O I       |             615.677    |   450 | 5.08e+06  | B+   |    10.7404751    -     12.7537018   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).4d      | 5D*  |    |
O I       |             615.818    |   490 | 7.62e+06  | B+   |    10.7409309    -     12.7536968   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).4d      | 5D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             625.683    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             626.155    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             636.634    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             637.432    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             645.360    |   320 | 1.65e+06  | C+   |    10.7402246    -     12.6608564   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5s      | 5S*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             645.444    |   360 | 2.75e+06  | C+   |    10.7404751    -     12.6608564   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5s      | 5S*  |    |
O I       |             645.598    |   400 | 3.85e+06  | C+   |    10.7409309    -     12.6608564   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).5s      | 5S*  |    |
O I       |             660.491    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             665.383    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             700.192    |   360 | 2.65e+06  | B    |    10.9887918    -     12.7590203   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).4d      | 3D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             700.223    |   450 | 3.53e+06  | B    |    10.9888611    -     12.7590117   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).4d      | 3D*  |    |
O I       |             715.670    |   210 | 5.05e+07  | B    |    12.7284684    -     14.4604121   | 2s2.2p3.(2D*).3s | 1D*  | 2s2.2p3.(2D*).3p      | 1D   |    |
O I       |             725.415    |   400 | 2.24e+06  | C+   |    10.9887918    -     12.6974686   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5s      | 3S*  |    |
O I       |             725.445    |   450 | 3.73e+06  | C+   |    10.9888611    -     12.6974686   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5s      | 3S*  |    |
O I       |             725.453    |   320 | 7.45e+05  | C+   |    10.9888806    -     12.6974686   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).5s      | 3S*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             747.644    |   210 |           |      |                                     |                  |      |                       |      |    |
O I       |             747.724    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             747.908    |   120 |           |      |                                     |                  |      |                       |      |    |
O I       |             748.067    |   120 |           |      |                                     |                  |      |                       |      |    |
O I       |             770.675    |   100 |           |      |                                     |                  |      |                       |      |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             777.194    |   870 | 3.69e+07  | A    |     9.1460907    -     10.7409309   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).3p      | 5P   |    |
O I       |             777.417    |   810 | 3.69e+07  | A    |     9.1460907    -     10.7404751   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).3p      | 5P   |    |
O I       |             777.539    |   750 | 3.69e+07  | A    |     9.1460907    -     10.7402246   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).3p      | 5P   |    |
O I       |             788.627    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             794.315    |   100 |           |      |                                     |                  |      |                       |      |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             794.717    |   100 |           |      |                                     |                  |      |                       |      |    |
O I       |             794.755    |   235 |           |      |                                     |                  |      |                       |      |    |
O I       |             795.080    |   210 |           |      |                                     |                  |      |                       |      |    |
O I       |             795.216    |   185 |           |      |                                     |                  |      |                       |      |    |
O I       |             798.194    |   110 | 2.33e+04  | C    |    10.9887918    -     12.5416734   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(2D*).3s      | 3D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             798.240    |   135 | 3.09e+04  | C    |    10.9888806    -     12.5416734   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(2D*).3s      | 3D*  |    |
O I       |             798.698    |   190 | 4.19e+04  | C    |    10.9887918    -     12.5406944   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(2D*).3s      | 3D*  |    |
O I       |             798.733    |   135 | 1.41e+04  | C    |    10.9888611    -     12.5406944   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(2D*).3s      | 3D*  |    |
O I       |             799.507    |   250 | 5.63e+04  | C    |    10.9888611    -     12.5391918   | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(2D*).3s      | 3D*  |    |
O I       |             822.182    |   400 | 2.89e+07  | C+   |    12.5391918    -     14.0467663   | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p      | 3D   |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             822.765    |   265 | 8.13e+06  | C+   |    12.5406944    -     14.0472008   | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p      | 3D   |    |
O I       |             823.002    |   265 | 3.62e+06  | C+   |    12.5406944    -     14.0467663   | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p      | 3D   |    |
O I       |             823.300    |   325 | 2.43e+07  | C+   |    12.5416734    -     14.0472008   | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p      | 3D   |    |
O I       |             823.535    |   120 | 4.86e+06  | C+   |    12.5416734    -     14.0467710   | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p      | 3D   |    |
O I       |             842.616    |   120 |           |      |                                     |                  |      |                       |      |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             844.625    |   810 | 3.22e+07  | B    |     9.5213634    -     10.9888806   | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).3p      | 3P   |    |
O I       |             844.636    |  1000 | 3.22e+07  | B    |     9.5213634    -     10.9888611   | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).3p      | 3P   |    |
O I       |             844.676    |   935 | 3.22e+07  | B    |     9.5213634    -     10.9887918   | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).3p      | 3P   |    |
O I       |             882.043    |   325 | 2.93e+07  | B    |    12.7284684    -     14.1337317   | 2s2.2p3.(2D*).3s | 1D*  | 2s2.2p3.(2D*).3p      | 1F   |    |
O I       |             905.701    | 160bl |           |      |                                     |                  |      |                       |      |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             911.829    |   120 |           |      |                                     |                  |      |                       |      |    |
O I       |             913.471    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             915.014    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             915.148    |    80 |           |      |                                     |                  |      |                       |      |    |
O I       |             915.601    |   235 |           |      |                                     |                  |      |                       |      |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             926.081    |   450 | 4.46e+07  | A    |    10.7402246    -     12.0786630   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).3d      | 5D*  |    |
O I       |             926.084    |   490 | 3.34e+07  | A    |    10.7402246    -     12.0786569   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).3d      | 5D*  |    |
O I       |             926.094    |   450 | 1.56e+07  | A    |    10.7402246    -     12.0786441   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).3d      | 5D*  |    |
O I       |             926.258    |   400 | 1.11e+07  | A    |    10.7404751    -     12.0786569   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).3d      | 5D*  |    |
O I       |             926.267    |   540 | 2.60e+07  | A    |    10.7404751    -     12.0786441   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).3d      | 5D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O I       |             926.277    |   590 | 2.97e+07  | A    |    10.7404751    -     12.0786289   | 2s2.2p3.(4S*).3p | 5P   | 2s2.2p3.(4S*).3d      | 5D*  |    |
