
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           393.000  |   100 |           |      |                     |    |
           393.859  |   250 |           |      |                     |    |
           394.978  |   100 |           |      |                     |    |
           396.102  |   200 |           |      |                     |    |
                    |       |           |      |                     |    |
           396.363  |  1000 |           |      |                     |    |
           396.496  |   100 |           |      |                     |    |
           396.967  |   150 |           |      |                     |    |
           397.544  |  110w |           |      |                     |    |
           397.723  |   730 |           |      |                     |    |
                    |       |           |      |                     |    |
           398.818  |   100 |           |      |                     |    |
           400.348  |   150 |           |      |                     |    |
           400.402  |   100 |           |      |                     |    |
           400.516  |   150 |           |      |                     |    |
           401.826  |   160 |           |      |                     |    |
                    |       |           |      |                     |    |
           403.784  |   100 |           |      |                     |    |
           404.192  |   280 |           |      |                     |    |
           404.805  |   160 |           |      |                     |    |
           406.669  |   960 |           |      |                     |    |
           407.086  |   250 |           |      |                     |    |
                    |       |           |      |                     |    |
           407.156  |   190 |           |      |                     |    |
           407.468  |   230 |           |      |                     |    |
           409.182  |   490 |           |      |                     |    |
           410.030  |   120 |           |      |                     |    |
           411.202  |  1200 |           |      |                     |    |
                    |       |           |      |                     |    |
           412.460  |   180 |           |      |                     |    |
           412.896  |   180 |           |      |                     |    |
           413.578  |  2500 |           |      |                     |    |
           413.784  |   150 |           |      |                     |    |
           417.257  |   180 |           |      |                     |    |
                    |       |           |      |                     |    |
           417.323  |  1200 |           |      |                     |    |
           417.563  |   620 |           |      |                     |    |
           418.413  |   120 |           |      |                     |    |
           418.991  |   320 |           |      |                     |    |
           420.145  |   180 |           |      |                     |    |
                    |       |           |      |                     |    |
           420.206  |   250 |           |      |                     |    |
           421.186  |  1200 |           |      |                     |    |
           421.386  |   120 |           |      |                     |    |
           421.516  |   100 |           |      |                     |    |
           423.346  |   170 |           |      |                     |    |
                    |       |           |      |                     |    |
           426.085  |  4900 |           |      |                     |    |
           426.475  |   100 |           |      |                     |    |
           426.961  |   120 |           |      |                     |    |
           428.590  |   100 |           |      |                     |    |
           429.395  |   560 |           |      |                     |    |
                    |       |           |      |                     |    |
           431.140  |   560 |           |      |                     |    |
           432.625  |   110 |           |      |                     |    |
           432.868  |   340 |           |      |                     |    |
           433.875  |   100 |           |      |                     |    |
           435.153  |   100 |           |      |                     |    |
                    |       |           |      |                     |    |
           436.567  |   210 |           |      |                     |    |
           437.066  |   110 |           |      |                     |    |
           439.486  |   520 |           |      |                     |    |
           439.726  |   160 |           |      |                     |    |
           440.274  |   160 |           |      |                     |    |
                    |       |           |      |                     |    |
           442.047  |  4900 |           |      |                     |    |
           443.241  |   100 |           |      |                     |    |
           443.632  |   290 |           |      |                     |    |
           443.964  |   100 |           |      |                     |    |
           444.735  |   230 |           |      |                     |    |
                    |       |           |      |                     |    |
           448.476  |   120 |           |      |                     |    |
           454.866  |   110 |           |      |                     |    |
           455.041  |   540 |           |      |                     |    |
           455.130  |   140 |           |      |                     |    |
           461.678  |   170 |           |      |                     |    |
                    |       |           |      |                     |    |
           463.183  |   170 |           |      |                     |    |
           466.382  |   140 |           |      |                     |    |
           479.399  |   670 |           |      |                     |    |
           486.560  |   110 |           |      |                     |    |
           503.183  |    55 |           |      |                     |    |
                    |       |           |      |                     |    |
           503.912  |    45 |           |      |                     |    |
           507.288  |    35 |           |      |                     |    |
           507.477  |    35 |           |      |                     |    |
           507.909  |    35 |           |      |                     |    |
           510.350  |    90 |           |      |                     |    |
                    |       |           |      |                     |    |
           511.081  |    55 |           |      |                     |    |
           512.223  |    22 |           |      |                     |    |
           514.554  |    22 |           |      |                     |    |
           514.974  |   140 |           |      |                     |    |
           515.201  |    28 |           |      |                     |    |
                    |       |           |      |                     |    |
           516.898  |    28 |           |      |                     |    |
           519.352  |    40 |           |      |                     |    |
           520.263  |   270 |           |      |                     |    |
           520.323  |    35 |           |      |                     |    |
           525.582  |    45 |           |      |                     |    |
                    |       |           |      |                     |    |
           526.515  |    55 |           |      |                     |    |
           528.389  |    20 |           |      |                     |    |
           529.565  |    20 |           |      |                     |    |
           529.878  |    40 |           |      |                     |    |
           530.258  |    13 |           |      |                     |    |
                    |       |           |      |                     |    |
           533.623  |    18 |           |      |                     |    |
           534.603  |    11 |           |      |                     |    |
           535.225  |    13 |           |      |                     |    |
           537.679  |   110 |           |      |                     |    |
           540.343  |    16 |           |      |                     |    |
                    |       |           |      |                     |    |
           541.214  |    13 |           |      |                     |    |
           541.634  |   120 |           |      |                     |    |
           541.669  |    45 |           |      |                     |    |
           541.751  |    28 |           |      |                     |    |
           544.182  |    16 |           |      |                     |    |
                    |       |           |      |                     |    |
           544.331  |    55 |           |      |                     |    |
           544.693  |    22 |           |      |                     |    |
           544.776  |    11 |           |      |                     |    |
           544.937  |    20 |           |      |                     |    |
           545.340  |    20 |           |      |                     |    |
                    |       |           |      |                     |    |
           545.730  |    22 |           |      |                     |    |
           547.000  |    28 |           |      |                     |    |
           547.458  |    13 |           |      |                     |    |
           547.513  |    13 |           |      |                     |    |
           547.727  |     9 |           |      |                     |    |
                    |       |           |      |                     |    |
           548.185  |    16 |           |      |                     |    |
           550.933  |    22 |           |      |                     |    |
           551.601  |     9 |           |      |                     |    |
           552.353  |   270 |           |      |                     |    |
           554.682  |    22 |           |      |                     |    |
                    |       |           |      |                     |    |
           554.979  |     9 |           |      |                     |    |
           555.288  |    13 |           |      |                     |    |
           556.062  |    11 |           |      |                     |    |
           558.066  |    16 |           |      |                     |    |
           558.444  |    80 |           |      |                     |    |
                    |       |           |      |                     |    |
           560.050  |     8 |           |      |                     |    |
           562.008  |    35 |           |      |                     |    |
           563.741  |     9 |           |      |                     |    |
           564.256  |    22 |           |      |                     |    |
           564.525  |    28 |           |      |                     |    |
                    |       |           |      |                     |    |
           564.898  |     7 |           |      |                     |    |
           566.021  |     9 |           |      |                     |    |
           567.438  |     7 |           |      |                     |    |
           568.088  |    28 |           |      |                     |    |
           570.937  |    11 |           |      |                     |    |
                    |       |           |      |                     |    |
           572.193  |   170 |           |      |                     |    |
           573.789  |     8 |           |      |                     |    |
           573.972  |     8 |           |      |                     |    |
           576.505  |    22 |           |      |                     |    |
           578.082  |   170 |           |      |                     |    |
                    |       |           |      |                     |    |
           580.060  |    40 |           |      |                     |    |
           584.249  |     8 |           |      |                     |    |
           585.776  |   110 |           |      |                     |    |
           586.064  |    28 |           |      |                     |    |
           588.292  |    11 |           |      |                     |    |
                    |       |           |      |                     |    |
           590.398  |    11 |           |      |                     |    |
           590.684  |    11 |           |      |                     |    |
           590.895  |     7 |           |      |                     |    |
           598.136  |     7 |           |      |                     |    |
           598.322  |    11 |           |      |                     |    |
                    |       |           |      |                     |    |
           599.600  |    65 |           |      |                     |    |
           601.579  |    20 |           |      |                     |    |
           605.463  |     7 |           |      |                     |    |
           614.453  |    20 |           |      |                     |    |
           615.803  |    11 |           |      |                     |    |
                    |       |           |      |                     |    |
           622.770  |    35 |           |      |                     |    |
           624.170  |     7 |           |      |                     |    |
           626.941  |    22 |           |      |                     |    |
           627.494  |    11 |           |      |                     |    |
           628.683  |    11 |           |      |                     |    |
                    |       |           |      |                     |    |
           639.886  |     9 |           |      |                     |    |
           640.315  |    22 |           |      |                     |    |
           644.813  |     9 |           |      |                     |    |
           652.085  |     6 |           |      |                     |    |
           652.887  |     7 |           |      |                     |    |
                    |       |           |      |                     |    |
           653.314  |     7 |           |      |                     |    |
           653.830  |    11 |           |      |                     |    |
           657.683  |    11 |           |      |                     |    |
           661.456  |     8 |           |      |                     |    |
           661.543  |     4 |           |      |                     |    |
                    |       |           |      |                     |    |
           666.181  |     7 |           |      |                     |    |
           672.956  |    27 |           |      |                     |    |
           679.153  |    18 |           |      |                     |    |
           680.661  |    14 |           |      |                     |    |
           687.870  |     5 |           |      |                     |    |
                    |       |           |      |                     |    |
           690.158  |     4 |           |      |                     |    |
           695.602  |    11 |           |      |                     |    |
           698.495  |     6 |           |      |                     |    |
           706.067  |    15 |           |      |                     |    |
           714.554  |    22 |           |      |                     |    |
                    |       |           |      |                     |    |
           714.989  |    10 |           |      |                     |    |
           718.410  |     4 |           |      |                     |    |
           720.633  |    10 |           |      |                     |    |
           720.996  |     5 |           |      |                     |    |
           725.116  |     9 |           |      |                     |    |
                    |       |           |      |                     |    |
           725.349  |     6 |           |      |                     |    |
           737.507  |     6 |           |      |                     |    |
           740.795  |     9 |           |      |                     |    |
           760.295  |    26 |           |      |                     |    |
           770.146  |     4 |           |      |                     |    |
                    |       |           |      |                     |    |
           778.996  |     7 |           |      |                     |    |
           785.217  |     7 |           |      |                     |    |
           798.120  |     6 |           |      |                     |    |
           804.129  |     7 |           |      |                     |    |
