
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |      Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
          |           Wavelength |      Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
          |            Vac (nm)  |           |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
Mo VII    |           203.3572   |       200 |           |      |    76.275562    -     82.370468   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
Mo VI     |           203.6226   |       200 | 1.59e+07  |      |    41.79147964  -     47.87842905 | 4p5.(2P*).4d2.(1D)    | 2F*     | 4p6.6d                | 2D      |    |
Mo II     |           203.844    |     21000 |           |      |                                   |                       |         |                       |         |    |
Mo II     |           204.598    |     17000 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           205.5376   |           |           |      |    76.340211    -     82.370468   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           205.564    |        25 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           206.038    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           207.2178   |      150* | 2.87e+08  |      |    55.1856743   -     61.16727678 | 4p6.6h                | 2H*     | 4p6.8i                | 2I      |    |
Mo VI     |           207.2178   |      150* | 2.91e+08  |      |    55.1861330   -     61.16737721 | 4p6.6h                | 2H*     | 4p6.8i                | 2I      |    |
Mo VII    |           207.8973   |        60 |           |      |    76.075844    -     82.037670   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo II     |           208.168    |      4800 |           |      |                                   |                       |         |                       |         |    |
Mo II     |           208.952    |      2400 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           209.189    |        15 |           |      |                                   |                       |         |                       |         |    |
Mo II     |           209.250    |      2200 |           |      |                                   |                       |         |                       |         |    |
Mo II     |           209.311    |      4000 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo II     |           210.084    |      2700 |           |      |                                   |                       |         |                       |         |    |
Mo II     |           210.429    |      1500 |           |      |                                   |                       |         |                       |         |    |
Mo II     |           210.802    |      1400 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           211.378    |        10 |           |      |                                   |                       |         |                       |         |    |
