
----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level    |      Upper level      |   Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------|-----------------------|       |
              Air (nm)  |        |           |      |                                     | Conf.     | Term | Conf.          | Term |       |
             297.6555   |        |           |      |     0.000000     -      4.164147    | 4p6.5s    | 2S   | 4p6.35p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.6555   |        |           |      |     0.000000     -      4.164147    | 4p6.5s    | 2S   | 4p6.35p        | 2P*  |       |
             297.7156   |        |           |      |     0.000000     -      4.163307    | 4p6.5s    | 2S   | 4p6.34p        | 2P*  |       |
             297.7156   |        |           |      |     0.000000     -      4.163307    | 4p6.5s    | 2S   | 4p6.34p        | 2P*  |       |
             297.7819   |        |           |      |     0.000000     -      4.162379    | 4p6.5s    | 2S   | 4p6.33p        | 2P*  |       |
             297.7819   |        |           |      |     0.000000     -      4.162379    | 4p6.5s    | 2S   | 4p6.33p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.8554   |        |           |      |     0.000000     -      4.161352    | 4p6.5s    | 2S   | 4p6.32p        | 2P*  |       |
             297.8554   |        |           |      |     0.000000     -      4.161352    | 4p6.5s    | 2S   | 4p6.32p        | 2P*  |       |
             297.9362   |        |           |      |     0.000000     -      4.160224    | 4p6.5s    | 2S   | 4p6.31p        | 2P*  |       |
             297.9362   |        |           |      |     0.000000     -      4.160224    | 4p6.5s    | 2S   | 4p6.31p        | 2P*  |       |
             298.0269   |        |           |      |     0.000000     -      4.158958    | 4p6.5s    | 2S   | 4p6.30p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             298.0269   |        |           |      |     0.000000     -      4.158958    | 4p6.5s    | 2S   | 4p6.30p        | 2P*  |       |
             298.1278   |        |           |      |     0.000000     -      4.157551    | 4p6.5s    | 2S   | 4p6.29p        | 2P*  |       |
             298.1278   |        |           |      |     0.000000     -      4.157551    | 4p6.5s    | 2S   | 4p6.29p        | 2P*  |       |
             298.2406   |        |           |      |     0.000000     -      4.155977    | 4p6.5s    | 2S   | 4p6.28p        | 2P*  |       |
             298.2406   |        |           |      |     0.000000     -      4.155977    | 4p6.5s    | 2S   | 4p6.28p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
