
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek           |         Lower level         |         Upper level         |Type|
          |            Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)          |-----------------------------|-----------------------------|    |
          |             Vac (nm)  |        |           |      |                                    | Conf.          | Term       | Conf.          | Term       |    |
Bi I      |            307.666    |    140 | 3.5e+06   |      |                                    |                |            |                |            |    |
Bi III    |            311.50     |     35 |           |      |                                    |                |            |                |            |    |
Bi IV     |            323.9      |    100 |           |      |                                    |                |            |                |            |    |
Bi I      |            339.7198   |   550c | 1.81e+07  |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            340.2877   |        | 1.6e+06   |      |                                    |                |            |                |            |    |
Bi II     |            343.0605   |     10 |           |      |                                    |                |            |                |            |    |
Bi II     |            343.123    |     12 |           |      |                                    |                |            |                |            |    |
Bi III    |            345.10     |    40w |           |      |                                    |                |            |                |            |    |
Bi III    |            347.38     |     40 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            348.55     |     35 |           |      |                                    |                |            |                |            |    |
Bi I      |            351.0864   |   500c | 6.8e+06   |      |                                    |                |            |                |            |    |
Bi III    |            354.08     |     15 |           |      |                                    |                |            |                |            |    |
Bi I      |            359.6097   |   380c | 1.98e+07  |      |                                    |                |            |                |            |    |
Bi III    |            361.34     |     45 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi IV     |            364.3      |    100 |           |      |                                    |                |            |                |            |    |
Bi II     |            365.42     |     12 |           |      |                                    |                |            |                |            |    |
Bi IV     |            368.2      |    100 |           |      |                                    |                |            |                |            |    |
Bi III    |            369.532    |     50 |           |      |                                    |                |            |                |            |    |
Bi III    |            369.568    |     50 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi IV     |            373.4      |    100 |           |      |                                    |                |            |                |            |    |
Bi II     |            379.2564   |    70w |           |      |    9.8060513    -     13.074263    | 6p.6d          | (1/2,3/2)* | 6p.5f          | (1/2,5/2)  |    |
Bi II     |            381.11     |     12 |           |      |                                    |                |            |                |            |    |
Bi II     |            381.58     |     20 |           |      |                                    |                |            |                |            |    |
Bi II     |            384.58     |     10 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            386.4025   |     30 |           |      |                                    |                |            |                |            |    |
Bi IV     |            386.8      |    100 |           |      |                                    |                |            |                |            |    |
Bi I      |            388.8166   |        | 6.9e+06   |      |                                    |                |            |                |            |    |
Bi II     |            407.9072   |    40w |           |      |                                    |                |            |                |            |    |
Bi II     |            409.72     |     10 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            412.153    |    140 | 1.64e+07  |      |                                    |                |            |                |            |    |
Bi I      |            412.186    |    140 |           |      |                                    |                |            |                |            |    |
Bi III    |            422.46     |     12 |           |      |                                    |                |            |                |            |    |
Bi II     |            425.9413   |    75w |           |      |   10.1985989    -     13.108608    | 6p.6d          | (1/2,5/2)* | 6p.5f          | (1/2,7/2)  |    |
Bi II     |            427.20     |     25 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            430.1697   |    70w |           |      |   10.1728574    -     13.054262    | 6p.6d          | (1/2,5/2)* | 6p.5f          | (1/2,7/2)  |    |
Bi I      |            430.8523   |        | 1.6e+06   |      |                                    |                |            |                |            |    |
Bi III    |            432.78     |     25 |           |      |                                    |                |            |                |            |    |
Bi II     |            433.98     |    12w |           |      |                                    |                |            |                |            |    |
Bi II     |            434.05     |    25w |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi IV     |            434.2      |     30 |           |      |                                    |                |            |                |            |    |
Bi II     |            437.94     |    12w |           |      |                                    |                |            |                |            |    |
Bi II     |            447.68     |    25w |           |      |                                    |                |            |                |            |    |
Bi I      |            449.3005   |        | 1.5e+06   |      |                                    |                |            |                |            |    |
Bi III    |            456.084    |     30 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            456.154    |     30 |           |      |                                    |                |            |                |            |    |
Bi II     |            470.5285   |    60w |           |      |   10.4494431    -     13.083704    | 6p.7p          | (1/2,1/2)  | 6p.7d          | (1/2,3/2)* |    |
Bi I      |            472.2527   |   600c | 9.4e+06   |      |    1.4157803    -      4.0404243   | 6p3            | 2D*        | 6p2.(3P<0>).7s | 2[0]       |    |
Bi II     |            473.0267   |     30 |           |      |                                    |                |            |                |            |    |
Bi II     |            474.97     |     20 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            479.74     |    40w |           |      |                                    |                |            |                |            |    |
Bi II     |            490.82     |     12 |           |      |                                    |                |            |                |            |    |
Bi II     |            491.66     |     10 |           |      |                                    |                |            |                |            |    |
Bi II     |            496.97     |     12 |           |      |                                    |                |            |                |            |    |
Bi II     |            499.36     |     20 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            507.93     |    45w |           |      |                                    |                |            |                |            |    |
Bi II     |            509.16     |     10 |           |      |                                    |                |            |                |            |    |
Bi II     |            512.4356   |    50w |           |      |   11.0062557    -     13.425089    | 6p.7s          | (3/2,1/2)* | 6p.7p          | (3/2,3/2)  |    |
Bi II     |            514.4492   |    60w |           |      |    8.5715097    -     10.9808690   | 6p.7s          | (1/2,1/2)* | 6p.7p          | (1/2,3/2)  |    |
Bi II     |            520.15     |     20 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            520.9325   |    75w |           |      |    8.6291108    -     11.0084918   | 6p.7s          | (1/2,1/2)* | 6p.7p          | (1/2,3/2)  |    |
Bi II     |            527.0512   |    40w |           |      |                                    |                |            |                |            |    |
Bi IV     |            534.7      |     30 |           |      |                                    |                |            |                |            |    |
Bi II     |            539.78     |     10 |           |      |                                    |                |            |                |            |    |
Bi I      |            555.235    |    10c |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            559.941    |      3 |           |      |                                    |                |            |                |            |    |
Bi II     |            565.52     |     20 |           |      |                                    |                |            |                |            |    |
Bi II     |            571.9138   |    40w |           |      |                                    |                |            |                |            |    |
Bi I      |            574.255    |      6 |           |      |                                    |                |            |                |            |    |
Bi II     |            581.83     |     12 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
