
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level            |           Upper level            |Type|
          |           Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |----------------------------------|----------------------------------|    |
          |            Vac (nm)  |         |           |      |                                   | Conf.                 | Term     | Conf.                 | Term     |    |
Sc V      |            132.7921  |       6 |           |      |    54.29221     -     63.62894    | 3s.3p5.(3P*).3d       | 4D*      | 3s2.3p4.(3P).4d       | 4D       |    |
Sc V      |            133.0122  |       0 |           |      |    57.46054     -     66.78179    | 3s.3p5.(1P*).3d       | 2P*      | 3s2.3p4.(1D).4d       | 2P       |    |
Sc V      |            133.2222  |       2 |           |      |    54.41852     -     63.72512    | 3s.3p5.(3P*).3d       | 4D*      | 3s2.3p4.(3P).4d       | 4D       |    |
Sc V      |            133.4252  |       5 |           |      |    55.20075     -     64.49324    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4F       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            133.5330  |       1 |           |      |    54.94965     -     64.23457    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4F       |    |
Sc IV     |            133.6259  |       2 |           |      |    47.69192     -     56.97035    | 3s2.3p5.4p            | 1D       | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
Sc II     |            133.7684  |       0 |           |      |     1.356952    -     10.62553    | 3p6.3d2               | 1D       | 3p6.3d.5f             | 3D*      |    |
Sc V      |            133.7692  |       4 |           |      |    55.35153     -     64.62002    | 3s2.3p4.(3P).4p       | 2D*      | 3s2.3p4.(3P).4d       | 2F       |    |
Sc II     |            133.8413  |       1 |           |      |     1.356952    -     10.62061    | 3p6.3d2               | 1D       | 3p6.3d.5f             | 3D*      |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            133.8617  |      10 |           |      |    57.87673     -     67.13883    | 3s2.3p4.(1D).4p       | 2D*      | 3s2.3p4.(1D).4d       | 2F       |    |
Sc II     |            133.9077  |       2 |           |      |     1.356952    -     10.61585    | 3p6.3d2               | 1D       | 3p6.3d.5f             | 1F*      |    |
Sc II     |            134.0237  |       1 |           |      |     1.356952    -     10.607869   | 3p6.3d2               | 1D       | 3p6.3d.5f             | 1D*      |    |
Sc V      |            134.0968  |       3 |           |      |    55.15361     -     64.39949    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4F       |    |
