
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level            |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|----------------------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.                 | Term    | Conf.                 | Term     |    |
           192.2788  |     0 |           |      |    66.30388    -     72.75208   | 2s2.2p5.3d            | 1D*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
           192.3042  |     5 |           |      |    66.30388    -     72.75118   | 2s2.2p5.3d            | 1D*     | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]   |    |
           192.3896  |    12 | 1.37e+08  | B+   |    52.92490    -     59.36935   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 3P       |    |
           192.4479  |     6 |           |      |    66.04957    -     72.49206   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           192.8198  |     1 |           |      |    66.32207    -     72.75208   | 2s2.2p5.3d            | 3D*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
           192.8424  |     6 |           |      |    66.32207    -     72.75138   | 2s2.2p5.3d            | 3D*     | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]   |    |
           192.8811  |     2 |           |      |    66.04957    -     72.47758   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
           192.9080  |     0 |           |      |    66.04957    -     72.47668   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
           193.0374  |     3 | 8.30e+07  | C+   |    59.31088    -     65.73372   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 3P*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           193.0672  |    13 | 1.70e+08  | B+   |    52.77267    -     59.19448   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 1D       |    |
           193.3563  |     7 |           |      |    66.08000    -     72.49222   | 2s2.2p5.3d            | 1F*     | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]   |    |
           193.7539  |     0 |           |      |    66.35381    -     72.75288   | 2s2.2p5.3d            | 3D*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
           193.7843  |    11 | 1.46e+08  | B    |    53.04690    -     59.44497   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 3P       |    |
           193.8249  |     3 |           |      |    66.08000    -     72.47668   | 2s2.2p5.3d            | 1F*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           193.8936  |     3 | 8.97e+07  | B    |    59.36935    -     65.76377   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3P*      |    |
           194.1500  |    4* | 1.23e+07  | C+   |    59.44497    -     65.83101   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3P*      |    |
           194.1500  |    4* | 3.27e+07  | B    |    52.92490    -     59.31088   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 1P       |    |
           194.2036  |     2 |           |      |    66.08000    -     72.46424   | 2s2.2p5.3d            | 1F*     | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]   |    |
