
----------------------------------------------------------------------------------------------------------------------------------
            Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |   Upper level    |Type|
           Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)         |------------------|------------------|    |
            Vac (nm)  |        |           |      |                                   | Conf.     | Term | Conf.     | Term |    |
            285.6003  |     17 | 4.94e+08  | D    |    21.085834    -     25.425752   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3F*  |    |
            286.3511  |    11* | 5.53e+08  | D    |    21.157971    -     25.486496   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3F*  |    |
            286.3511  |    11* | 1.01e+08  | D    |    21.473212    -     25.801717   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3P*  |    |
            287.1971  |     13 | 4.60e+08  | D    |    21.048974    -     25.364771   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3F*  |    |
            288.1031  |     14 | 1.78e+08  | D    |    21.473212    -     25.775443   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            289.6711  |      9 | 8.34e+07  | D    |    21.085834    -     25.364771   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3F*  |    |
            290.4266  |      9 | 5.90e+07  | D    |    21.157971    -     25.425752   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3F*  |    |
            290.9506  |     11 | 1.84e+08  | B+   |    18.399127    -     22.659238   | 3s2.3p.4s | 1P*  | 3s2.3p.4p | 1S   |    |
            291.0823  |     12 | 3.28e+08  | D    |    21.943273    -     26.201464   | 3s2.3p.4p | 1D   | 3s2.3p.5s | 1P*  |    |
            292.5319  |     10 | 2.83e+08  | D    |    21.577923    -     25.814992   | 3s2.3p.4p | 3S   | 3s2.3p.4d | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            292.6125  |     16 | 5.06e+08  | D    |    21.943273    -     26.179178   | 3s2.3p.4p | 1D   | 3s2.3p.4d | 1F*  |    |
            293.4535  |     13 | 2.81e+08  | D    |    21.577923    -     25.801717   | 3s2.3p.4p | 3S   | 3s2.3p.4d | 3P*  |    |
            294.6343  |      1 | 2.24e+06  | E'   |    21.157971    -     25.364771   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3F*  |    |
            294.8327  |     12 | 2.02e+08  | D    |    21.403737    -     25.607744   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3D*  |    |
            295.0218  |     14 | 2.73e+08  | D    |    21.422889    -     25.624199   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3D*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            295.2901  |     14 | 2.76e+08  | D    |    21.577923    -     25.775443   | 3s2.3p.4p | 3S   | 3s2.3p.4d | 3P*  |    |
