
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |       Rel. |    Aki    | Acc. |                Ei           Ek               |           Lower level           |           Upper level            |Type|
          |                  Wavelength |       Int. |    s^-1   |      |               (eV)         (eV)              |---------------------------------|----------------------------------|    |
          |                   Vac (nm)  |            |           |      |                                              | Conf.                 | Term    | Conf.                  | Term    |    |
Ne II     |                 107.5688    |         40 |           |      |     27.85915786       -      39.38520367     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).4p        | 2P*     |    |
Ne IV     |                 108.0556    |          2 |           |      |     66.081890         -      77.55601        | 2s2.2p2.(3P).3p       | 4S*     | 2s.2p3.(5S*).3p        | 4P      |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 108.0714    |          3 |           |      |     66.081890         -      77.55432        | 2s2.2p2.(3P).3p       | 4S*     | 2s.2p3.(5S*).3p        | 4P      |    |
Ne IV     |                 108.0958    |          3 |           |      |     66.081890         -      77.55174        | 2s2.2p2.(3P).3p       | 4S*     | 2s.2p3.(5S*).3p        | 4P      |    |
Ne III    |                 108.3130    |         30 | 1.4e+08   | D    |     50.3787961        -      61.8257982      | 2s2.2p3.(2D*).3p      | 1D      | 2s2.2p3.(2D*).5s       | 1D*     |    |
Ne II     |                 108.7789    |         80 |           |      |     26.9104713        -      38.30824351     | 2s.2p6                | 2S      | 2s2.2p4.(3P).5p        | 2P*     |    |
Ne IV     |                 108.9168    |          8 |           |      |     76.01163          -      87.39502        | 2s2.2p2.(1D).3d       | 2P      | 2s2.2p2.(1D<2>).4f     | 2[1]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne II     |                 109.0628    |        100 |           |      |     26.9104713        -      38.27863312     | 2s.2p6                | 2S      | 2s2.2p4.(3P).5p        | 2P*     |    |
Ne III    |                 109.3030    |         70 | 9.3e+07   | D    |     44.2329475        -      55.576148       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(4S*).4d       | 3D*     |    |
Ne III    |                 109.3106    |         50 | 6.9e+07   | D    |     44.2315886        -      55.573913       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(4S*).4d       | 3D*     |    |
Ne IV     |                 109.8356    |         16 |           |      |     76.01163          -      87.29987        | 2s2.2p2.(1D).3d       | 2P      | 2s2.2p2.(1D<2>).4f     | 2[2]*   |    |
Ne IV     |                 109.8789    |          4 |           |      |     76.01163          -      87.29545        | 2s2.2p2.(1D).3d       | 2P      | 2s2.2p2.(1D<2>).4f     | 2[2]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 111.960     |      160l* | 2.3e+08   | D    |     48.9342649+x      -      60.00851+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).6f       | 5F      |    |
Ne III    |                 111.960     |      160l* | 1.9e+08   | D    |     48.934587+x       -      60.00851+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).6f       | 5F      |    |
Ne III    |                 111.960     |      160l* | 1.6e+08   | D    |     48.935032+x       -      60.00851+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).6f       | 5F      |    |
Ne III    |                 111.960     |      160l* | 1.3e+08   | D    |     48.935410+x       -      60.00851+x      | 2s2.2p3.(4S*).3d      | 5D*     | 2s2.2p3.(4S*).6f       | 5F      |    |
Ne II     |                 113.1724    |        180 |           |      |     26.9104713        -      37.8658262      | 2s.2p6                | 2S      | 2s2.2p4.(1S).3p        | 2P*     |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne II     |                 113.1848    |        200 |           |      |     26.9104713        -      37.86459857     | 2s.2p6                | 2S      | 2s2.2p4.(1S).3p        | 2P*     |    |
Ne IV     |                 113.4513    |         13 |           |      |     76.46662          -      87.39502        | 2s2.2p2.(1D).3d       | 2S      | 2s2.2p2.(1D<2>).4f     | 2[1]*   |    |
Ne IV     |                 113.4835    |          8 |           |      |     72.77640          -      83.70158        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<2>).4f     | 2[3]*   |    |
Ne IV     |                 113.6346    |          8 |           |      |     72.80326          -      83.71418        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<2>).4f     | 2[4]*   |    |
Ne V      |                 113.651     |            |           |      |      0.0509856        -      10.96014        | 2s2.2p2               | 3P      | 2s.2p3                 | 5S*     |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 113.7233    |          3 |           |      |     72.77640          -      83.67864        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<2>).4f     | 2[2]*   |    |
Ne IV     |                 113.7644    |          6 |           |      |     72.80326          -      83.70158        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<2>).4f     | 2[3]*   |    |
Ne V      |                 114.561     |            |           |      |      0.1375564        -      10.96014        | 2s2.2p2               | 3P      | 2s.2p3                 | 5S*     |    |
Ne IV     |                 114.6510    |          3 |           |      |     72.77640          -      83.59051        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<2>).4f     | 2[1]*   |    |
Ne IV     |                 115.0787    |          3 |           |      |     72.77640          -      83.55031        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 115.1220    |          3 |           |      |     72.77640          -      83.54619        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<1>).4f     | 2[2]*   |    |
Ne IV     |                 115.2842    |          4 |           |      |     72.80326          -      83.55786        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<1>).4f     | 2[4]*   |    |
Ne IV     |                 115.7334    |         5* |           |      |     72.77640          -      83.48937        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
Ne IV     |                 115.7334    |         5* |           |      |     72.80326          -      83.51612        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<1>).4f     | 2[3]*   |    |
Ne IV     |                 115.9275    |         2i |           |      |     72.80326          -      83.49820        | 2s2.2p2.(3P).3d       | 2D      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 116.497     |       20bl | 1.8e+08   | D    |     49.367795         -      60.01077        | 2s2.2p3.(4S*).3d      | 3D*     | 2s2.2p3.(4S*).6f       | 3F      |    |
Ne VIII   |                 116.50      |          * |           |      |   [204.26157]         -    [214.90817]       | 1s2.5f                | 2F*     | 1s2.6g                 | 2G      |    |
Ne VIII   |                 116.50      |          * |           |      |   [204.26355]         -    [214.90817]       | 1s2.5f                | 2F*     | 1s2.6g                 | 2G      |    |
Ne VIII   |                 116.50      |          * |           |      |   [204.2653]          -    [214.90887]       | 1s2.5g                | 2G      | 1s2.6h                 | 2H*     |    |
Ne III    |                 116.5014    |         70 | 1.9e+08   | D    |     49.3683689        -      60.01068        | 2s2.2p3.(4S*).3d      | 3D*     | 2s2.2p3.(4S*).6f       | 3F      |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 116.5181    |        100 | 2.1e+08   | D    |     49.3699491        -      60.01072        | 2s2.2p3.(4S*).3d      | 3D*     | 2s2.2p3.(4S*).6f       | 3F      |    |
Ne III    |                 120.0489    |         90 | 5.7e+07   | C    |     44.2315886        -      54.559440       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3S*     |    |
