
--------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |        Upper level         |Type|
             Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|----------------------------|    |
              Vac (nm)  |         |           |      |                                   | Conf.        | Term | Conf.               | Term |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            193.18647   |       3 |           |      |    1.0800603    -     7.4979108   | 5d3.6s2      | 4F   |                     |      |    |
            193.34227   |       3 |           |      |    2.4105585    -     8.8232327   | 5d4.(3H).6s  | 4H   |                     |      |    |
            193.43337   |       3 |           |      |    0.5847439    -     6.9944007   | 5d4.(5D).6s  | 6D   |                     |      |    |
            193.54023   |       2 |           |      |    2.1619039    -     8.5680237   | 5d4.(3H).6s  | 4H   |                     |      |    |
            193.80558   |       4 |           |      |    2.1619039    -     8.5592566   | 5d4.(3H).6s  | 4H   | 5d3.(2H).6s.(3H).6p | 4I*  |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            193.81826   |      10 |           |      |    0.1883108    -     6.5852385   | 5d4.(5D).6s  | 6D   |                     |      |    |
            193.8298    |     5bl |           |      |    1.6628684    -     8.0593807   | 5d3.6s2      | 4F   |                     |      |    |
            193.8626    |       5 |           |      |    0.7621414    -     7.1576067   | 5d4.(5D).6s  | 6D   |                     |      |    |
            193.8797    |       3 |           |      |    1.6628684    -     8.0577802   | 5d3.6s2      | 4F   |                     |      |    |
            194.0540    |      11 |           |      |    0.3933365    -     6.7825038   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            194.12983   |       3 |           |      |    2.7517090    -     9.1383746   |              |      |                     |      |    |
            194.3271    |       3 |           |      |    2.0523211    -     8.4324907   | 5d4.(3H).6s  | 4H   |                     |      |    |
            194.49996   |       3 |           |      |    1.8420530    -     8.2165568   |              |      |                     |      |    |
            194.83253   |       8 |           |      |    0.3933365    -     6.7569659   | 5d4.(5D).6s  | 6D   |                     |      |    |
            194.95379   |       7 |           |      |    2.0523211    -     8.4119891   | 5d4.(3H).6s  | 4H   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            194.9919    |       7 |           |      |    0.1883108    -     6.5467388   | 5d4.(5D).6s  | 6D   |                     |      |    |
            195.10506   |      18 |           |      |    0.000000     -     6.3547390   | 5d4.(5D).6s  | 6D   |                     |      |    |
            195.29966   |       3 |           |      |    0.3933365    -     6.7417470   | 5d4.(5D).6s  | 6D   |                     |      |    |
            195.6775    |       3 |           |      |    1.6628684    -     7.9989922   | 5d3.6s2      | 4F   |                     |      |    |
            195.7916    |       3 |           |      |    0.1883108    -     6.5207956   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            196.1403    |       3 |           |      |    1.0951187    -     7.4162862   |              |      |                     |      |    |
            196.21408   |      15 |           |      |    0.3933365    -     6.7121602   | 5d4.(5D).6s  | 6D   |                     |      |    |
            196.29066   |       4 |           |      |    1.6628684    -     7.9792197   | 5d3.6s2      | 4F   |                     |      |    |
            196.29993   |      4w |           |      |    0.7621414    -     7.0781934   | 5d4.(5D).6s  | 6D   |                     |      |    |
            196.47083   |       2 |           |      |    1.6628684    -     7.9734376   | 5d3.6s2      | 4F   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            196.54169   |       5 |           |      |    1.8779857    -     8.1862799   | 5d4.(3H).6s  | 4H   |                     |      |    |
            196.5565    |       9 |           |      |    1.6656123    -     7.9734376   |              |      |                     |      |    |
            196.7099    |       3 |           |      |    0.1883108    -     6.4912234   | 5d4.(5D).6s  | 6D   | 5d4.(5D).6p         | 4D*  |    |
            196.74299   |       4 |           |      |    1.8420530    -     8.1438851   |              |      |                     |      |    |
            196.8676    |      15 |           |      |    1.6628684    -     7.9607256   | 5d3.6s2      | 4F   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            197.33140   |      7* |           |      |    1.8557638    -     8.1388144   |              |      |                     |      |    |
            197.33140   |      7* |           |      |    0.5847439    -     6.8677877   | 5d4.(5D).6s  | 6D   |                     |      |    |
            197.5447    |    15bl |           |      |    0.7621414    -     7.0384093   | 5d4.(5D).6s  | 6D   |                     |      |    |
            197.5529    |     9bl |           |      |    2.2317932    -     8.5077941   |              |      |                     |      |    |
            197.6426    |       5 |           |      |    1.6656123    -     7.9387712   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            197.72348   |      10 |           |      |    2.1619039    -     8.4324907   | 5d4.(3H).6s  | 4H   |                     |      |    |
            197.75243   |      13 |           |      |    0.1883108    -     6.4579783   | 5d4.(5D).6s  | 6D   |                     |      |    |
            197.79237   |      22 |           |      |    2.4105585    -     8.6789591   | 5d4.(3H).6s  | 4H   | 5d3.(2H).6s.(3H).6p | 4H*  |    |
            197.92103   |       2 |           |      |    1.3133007    -     7.5776240   |              |      |                     |      |    |
            197.9828    |       5 |           |      |    2.3644468    -     8.6268616   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            198.0317    |      15 |           |      |    1.8779857    -     8.1388144   | 5d4.(3H).6s  | 4H   |                     |      |    |
            198.11563   |       8 |           |      |    2.0523211    -     8.3104936   | 5d4.(3H).6s  | 4H   |                     |      |    |
            198.13997   |       4 |           |      |    1.8420530    -     8.0994591   |              |      |                     |      |    |
            198.14399   |       4 |           |      |    1.6628684    -     7.9201431   | 5d3.6s2      | 4F   |                     |      |    |
            198.1542    |       9 |           |      |    0.7621414    -     7.0190968   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            198.2314    |       9 |           |      |    1.6656123    -     7.9201431   |              |      |                     |      |    |
            198.2691    |       9 |           |      |    0.9199951    -     7.1733236   | 5d5          | 6S   |                     |      |    |
