
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
                   Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek              |         Lower level          |      Upper level       |Type|
                  Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)             |------------------------------|------------------------|    |
                   Air (nm)  |       |           |      |                                          | Conf.                 | Term | Conf.           | Term |    |
                419.598      |       | 1.96e+05  | B    |     2.104429110    -     [5.0583867]     | 2p6.3p                | 2P*  | 2p6.13d         | 2D   |    |
                419.914      |       |           |      |     2.102297085    -     [5.0540773]     | 2p6.3p                | 2P*  | 2p6.14s         | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                420.216      |       | 1.09e+05  | B    |     2.104429110    -     [5.0540773]     | 2p6.3p                | 2P*  | 2p6.14s         | 2S   |    |
                420.49       |    46 | 2.5e+07   | D    |    33.29148        -     36.23924        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4P*  |    |
                421.309      |       |           |      |     2.102297085    -     [5.0443600]     | 2p6.3p                | 2P*  | 2p6.12d         | 2D   |    |
                421.613      |       | 4.20e+04  | B    |     2.104429110    -     [5.0443600]     | 2p6.3p                | 2P*  | 2p6.12d         | 2D   |    |
                421.613      |       | 2.52e+05  | B    |     2.104429110    -     [5.0443600]     | 2p6.3p                | 2P*  | 2p6.12d         | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                422.076      |       |           |      |     2.102297085    -     [5.0388599]     | 2p6.3p                | 2P*  | 2p6.13s         | 2S   |    |
                422.381      |       | 1.40e+05  | B    |     2.104429110    -     [5.0388599]     | 2p6.3p                | 2P*  | 2p6.13s         | 2S   |    |
                423.8987     |     2 |           |      |     2.102297085    -     [5.0263310]     | 2p6.3p                | 2P*  | 2p6.11d         | 2D   |    |
                424.2082     |    3* | 5.54e+04  | B    |     2.104429110    -     [5.0263310]     | 2p6.3p                | 2P*  | 2p6.11d         | 2D   |    |
                424.2082     |    3* | 3.32e+05  | B    |     2.104429110    -     [5.0263307]     | 2p6.3p                | 2P*  | 2p6.11d         | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                424.9410     |     1 |           |      |     2.102297085    -      5.0191574      | 2p6.3p                | 2P*  | 2p6.12s         | 2S   |    |
                425.2520     |     2 | 1.84e+05  | B    |     2.104429110    -      5.0191574      | 2p6.3p                | 2P*  | 2p6.12s         | 2S   |    |
                425.38       |    17 | 5.e+06    | D    |    33.33903        -     36.25290        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4D*  |    |
                427.3642     |     4 | 3.91e+05  | C    |     2.102297085    -      5.0026280      | 2p6.3p                | 2P*  | 2p6.10d         | 2D   |    |
                427.39       |    23 | 1.6e+07   | D    |    33.33903        -     36.23924        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4P*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                427.6787     |    5* | 7.8e+04   | C    |     2.104429110    -      5.0026280      | 2p6.3p                | 2P*  | 2p6.10d         | 2D   |    |
