
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |           Lower level           |           Upper level            |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |---------------------------------|----------------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.                 | Term    | Conf.                 | Term     |    |
Ca III    |            178.8827   |   430 |           |      |    33.747096     -     40.678097    | 3s2.3p5.4p            | 3S      | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]*  |    |
Ca III    |            179.4223   |  1700 | 1.37e+08  | B    |    33.747096     -     40.657252    | 3s2.3p5.4p            | 3S      | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
Ca III    |            179.8246   |  1300 | 2.8e+08   | B    |    34.856860     -     41.751567    | 3s2.3p5.4p            | 1P      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            180.0208   |  2800 | 6.4e+07   | B    |    28.061784     -     34.948942    | 3s2.3p5.3d            | 3D*     | 3s2.3p5.4p            | 3P       |    |
Ca II     |            180.734    |    20 | 4.12e+07  | C    |     3.123349     -      9.983397    | 3p6.4p                | 2P*     | 3p6.6d                | 2D       |    |
Ca III    |            180.7885   |  3700 | 2.21e+08  | B    |    27.998882     -     34.856860    | 3s2.3p5.3d            | 1D*     | 3s2.3p5.4p            | 1P       |    |
Ca III    |            181.2153   |  4700 | 2.10e+08  | B    |    28.192587     -     35.034391    | 3s2.3p5.3d            | 3D*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            181.3585   |  2100 | 4.1e+07   | C    |    28.197987     -     35.034391    | 3s2.3p5.3d            | 3D*     | 3s2.3p5.4p            | 3P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca II     |            181.450    |    40 | 4.86e+07  | C    |     3.150984     -      9.983971    | 3p6.4p                | 2P*     | 3p6.6d                | 2D       |    |
Ca II     |            181.465    |     4 | 7.0e+06   | C    |     3.150984     -      9.983397    | 3p6.4p                | 2P*     | 3p6.6d                | 2D       |    |
Ca III    |            182.2592   |    90 |           |      |    34.948942     -     41.751567    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |    |
Ca III    |            183.0059   |  2600 | 2.6e+08   | B    |    28.197987     -     34.972860    | 3s2.3p5.3d            | 3D*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            183.5072   |   380 |           |      |    28.192587     -     34.948942    | 3s2.3p5.3d            | 3D*     | 3s2.3p5.4p            | 3P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca II     |            183.801    |    40 | 2.44e+08  | C    |     1.692408     -      8.437981    | 3p6.3d                | 2D      | 3p6.4f                | 2F*      |    |
