
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |        Ei           Ek         |  Lower level   |       Upper level       |Type|
          Wavelength |   Int. |    s^-1   |      |       (eV)         (eV)        |----------------|-------------------------|    |
           Air (nm)  |        |           |      |                                | Conf.   | Term | Conf.          | Term   |    |
           402.6944  |    190 | 3.60e+06  |      |                                |         |      |                |        |    |
           402.994   |    140 | 2.8e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           403.0668  |     50 | 2.3e+05   |      |                                |         |      |                |        |    |
           404.087   |    120 | 7.3e+05   |      |                                |         |      |                |        |    |
           406.1399  |    410 | 6.5e+06   |      |                                |         |      |                |        |    |
           406.463   |    210 | 3.83e+06  |      |                                |         |      |                |        |    |
           406.7235  |    100 | 6.8e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           406.7908  |    310 | 8.4e+05   |      |                                |         |      |                |        |    |
           409.7188  |     40 | 2.1e+05   |      |                                |         |      |                |        |    |
           410.5021  |    120 | 1.1e+06   |      |                                |         |      |                |        |    |
           412.9378  |    210 |           |      |                                |         |      |                |        |    |
           413.6198  |    230 | 1.82e+06  |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           414.7891  |    230 | 1.79e+06  |      |                                |         |      |                |        |    |
           417.5206  |    210 | 2.8e+06   |      |                                |         |      |                |        |    |
           417.7919  |    100 |           |      |                                |         |      |                |        |    |
           418.1152  |    130 |           |      |                                |         |      |                |        |    |
           420.5876  |    300 | 8.9e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           420.6404  |    120 |           |      |                                |         |      |                |        |    |
           424.5350  |    130 |           |      |                                |         |      |                |        |    |
           426.8255  |    130 |           |      |                                |         |      |                |        |    |
           430.2978  |   160c | 2.08e+06  |      |                                |         |      |                |        |    |
           435.5145  |    110 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           437.8822  |    100 | 4.8e+05   |      |                                |         |      |                |        |    |
           438.6068  |    150 | 1.0e+06   |      |                                |         |      |                |        |    |
           439.8449  |    110 |           |      |                                |         |      |                |        |    |
           440.2498  |    180 | 2.28e+06  |      |                                |         |      |                |        |    |
           441.5741  |    130 | 2.53e+06  |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           444.1029  |     55 | 7.5e+05   |      |                                |         |      |                |        |    |
           444.1678  |     75 | 9.0e+05   |      |                                |         |      |                |        |    |
           447.3515  |     95 | 1.36e+06  |      |                                |         |      |                |        |    |
           451.0982  |   360c | 1.56e+06  |      |                                |         |      |                |        |    |
           451.1503  |     75 | 3.6e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           451.418   |        | 3.1e+05   |      |                                |         |      |                |        |    |
           452.1094  |     55 | 2.3e+05   |      |                                |         |      |                |        |    |
           453.0846  |    190 | 2.42e+06  |      |                                |         |      |                |        |    |
           454.7149  |     28 | 5.3e+05   |      |                                |         |      |                |        |    |
           455.1950  |    130 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           455.3694  |     45 | 9.5e+05   |      |                                |         |      |                |        |    |
           456.5850  |    170 | 2.5e+06   |      |                                |         |      |                |        |    |
           457.4306  |    340 | 1.2e+06   |      |                                |         |      |                |        |    |
           458.069   |     28 | 2.1e+05   |      |                                |         |      |                |        |    |
           461.9512  |    260 | 5.3e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           463.306   |     45 | 1.2e+06   |      |                                |         |      |                |        |    |
           466.9143  |    130 | 2.85e+06  |      |                                |         |      |                |        |    |
