
-----------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level       |      Upper level       |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |------------------------|------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.           | Term | Conf.           | Term |    |
C II      |             711.563   |   250 | 3.60e+07  | B    |     22.532398    -      24.274337   | 2s.2p.(3P*).3p  | 4D   | 2s.2p.(3P*).3d  | 4F*  |    |
C I       |             711.699   |   200 | 3.26e+06  | B    |      8.647157    -      10.388764   | 2s2.2p.3p       | 3D   | 2s2.2p.5s       | 3P*  |    |
C II      |             711.990   |   350 | 4.19e+07  | B    |     22.536906    -      24.277799   | 2s.2p.(3P*).3p  | 4D   | 2s.2p.(3P*).3d  | 4F*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             723.132   |   800 | 3.49e+07  | A    |     16.331740    -      18.045809   | 2s2.3p          | 2P*  | 2s2.3d          | 2D   |    |
C II      |             723.642   |  1000 | 4.18e+07  | A    |     16.333122    -      18.045986   | 2s2.3p          | 2P*  | 2s2.3d          | 2D   |    |
C III     |             761.265   |   150 | 2.92e+07  | C+   |     41.342187    -      42.970378   | 1s2.2p.(2P*).3d | 3F*  | 1s2.2s.5g       | 3G   |    |
C IV      |             772.62    |   90w |           |      |                                     |                 |      |                 |      |    |
C I       |             786.089   |   200 | 1.53e+06  | B    |      8.850659    -      10.427455   | 2s2.2p.3p       | 3P   | 2s2.2p.4d       | 3P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             805.862   |   200 | 1.09e+06  | B    |      8.850659    -      10.388764   | 2s2.2p.3p       | 3P   | 2s2.2p.5s       | 3P*  |    |
C III     |             819.648   |  300w |           |      |                                     |                 |      |                 |      |    |
C III     |             833.299   |   150 | 2.70e+07  | B    |     39.854725    -      41.342187   | 1s2.2s.4d       | 3D   | 1s2.2p.(2P*).3d | 3F*  |    |
C I       |             833.515   |   520 | 3.51e+07  | B+   |      7.684766    -       9.171844   | 2s2.2p.3s       | 1P*  | 2s2.2p.3p       | 1S   |    |
C III     |             850.032   |   300 | 1.01e+07  | B    |     30.645205    -      32.103387   | 1s2.2s.3s       | 1S   | 1s2.2s.3p       | 1P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             906.143   |   250 | 7.31e+06  | B    |      7.482772    -       8.850659   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3P   |    |
C I       |             906.247   |   200 | 9.48e+06  | B    |      7.480392    -       8.848120   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3P   |    |
C I       |             907.828   |   200 | 7.07e+06  | B    |      7.482772    -       8.848120   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3P   |    |
C I       |             908.851   |   250 | 3.00e+07  | B    |      7.482772    -       8.846583   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3P   |    |
C I       |             909.483   |   450 | 2.28e+07  | B    |      7.487795    -       8.850659   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3P   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             911.180   |   300 | 1.35e+07  | B    |      7.487795    -       8.848120   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3P   |    |
C I       |             940.573   |   800 | 2.91e+07  | B+   |      7.684766    -       9.002582   | 2s2.2p.3s       | 1P*  | 2s2.2p.3p       | 1D   |    |
C I       |             960.303   |   150 | 3.06e+06  | B    |      7.480392    -       8.771132   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3S   |    |
C I       |             962.080   |   250 | 8.62e+06  | B    |      7.482772    -       8.771132   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3S   |    |
C I       |             965.844   |   300 | 1.25e+07  | B    |      7.487795    -       8.771132   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3S   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |            1068.308   |   200 | 1.40e+07  | B    |      7.482772    -       8.643020   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3D   |    |
C I       |            1069.125   |   300 | 1.84e+07  | B    |      7.487795    -       8.647157   | 2s2.2p.3s       | 3P*  | 2s2.2p.3p       | 3D   |    |
C I       |            1161.929   |    12 | 4.39e+06  | B    |      8.640394    -       9.707155   | 2s2.2p.3p       | 3D   | 2s2.2p.3d       | 3D*  |    |
C I       |            1162.883   |    23 | 5.42e+06  | B    |      8.643020    -       9.708908   | 2s2.2p.3p       | 3D   | 2s2.2p.3d       | 3D*  |    |
C I       |            1165.885   |    13 | 8.62e+06  | B    |      8.771132    -       9.834275   | 2s2.2p.3p       | 3S   | 2s2.2p.3d       | 3P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |            1165.968   |    47 | 7.48e+06  | B    |      8.647157    -       9.710225   | 2s2.2p.3p       | 3D   | 2s2.2p.3d       | 3D*  |    |
