
---------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |    Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------|-------------------|    |
           Air (nm)  |       |           |      |                                   | Conf.     | Term | Conf.     | Term  |    |
           526.224   |    23 | 6.0e+07   | D    |    2.5212632    -     4.8767176   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3P*   |    |
           526.424   |    22 | 9.1e+06   | D    |    2.5229866    -     4.8775481   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3P*   |    |
           526.556   |    24 | 4.4e+07   | D    |    2.5229866    -     4.8769582   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3P*   |    |
           527.027   |    25 | 5.0e+07   | D    |    2.5256820    -     4.8775481   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3P*   |    |
           534.947   |    27 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           551.298   |    23 | 1.1e+08   | E    |    2.9325118    -     5.1808377   | 3p6.4s.4p | 1P*  | 3p6.4p2   | 1S    |    |
           558.197   |    25 | 6.0e+06   | D    |    2.5229866    -     4.7435266   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
           558.876   |    27 | 4.9e+07   | D    |    2.5256820    -     4.7435266   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
           559.012   |    24 | 8.3e+06   | D    |    2.5212632    -     4.7385665   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
           559.447   |    26 | 3.8e+07   | D    |    2.5229866    -     4.7385665   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           559.849   |    25 | 4.3e+07   | D    |    2.5212632    -     4.7352529   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
           560.129   |    24 | 8.6e+06   | D    |    2.5256820    -     4.7385665   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
           560.285   |    24 | 1.4e+07   | D    |    2.5229866    -     4.7352529   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3D*   |    |
           585.745   |    30 | 6.6e+07   | D    |    2.9325118    -     5.0486174   | 3p6.4s.4p | 1P*  | 3p6.4p2   | 1D    |    |
           610.272   |    27 | 9.6e+06   | C    |    1.8793401    -     3.9103988   | 3p6.4s.4p | 3P*  | 3p6.4s.5s | 3S    |    |
                     |       |           |      |                                   |           |      |           |       |    |
           612.222   |    29 | 2.87e+07  | C    |    1.8858074    -     3.9103988   | 3p6.4s.4p | 3P*  | 3p6.4s.5s | 3S    |    |
           616.129   |    22 | 3.3e+06   | D    |    2.5229866    -     4.5347366   | 3p6.3d.4s | 3D   | 3p6.4s.5p | 3P*   |    |
           616.217   |    30 | 4.77e+07  | C    |    1.8989348    -     3.9103988   | 3p6.4s.4p | 3P*  | 3p6.4s.5s | 3S    |    |
           616.376   |    22 | 5.6e+06   | D    |    2.5212632    -     4.5322111   | 3p6.3d.4s | 3D   | 3p6.4s.5p | 3P*   |    |
           616.644   |    24 | 2.2e+07   | D    |    2.5212632    -     4.5313356   | 3p6.3d.4s | 3D   | 3p6.4s.5p | 3P*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           616.906   |    26 | 1.7e+07   | D    |    2.5229866    -     4.5322111   | 3p6.3d.4s | 3D   | 3p6.4s.5p | 3P*   |    |
           616.956   |    28 | 1.9e+07   | D    |    2.5256820    -     4.5347366   | 3p6.3d.4s | 3D   | 3p6.4s.5p | 3P*   |    |
           643.907   |    35 | 5.3e+07   | D    |    2.5256820    -     4.4506468   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3F*   |    |
           644.981   |    30 | 9.0e+06   | D    |    2.5212632    -     4.4430248   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 1D*   |    |
           645.560   |    22 | 1.4e+06   | E    |    2.5229866    -     4.4430248   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 1D*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           646.257   |    34 | 4.7e+07   | D    |    2.5229866    -     4.4409542   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3F*   |    |
