
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |   Rel. |    Aki    | Acc. |             Ei           Ek            |       Lower level       |        Upper level        |Type|
          |              Wavelength |   Int. |    s^-1   |      |            (eV)         (eV)           |-------------------------|---------------------------|    |
          |               Vac (nm)  |        |           |      |                                        | Conf.            | Term | Conf.              | Term |    |
Cl II     |               332.910   |   1200 | 1.5e+08   | D    |    16.337231       -     20.060417     | 3s2.3p3.(4S*).4p | 3P   | 3s2.3p3.(4S*).4d   | 3D*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               334.042   |    900 | 1.8e+08   | D    |    21.584783       -     25.295411     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
Cl II     |               335.335   |   2500 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               339.289   |    800 | 1.9e+08   | D    |    23.364514       -     27.01778?     | 3s2.3p2.(1D).4s  | 2D   | 3s2.3p2.(1D).4p    | 2D*  |    |
Cl III    |               339.345   |    800 | 1.9e+08   | D    |    23.357324       -     27.00998?     | 3s2.3p2.(1D).4s  | 2D   | 3s2.3p2.(1D).4p    | 2D*  |    |
Cl III    |               353.003   |    900 | 1.8e+08   | D    |    23.357324       -     26.86866?     | 3s2.3p2.(1D).4s  | 2D   | 3s2.3p2.(1D).4p    | 2F*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               356.068   |    800 | 1.7e+08   | D    |    23.364514       -     26.84563?     | 3s2.3p2.(1D).4s  | 2D   | 3s2.3p2.(1D).4p    | 2F*  |    |
Cl III    |               360.210   |    900 | 1.7e+08   | D    |    21.649098       -     25.090262     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
Cl III    |               361.285   |    800 | 1.2e+08   | D    |    21.584783       -     25.015529     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
Cl III    |               362.269   |    700 | 7.0e+07   | D    |    21.540428       -     24.961852     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
Cl III    |               365.695   |    700 | 1.4e+08   | D    |    21.540428       -     24.929800     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               367.028   |    700 | 8.6e+07   | D    |    21.584783       -     24.961852     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
Cl III    |               368.205   |    700 | 4.8e+07   | D    |    21.649098       -     25.015529     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
Cl III    |               370.545   |    600 | 2.6e+07   | E    |    21.584783       -     24.929800     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4D*  |    |
Cl III    |               370.734   |    600 | 7.5e+07   | E    |    22.574514       -     25.91800?     | 3s2.3p2.(3P).3d  | 2D   | 3s2.3p2.(3P).4p    | 2P*  |    |
Cl III    |               372.045   |    800 | 1.7e+08   | D    |    22.202494       -     25.53416?     | 3s2.3p2.(3P).4s  | 2P   | 3s2.3p2.(3P).4p    | 2D*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl I      |               372.654   |     20 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               374.881   |    800 | 1.3e+08   | D    |    22.114954       -     25.421346     | 3s2.3p2.(3P).4s  | 2P   | 3s2.3p2.(3P).4p    | 2D*  |    |
Cl II     |               374.996   |   1200 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               377.935   |    500 |           |      |                                        |                  |      |                    |      |    |
Cl II     |               379.876   |   1500 | 1.6e+08   | D    |    18.143295       -     21.406178     | 3s2.3p3.(2D*).4p | 3D   | 3s2.3p3.(2D*).4d   | 3F*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               380.518   |   1900 | 1.8e+08   | D    |    18.160044       -     21.417425     | 3s2.3p3.(2D*).4p | 3D   | 3s2.3p3.(2D*).4d   | 3F*  |    |
Cl II     |               380.946   |   1300 | 1.5e+08   | D    |    18.142825       -     21.396542     | 3s2.3p3.(2D*).4p | 3D   | 3s2.3p3.(2D*).4d   | 3F*  |    |
Cl II     |               382.020   |   1700 |           |      |                                        |                  |      |                    |      |    |
Cl II     |               382.759   |   2800 |           |      |                                        |                  |      |                    |      |    |
Cl II     |               383.335   |   4500 |           |      |                                        |                  |      |                    |      |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               384.537   |   3100 | 9.4e+07   | D    |    15.947218       -     19.170556     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               384.565   |   3900 | 2.0e+08   | D    |    15.947218       -     19.170324     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               384.580   |   1500 | 2.7e+08   | D    |    15.947218       -     19.170199     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               385.099   |  10000 | 1.8e+08   | D    |    15.952249       -     19.170879     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               385.137   |   7900 | 1.6e+08   | D    |    15.952249       -     19.170556     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               385.165   |   1200 | 6.7e+07   | D    |    15.952249       -     19.170324     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               386.083   |  25000 | 2.7e+08   | D    |    15.960587       -     19.171014     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               386.099   |   4400 | 8.9e+07   | D    |    15.960587       -     19.170879     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               386.137   |   1000 | 1.8e+07   | D    |    15.960587       -     19.170556     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).4d   | 5D*  |    |
Cl II     |               391.387   |   1500 | 8.2e+07   | D    |    18.250503       -     21.417425     | 3s2.3p3.(2D*).4p | 3F   | 3s2.3p3.(2D*).4d   | 3F*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               391.663   |   1100 | 7.4e+07   | D    |    18.241493       -     21.406178     | 3s2.3p3.(2D*).4p | 3F   | 3s2.3p3.(2D*).4d   | 3F*  |    |
Cl III    |               392.587   |    500 |           |      |                                        |                  |      |                    |      |    |
Cl I      |               394.482   |     20 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               399.150   |    700 | 1.4e+07   | E    |    22.254414       -     25.359845     | 3s2.3p2.(3P).3d  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
Cl III    |               401.850   |    600 | 5.9e+06   | E    |    22.275267       -     25.359845     | 3s2.3p2.(3P).3d  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               405.907   |    600 | 8.6e+06   | E    |    22.254414       -     25.308154     | 3s2.3p2.(3P).3d  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
Cl III    |               410.423   |    500 | 1.6e+07   | E    |    22.275267       -     25.295411     | 3s2.3p2.(3P).3d  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
Cl I      |               410.479   |     20 | 2.0e+05   | D    |     8.9216996      -     11.9413305    | 3s2.3p4.(3P).4s  | 4P   | 3s2.3p4.(3P).5p    | 2P*  |    |
Cl III    |               410.683   |    500 | 7.8e+06   | E    |    22.289982       -     25.308154     | 3s2.3p2.(3P).3d  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
Cl II     |               413.250   | 10000w | 1.6e+08   | D    |    16.002263       -     19.001645     | 3s2.3p3.(2D*).4s | 1D*  | 3s2.3p3.(2D*).4p   | 1D   |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl I      |               420.967   |     65 | 4.1e+05   | D+   |     8.9216996      -     11.8660974    | 3s2.3p4.(3P).4s  | 4P   | 3s2.3p4.(3P).5p    | 2D*  |    |
Cl I      |               422.642   |     50 | 5.5e+05   | D+   |     8.9216996      -     11.8544209    | 3s2.3p4.(3P).4s  | 4P   | 3s2.3p4.(3P).5p    | 4S*  |    |
