
----------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |       Lower level        |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |--------------------------|------------------------------|    |
            Air (nm)  |       |           |      |                                  | Conf.            | Term  | Conf.             | Term     |    |
            349.894   |  8300 | 8.61e+07  |      |    0.00000     -     3.542463    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5G*    |    |
            351.449   |   640 |           |      |    0.259318    -     3.786113    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5G*    |    |
            351.964   |   330 |           |      |    0.147621    -     3.669258    | 4d7.(a 4F).5s    | a 5F  | 4d6.5s.(a 6D).5p  | z 7F*    |    |
            352.868   |   200 |           |      |    0.336399    -     3.849009    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            353.281   |   240 |           |      |    1.822607    -     5.331111    | 4d7.(a 2G).5s    | a 1G  | 4d7.(a 2D).5p     | y 1F*    |    |
            353.795   |   390 |           |      |    0.259318    -     3.762728    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 3F*    |    |
            353.937   |   790 |           |      |    0.336399    -     3.838402    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5G*    |    |
            354.163   |   200 |           |      |    0.811480    -     4.311247    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
            357.059   |   690 |           |      |    1.927974    -     5.399347    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | y 3H*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            357.458   |   200 |           |      |    1.063217    -     4.530707    | 4d6.5s2          | a 5D  | 4d7.(a 4P).5p     | x 5D*    |    |
            358.720   |   390 |           |      |    2.013519    -     5.468870    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | y 3H*    |    |
            358.922   |  6400 | 9.11e+07  |      |    0.385032    -     3.838402    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5G*    |    |
            359.302   |  6900 | 8.17e+07  |      |    0.336399    -     3.786113    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5G*    |    |
            359.618   |  6400 | 4.20e+07  |      |    0.259318    -     3.706000    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 3G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            359.976   |  1300 |           |      |    1.087457    -     4.530707    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4P).5p     | x 5D*    |    |
            362.520   |   350 |           |      |    1.317150    -     4.736246    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4P).5p     | x 5D*    |    |
            362.674   |   370 |           |      |    2.119742    -     5.537383    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | y 3H*    |    |
            363.493   |  3100 |           |      |    0.259318    -     3.669258    | 4d7.(a 4F).5s    | a 5F  | 4d6.5s.(a 6D).5p  | z 7F*    |    |
            363.747   |   210 |           |      |    1.698468    -     5.106034    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2D).5p     | x 3F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            364.064   |   200 |           |      |    1.589067    -     4.993663    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            365.032   |   290 |           |      |    1.002303    -     4.397862    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
            365.440   |   310 |           |      |    2.013519    -     5.405287    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | y 1H*    |    |
            366.135   |  6200 |           |      |    0.147621    -     3.532942    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 3G*    |    |
            366.337   |   830 |           |      |    0.927782    -     4.311247    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            366.9546  |   650 |           |      |    1.513481    -     4.891258    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            367.832   |   240 |           |      |    0.336399    -     3.706123    | 4d7.(a 4F).5s    | a 5F  | 4d6.5s.(a 6D).5p  | z 7F*    |    |
            369.659   |   260 |           |      |    1.317150    -     4.670219    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4P).5p     | x 5D*    |    |
            371.700   |   410 |           |      |    1.063217    -     4.397862    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
            371.933   |   260 |           |      |    2.119742    -     5.452303    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | x 3G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            372.610   |   550 |           |      |    1.513481    -     4.839993    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | z 1G*    |    |
            372.693   |  8700 | 7.53e+07  |      |    0.147621    -     3.473391    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            372.803   | 11000 | 8.20e+07  |      |    0.00000     -     3.324789    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            373.043   |  7100 | 7.06e+07  |      |    0.259318    -     3.581962    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            373.740   |   280 |           |      |    1.123004    -     4.439455    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            373.946   |   410 |           |      |    1.698468    -     5.013081    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3F*    |    |
            374.228   |  3500 |           |      |    0.336399    -     3.648523    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            374.278   |   870 |           |      |    1.927974    -     5.239638    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | z 3I*    |    |
            374.422   |   280 |           |      |    1.087457    -     4.397862    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
            374.440   |   410 |           |      |    2.013519    -     5.323772    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | x 3G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            374.559   |  2800 |           |      |    1.513481    -     4.822675    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | z 3H*    |    |
            375.354   |   760 |           |      |    1.589067    -     4.891258    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            375.509   |   310 |           |      |    1.138629    -     4.439455    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
            375.593   |   870 |           |      |    1.589067    -     4.889155    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3F*    |    |
            375.984   |  1200 |           |      |    0.927782    -     4.224440    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 5P*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            376.003   |   370 |           |      |    0.385032    -     3.681533    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            376.151   |   600 |           |      |    1.698468    -     4.993663    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            376.735   |   600 |           |      |    1.698468    -     4.988552    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            377.759   |  1500 |           |      |    0.385032    -     3.666200    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
            378.118   |   460 |           |      |    2.486591    -     5.764651    | 4d7.(a 2H).5s    | a 1H  | 4d6.5s.(b 2H).5p? | x 1H*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            378.274   |   600 |           |      |    3.383434    -     6.660137    | 4d7.(a 2F).5s?   | d 3F  |                   | 62*      |    |
            378.606   |  3900 |           |      |    0.336399    -     3.610232    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
            379.051   |  6000 |           |      |    0.259318    -     3.529296    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
            379.492   |  240* |           |      |    1.192764    -     4.458951    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
            379.492   |  240* |           |      |    2.007380    -     5.273520    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 2D).5p     | w 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            379.805   |   760 |           |      |    0.385032    -     3.648523    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            379.890   |  7600 | 5.98e+07  |      |    0.147621    -     3.410382    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
            379.935   |  7600 | 5.33e+07  |      |    0.00000     -     3.262375    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
            380.026   |   310 |           |      |    1.063217    -     4.324807    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 5P*    |    |
            380.868   |   310 |           |      |    1.822607    -     5.076985    | 4d7.(a 2G).5s    | a 1G  | 4d7.(a 2G).5p     | z 1F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            381.272   |   600 |           |      |    1.589067    -     4.839993    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | z 1G*    |    |
            381.727   |   760 |           |      |    1.927974    -     5.175013    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | x 3G*    |    |
            381.903   |   760 |           |      |    0.336399    -     3.581962    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            382.209   |   650 |           |      |    2.007380    -     5.250346    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 2D).5p     | x 3F*    |    |
            382.493   |   550 |           |      |    1.317150    -     4.557701    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4P).5p     | y 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            383.180   |   760 |           |      |    1.513481    -     4.748234    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | z 3H*    |    |
            383.505   |   220 |           |      |    1.822607    -     5.054606    | 4d7.(a 2G).5s    | a 1G  | 4d7.(a 2P).5p     | x 3D*    |    |
            383.807   |   310 |           |      |    0.997290    -     4.226753    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            383.970   |   930 |           |      |    1.513481    -     4.741575    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | y 3F*    |    |
            384.668   |   480 |           |      |    1.123004    -     4.345245    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 5P*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            385.043   |   760 |           |      |    0.927782    -     4.146879    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            385.646   |   480 |           |      |    0.259318    -     3.473391    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5F*    |    |
            385.755   |  1300 |           |      |    1.822607    -     5.035769    | 4d7.(a 2G).5s    | a 1G  | 4d7.(a 2G).5p     | z 1H*    |    |
            386.072   |   220 |           |      |    1.866467    -     5.076985    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 2G).5p     | z 1F*    |    |
            386.269   |   650 |           |      |    2.119742    -     5.328627    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | z 3I*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            386.784   |  1300 |           |      |    0.811480    -     4.016090    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            387.352   |   260 |           |      |    1.124906    -     4.324807    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 5P*    |    |
            389.221   |   650 |           |      |    0.997290    -     4.181821    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            390.908   |   760 |           |      |    1.698468    -     4.869266    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | z 3H*    |    |
            392.092   |   260 |           |      |    1.063217    -     4.224440    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 5P*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            392.347   |  1500 |           |      |    1.589067    -     4.748234    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 2G).5p     | z 3H*    |    |
            392.592   |  3300 |           |      |    0.00000     -     3.157194    | 4d7.(a 4F).5s    | a 5F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            393.176   |   600 |           |      |    1.192764    -     4.345245    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | z 5P*    |    |
            393.355   |   310 |           |      |    0.259318    -     3.410382    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
            394.557   |   760 |           |      |    2.013519    -     5.154984    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 2H).5p     | z 3I*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            395.021   |   460 |           |      |    0.811480    -     3.949256    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3G*    |    |
            395.268   |   310 |           |      |    2.007380    -     5.143194    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 2D).5p     | w 3D*    |    |
            396.490   |   460 |           |      |    0.00000     -     3.126157    | 4d7.(a 4F).5s    | a 5F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            397.844   |   600 |           |      |    0.997290    -     4.112806    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 3F*    |    |
            397.942   |   600 |           |      |    0.147621    -     3.262375    | 4d7.(a 4F).5s    | a 5F  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            398.486   |   870 |           |      |    1.002303    -     4.112806    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            399.598   |   280 |           |      |    1.124906    -     4.226753    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            402.216   |  1500 |           |      |    1.063217    -     4.144872    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            402.383   |   600 |           |      |    0.147621    -     3.227998    | 4d7.(a 4F).5s    | a 5F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            403.921   |   310 |           |      |    1.822607    -     4.891258    | 4d7.(a 2G).5s    | a 1G  | 4d7.(a 2G).5p     | y 3G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            405.140   |  1400 |           |      |    1.087457    -     4.146879    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            405.405   |   710 |           |      |    1.087457    -     4.144872    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            406.446   |   370 |           |      |    1.063217    -     4.112806    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3F*    |    |
            406.761   |   200 |           |      |    2.007380    -     5.054606    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 2P).5p     | x 3D*    |    |
            406.837   |   760 |           |      |    1.822607    -     4.869266    | 4d7.(a 2G).5s    | a 1G  | 4d7.(a 2G).5p     | z 3H*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            407.300   |   200 |           |      |    1.138629    -     4.181821    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            407.673   |   980 |           |      |    1.123004    -     4.163416    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3D*    |    |
            408.060   |  6000 |           |      |    0.811480    -     3.849009    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            408.543   |   310 |           |      |    2.072096    -     5.106034    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 2D).5p     | x 3F*    |    |
            409.779   |   930 |           |      |    1.138629    -     4.163416    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            410.174   |   350 |           |      |    1.123004    -     4.144872    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            411.274   |  1900 |           |      |    1.002303    -     4.016090    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            414.416   |  2000 |           |      |    1.002303    -     3.993239    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            414.574   |   650 |           |      |    1.123004    -     4.112806    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3F*    |    |
            414.677   |   260 |           |      |    1.192764    -     4.181821    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            416.751   |   870 |           |      |    1.138629    -     4.112806    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            419.758   |   550 |           |      |    1.063217    -     4.016090    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3F*    |    |
            419.888   |   550 |           |      |    0.997290    -     3.949256    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 3G*    |    |
            419.990   |  7600 | 3.99e+07  |      |    0.811480    -     3.762728    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            420.602   |  1500 |           |      |    1.002303    -     3.949256    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            421.206   |  5400 |           |      |    0.811480    -     3.754202    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            421.444   |   760 |           |      |    1.691857    -     4.632920    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4P).5p     | x 5D*    |    |
            421.727   |   930 |           |      |    0.811480    -     3.750571    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7P*    |    |
            422.068   |   370 |           |      |    1.733506    -     4.670219    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4P).5p     | x 5D*    |    |
            423.031   |   550 |           |      |    1.063217    -     3.993239    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            424.105   |   760 |           |      |    1.087457    -     4.010058    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | z 7P*    |    |
            424.306   |   760 |           |      |    0.927782    -     3.849009    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3D*    |    |
            424.673   |   370 |           |      |    2.486591    -     5.405287    | 4d7.(a 2H).5s    | a 1H  | 4d7.(a 2H).5p     | y 1H*    |    |
            425.899   |   310 |           |      |    1.691857    -     4.602157    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4P).5p     | z 3P*    |    |
            428.433   |   760 |           |      |    1.123004    -     4.016090    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            429.328   |   220 |           |      |    1.123004    -     4.010058    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 7P*    |    |
            429.479   |   260 |           |      |    1.063217    -     3.949256    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3G*    |    |
            429.593   |   550 |           |      |    1.130814    -     4.016090    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            429.771   |  3700 |           |      |    1.002303    -     3.886382    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            430.760   |   930 |           |      |    1.138629    -     4.016090    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            431.843   |   370 |           |      |    1.123004    -     3.993239    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3D*    |    |
            431.987   |   550 |           |      |    0.997290    -     3.866575    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4P).5p     | z 5S*    |    |
            434.207   |   550 |           |      |    1.138629    -     3.993239    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            434.970   |   350 |           |      |    1.733506    -     4.583110    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4P).5p     | y 3D*    |    |
            435.413   |   710 |           |      |    1.002303    -     3.849009    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            436.121   |   870 |           |      |    0.811480    -     3.653571    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7F*    |    |
            437.221   |  2400 |           |      |    0.927782    -     3.762728    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3F*    |    |
            438.539   |   870 |           |      |    0.927782    -     3.754202    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5G*    |    |
            438.565   |  1300 |           |      |    1.123004    -     3.949256    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3G*    |    |
            439.044   |  1700 |           |      |    1.063217    -     3.886382    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            441.003   |  1600 |           |      |    1.138629    -     3.949256    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3G*    |    |
            442.146   |   160 |           |      |    1.063217    -     3.866575    | 4d6.5s2          | a 5D  | 4d7.(a 4P).5p     | z 5S*    |    |
            442.846   |   330 |           |      |    1.087457    -     3.886382    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5G*    |    |
            443.976   |   460 |           |      |    1.321004    -     4.112806    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            444.934   |   440 |           |      |    1.063217    -     3.849009    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            446.004   |  1100 |           |      |    1.087457    -     3.866575    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4P).5p     | z 5S*    |    |
            447.393   |   190 |           |      |    0.811480    -     3.581962    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5F*    |    |
            448.045   |   150 |           |      |    1.866467    -     4.632920    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 4P).5p     | x 5D*    |    |
            449.814   |   350 |           |      |    1.130814    -     3.886382    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            451.010   |   120 |           |      |    1.002303    -     3.750571    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7P*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            451.689   |   220 |           |      |    1.419285    -     4.163416    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            451.782   |   220 |           |      |    1.123004    -     3.866575    | 4d6.5s2          | a 5D  | 4d7.(a 4P).5p     | z 5S*    |    |
            452.095   |   110 |           |      |    1.124906    -     3.866575    | 4d6.5s2          | a 5D  | 4d7.(a 4P).5p     | z 5S*    |    |
            454.733   |   170 |           |      |    0.927782    -     3.653571    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 7F*    |    |
            454.785   |   110 |           |      |    1.733506    -     4.458951    | 4d7.(a 4P).5s    | b 3P  | 4d6.5s.(a 6D).5p  | y 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            455.451   |  5400 |           |      |    0.811480    -     3.532942    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3G*    |    |
            455.998   |   110 |           |      |    1.130814    -     3.849009    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            458.444   |  1700 |           |      |    1.002303    -     3.706000    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 3G*    |    |
            459.110   |   110 |           |      |    1.138629    -     3.838402    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            459.252   |   150 |           |      |    1.317150    -     4.016090    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 3F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            459.908   |   330 |           |      |    1.321004    -     4.016090    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            463.569   |   170 |           |      |    1.192764    -     3.866575    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4P).5p     | z 5S*    |    |
            464.509   |   200 |           |      |    2.486591    -     5.154984    | 4d7.(a 2H).5s    | a 1H  | 4d7.(a 2H).5p     | z 3I*    |    |
            464.761   |   720 |           |      |    1.002303    -     3.669258    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7F*    |    |
            465.432   |   290 |           |      |    1.123004    -     3.786113    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            468.179   |   290 |           |      |    1.138629    -     3.786113    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            468.402   |   190 |           |      |    1.002303    -     3.648523    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5F*    |    |
            469.011   |   290 |           |      |    1.063217    -     3.706000    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3G*    |    |
            470.948   |  1400 |           |      |    1.130814    -     3.762728    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            473.133   |   140 |           |      |    1.130814    -     3.750571    | 4d8              | b 3F  | 4d6.5s.(a 6D).5p  | z 7P*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            473.352   |   120 |           |      |    1.087457    -     3.706000    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 3G*    |    |
            475.784   |   500 |           |      |    0.927782    -     3.532942    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 3G*    |    |
            481.552   |   260 |           |      |    1.419285    -     3.993239    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            484.456   |   120 |           |      |    1.123004    -     3.681533    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
            486.915   |   550 |           |      |    0.927782    -     3.473391    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            489.560   |   160 |           |      |    1.317150    -     3.849009    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 3D*    |    |
