
----------------------------------------------------------------------------
          Observed  |   Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
           486.800  |    360 | 3.11e+07  |      |                     |    |
                    |        |           |      |                     |    |
           495.062  |    110 |           |      |                     |    |
           495.754  |    150 |           |      |                     |    |
           497.912  |    210 |           |      |                     |    |
           499.991  |    110 |           |      |                     |    |
           501.081  |     20 |           |      |                     |    |
                    |        |           |      |                     |    |
           501.460  |    180 |           |      |                     |    |
           501.678  |     26 |           |      |                     |    |
           501.985  |     20 |           |      |                     |    |
           502.900  |     80 |           |      |                     |    |
           503.078  |     65 |           |      |                     |    |
                    |        |           |      |                     |    |
           503.718  |        | 1.14e+07  |      |                     |    |
           503.891  |     23 |           |      |                     |    |
           504.436  |        | 1.31e+07  |      |                     |    |
           504.652  |     26 |           |      |                     |    |
           504.771  |    100 | 2.61e+07  |      |                     |    |
                    |        |           |      |                     |    |
           505.500  |     50 |           |      |                     |    |
           505.807  |     35 |           |      |                     |    |
           505.988  |    200 |           |      |                     |    |
           506.252  |     35 |           |      |                     |    |
           506.464  |     29 |           |      |                     |    |
                    |        |           |      |                     |    |
           507.987  |     35 |           |      |                     |    |
           508.002  |    100 |           |      |                     |    |
           508.126  |     35 |           |      |                     |    |
           509.097  |     40 |           |      |                     |    |
           509.134  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           509.216  |     35 |           |      |                     |    |
           509.589  |     40 |           |      |                     |    |
           509.665  |    100 |           |      |                     |    |
           509.752  |    130 |           |      |                     |    |
           509.803  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           510.971  |    130 |           |      |                     |    |
           511.497  |     80 |           |      |                     |    |
           511.697  |     35 |           |      |                     |    |
           512.383  |     29 |           |      |                     |    |
           514.538  |    150 |           |      |                     |    |
                    |        |           |      |                     |    |
           514.739  |    110 |           |      |                     |    |
           516.319  |     80 | 2.03e+07  |      |                     |    |
           516.776  |    100 |           |      |                     |    |
           517.108  |  160bl | 1.84e+07  |      |                     |    |
           517.125  |        | 1.84e+07  |      |                     |    |
                    |        |           |      |                     |    |
           517.294  |   230w | 4.11e+07  |      |                     |    |
           517.418  |   160w | 5.83e+07  |      |                     |    |
           519.144  |     40 | 1.62e+07  |      |                     |    |
           520.017  |    110 |           |      |                     |    |
           520.074  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           521.044  |     26 |           |      |                     |    |
           521.186  |     50 |           |      |                     |    |
           521.940  |     80 |           |      |                     |    |
           523.106  |     65 |           |      |                     |    |
           523.236  |     26 |           |      |                     |    |
                    |        |           |      |                     |    |
           523.426  |    100 |           |      |                     |    |
           523.820  |   460w | 3.74e+07  |      |                     |    |
           524.088  |   230w | 3.89e+07  |      |                     |    |
           524.281  |   110w | 2.01e+07  |      |                     |    |
           524.551  |    100 |           |      |                     |    |
                    |        |           |      |                     |    |
           525.904  |    150 |           |      |                     |    |
           526.017  |     16 |           |      |                     |    |
           526.114  |     65 |           |      |                     |    |
           526.153  |        | 1.13e+07  |      |                     |    |
           526.895  |     20 |           |      |                     |    |
                    |        |           |      |                     |    |
           527.180  |     35 |           |      |                     |    |
           527.628  |     35 |           |      |                     |    |
           527.965  |     65 |           |      |                     |    |
           528.086  |    210 | 1.28e+07  |      |                     |    |
           528.384  |     20 |           |      |                     |    |
                    |        |           |      |                     |    |
           529.208  |     55 |           |      |                     |    |
           529.346  |     35 |           |      |                     |    |
           529.547  |     55 |           |      |                     |    |
           530.626  |     20 |           |      |                     |    |
           531.389  |     55 |           |      |                     |    |
                    |        |           |      |                     |    |
           531.504  |     35 |           |      |                     |    |
           531.989  |     20 |           |      |                     |    |
           532.447  |     20 |           |      |                     |    |
           532.706  |     35 |           |      |                     |    |
           535.235  |     20 |           |      |                     |    |
                    |        |           |      |                     |    |
           535.488  |     80 |           |      |                     |    |
           535.551  |     35 | 1.21e+07  |      |                     |    |
           535.648  |     65 | 2.11e+07  |      |                     |    |
           536.056  | 560w,l | 6.19e+07  |      |                     |    |
           536.428  | 110w,l | 2.26e+07  |      |                     |    |
                    |        |           |      |                     |    |
           536.711  |  35w,l |           |      |                     |    |
           537.240  |     35 |           |      |                     |    |
           538.869  |     26 |           |      |                     |    |
           539.452  |     65 |           |      |                     |    |
           539.738  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           540.047  |     50 |           |      |                     |    |
           540.579  |     35 |           |      |                     |    |
           540.639  |     35 |           |      |                     |    |
           541.738  |     40 |           |      |                     |    |
           542.689  |     23 |           |      |                     |    |
                    |        |           |      |                     |    |
           543.568  |     55 |           |      |                     |    |
           543.775  |     65 |           |      |                     |    |
           545.051  |     40 |           |      |                     |    |
           545.646  |     35 |           |      |                     |    |
           546.053  |     26 | 3.46e+07  |      |                     |    |
                    |        |           |      |                     |    |
           546.557  |     23 |           |      |                     |    |
           547.590  |     35 |           |      |                     |    |
           549.028  |     35 |           |      |                     |    |
           549.217  |     20 |           |      |                     |    |
           549.380  |    26w | 2.13e+07  |      |                     |    |
                    |        |           |      |                     |    |
           549.849  |     26 |           |      |                     |    |
           550.154  |     50 |           |      |                     |    |
           550.187  |     23 |           |      |                     |    |
           550.354  |    26w |           |      |                     |    |
           550.649  |   7800 | 3.61e+07  |      |                     |    |
                    |        |           |      |                     |    |
           552.004  |     23 |           |      |                     |    |
           552.064  |     26 |           |      |                     |    |
           552.652  |     40 |           |      |                     |    |
           552.697  |     40 |           |      |                     |    |
           553.305  |   5200 | 3.72e+07  |      |                     |    |
                    |        |           |      |                     |    |
           553.941  |     40 |           |      |                     |    |
           554.312  |     50 |           |      |                     |    |
           554.449  |     40 |           |      |                     |    |
           555.628  |     55 |           |      |                     |    |
           555.672  |     26 |           |      |                     |    |
                    |        |           |      |                     |    |
           556.405  |     20 |           |      |                     |    |
           556.862  |     40 |           |      |                     |    |
           556.948  |     26 |           |      |                     |    |
           557.045  |   2500 | 3.30e+07  |      |                     |    |
           557.519  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           559.158  |     20 |           |      |                     |    |
           560.276  |     40 |           |      |                     |    |
           560.862  |     23 |           |      |                     |    |
           560.923  |     23 |           |      |                     |    |
           561.093  |    100 |           |      |                     |    |
                    |        |           |      |                     |    |
           561.307  |     23 |           |      |                     |    |
           561.845  |     20 |           |      |                     |    |
           561.938  |     23 |           |      |                     |    |
           563.247  |    330 |           |      |                     |    |
           563.486  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           565.013  |    230 |           |      |                     |    |
           567.363  |     23 |           |      |                     |    |
           567.447  |     55 |           |      |                     |    |
           567.789  |     40 |           |      |                     |    |
           568.289  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           568.914  |    460 |           |      |                     |    |
           569.928  |     23 |           |      |                     |    |
           570.572  |     80 |           |      |                     |    |
           571.180  |     23 |           |      |                     |    |
           572.274  |    210 |           |      |                     |    |
                    |        |           |      |                     |    |
           572.877  |     23 |           |      |                     |    |
           572.945  |   26bl |           |      |                     |    |
           572.959  |        |           |      |                     |    |
           575.140  |    620 |           |      |                     |    |
           577.455  |     23 |           |      |                     |    |
                    |        |           |      |                     |    |
           577.936  |     40 |           |      |                     |    |
           578.333  |    23w |           |      |                     |    |
           579.185  |    520 |           |      |                     |    |
           579.577  |    23w |           |      |                     |    |
           580.046  |     26 |           |      |                     |    |
                    |        |           |      |                     |    |
           580.267  |     35 |           |      |                     |    |
           582.520  |     23 |           |      |                     |    |
           583.559  |     23 |           |      |                     |    |
           583.999  |     20 |           |      |                     |    |
           584.886  |    20w |           |      |                     |    |
                    |        |           |      |                     |    |
           584.973  |    55w | 3.02e+07  |      |                     |    |
           585.152  |    50w | 1.55e+07  |      |                     |    |
           585.827  |    520 |           |      |                     |    |
           586.138  |     20 |           |      |                     |    |
           586.933  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           587.659  |     26 |           |      |                     |    |
           588.833  |    820 |           |      |                     |    |
           589.229  |     23 |           |      |                     |    |
           589.338  |    50w | 2.60e+07  |      |                     |    |
           589.593  |        | 3.12e+07  |      |                     |    |
                    |        |           |      |                     |    |
           589.878  |     20 |           |      |                     |    |
           589.882  |        |           |      |                     |    |
           590.147  |     40 |           |      |                     |    |
           592.636  |    40w | 1.63e+07  |      |                     |    |
           592.888  |   160w | 5.32e+07  |      |                     |    |
                    |        |           |      |                     |    |
           598.817  |     40 |           |      |                     |    |
           602.549  |     35 |           |      |                     |    |
           602.727  |     16 |           |      |                     |    |
           603.066  |   1300 |           |      |                     |    |
           604.783  |     20 |           |      |                     |    |
                    |        |           |      |                     |    |
           605.481  |     20 |           |      |                     |    |
           607.958  |     20 |           |      |                     |    |
           608.127  |     10 |           |      |                     |    |
           610.187  |     40 |           |      |                     |    |
           613.063  |     10 |           |      |                     |    |
                    |        |           |      |                     |    |
           619.766  |     10 |           |      |                     |    |
           621.789  |     20 |           |      |                     |    |
           626.427  |     10 |           |      |                     |    |
           626.588  |     16 |           |      |                     |    |
           629.074  |     15 |           |      |                     |    |
                    |        |           |      |                     |    |
           630.175  |     13 |           |      |                     |    |
           632.354  |     11 |           |      |                     |    |
           635.722  |     40 |           |      |                     |    |
           638.911  |     16 |           |      |                     |    |
           639.112  |     11 |           |      |                     |    |
                    |        |           |      |                     |    |
           640.107  |     35 |           |      |                     |    |
           640.911  |     26 |           |      |                     |    |
           641.239  |     10 |           |      |                     |    |
           642.437  |    100 |           |      |                     |    |
           644.634  |     20 |           |      |                     |    |
                    |        |           |      |                     |    |
           647.120  |     20 |           |      |                     |    |
           647.399  |     20 |           |      |                     |    |
           649.313  |     10 |           |      |                     |    |
           651.984  |     23 |           |      |                     |    |
           661.120  |    15w |           |      |                     |    |
                    |        |           |      |                     |    |
           661.913  |    230 |           |      |                     |    |
           662.457  |     10 |           |      |                     |    |
           665.038  |     50 |           |      |                     |    |
           665.968  |     13 |           |      |                     |    |
           669.047  |     18 |           |      |                     |    |
                    |        |           |      |                     |    |
           673.398  |    110 |           |      |                     |    |
           674.608  |     21 |           |      |                     |    |
           674.627  |     50 |           |      |                     |    |
           675.397  |     35 |           |      |                     |    |
           676.350  |     13 |           |      |                     |    |
                    |        |           |      |                     |    |
           679.988  |    10w |           |      |                     |    |
           680.262  |     10 |           |      |                     |    |
           681.203  |     10 |           |      |                     |    |
           682.563  |     13 |           |      |                     |    |
           682.887  |   18bl |           |      |                     |    |
                    |        |           |      |                     |    |
           682.905  |        |           |      |                     |    |
           683.888  |     40 |           |      |                     |    |
           684.892  |     16 |           |      |                     |    |
           688.628  |     21 |           |      |                     |    |
           689.236  |     16 |           |      |                     |    |
                    |        |           |      |                     |    |
           689.801  |     10 |           |      |                     |    |
           689.898  |     10 |           |      |                     |    |
           690.820  |     13 |           |      |                     |    |
           691.401  |     35 |           |      |                     |    |
           693.410  |     13 |           |      |                     |    |
                    |        |           |      |                     |    |
           694.739  |     10 |           |      |                     |    |
           696.064  |     10 |           |      |                     |    |
           697.871  |     16 |           |      |                     |    |
           698.894  |     26 |           |      |                     |    |
           699.913  |     12 |           |      |                     |    |
                    |        |           |      |                     |    |
           700.160  |     16 |           |      |                     |    |
           703.798  |     22 |           |      |                     |    |
           706.021  |     22 |           |      |                     |    |
           706.334  |     13 |           |      |                     |    |
           708.122  |     13 |           |      |                     |    |
                    |        |           |      |                     |    |
           710.987  |    110 |           |      |                     |    |
           713.408  |     27 |           |      |                     |    |
           715.411  |        | 3.45e+07  |      |                     |    |
           724.250  |    150 |           |      |                     |    |
           724.585  |     40 |           |      |                     |    |
                    |        |           |      |                     |    |
           726.762  |     22 |           |      |                     |    |
           730.019  |     17 |           |      |                     |    |
           734.849  |     13 |           |      |                     |    |
           736.165  |     13 |           |      |                     |    |
           736.441  |    10w |           |      |                     |    |
                    |        |           |      |                     |    |
           739.136  |     40 |           |      |                     |    |
           743.410  |     10 |           |      |                     |    |
           744.734  |     13 |           |      |                     |    |
           745.285  |    13w |           |      |                     |    |
           748.574  |    140 |           |      |                     |    |
                    |        |           |      |                     |    |
           750.447  |     13 |           |      |                     |    |
           757.264  |     11 |           |      |                     |    |
           759.516  |    11w |           |      |                     |    |
           760.184  |     11 |           |      |                     |    |
           765.676  |    17w |           |      |                     |    |
                    |        |           |      |                     |    |
           767.949  |     13 |           |      |                     |    |
           772.077  |     27 |           |      |                     |    |
           782.965  |     17 |           |      |                     |    |
           785.445  |     15 |           |      |                     |    |
           792.315  |     11 |           |      |                     |    |
                    |        |           |      |                     |    |
           798.660  |     15 |           |      |                     |    |
           824.506  |    22w |           |      |                     |    |
           832.844  |    40w |           |      |                     |    |
           838.932  |    45w |           |      |                     |    |
           848.339  |    45w |           |      |                     |    |
