
------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |           Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek         |   Lower level    |   Upper level    |Type|
          |          Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |------------------|------------------|    |
          |           Vac (nm)  |        |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
Br II     |           492.879   |    400 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br II     |           493.066   |    450 |           |      |                                 |           |      |           |      |    |
Br II     |           494.551   |    300 |           |      |                                 |           |      |           |      |    |
Br I      |           497.976   |   4000 | 2.6e+05   |      |                                 |           |      |           |      |    |
Br II     |           503.874   |    300 |           |      |                                 |           |      |           |      |    |
Br II     |           505.464   |    300 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br II     |           516.438   |    400 |           |      |                                 |           |      |           |      |    |
Br III    |           517.587   |    150 |           |      |                                 |           |      |           |      |    |
Br II     |           518.001   |    300 |           |      |                                 |           |      |           |      |    |
Br II     |           518.235   |    500 |           |      |                                 |           |      |           |      |    |
Br II     |           519.390   |    300 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br II     |           523.823   |    500 |           |      |                                 |           |      |           |      |    |
Br I      |           524.512   |    350 | 3.1e+05   |      |                                 |           |      |           |      |    |
Br II     |           527.268   |    300 |           |      |                                 |           |      |           |      |    |
Br II     |           530.410   |    350 |           |      |                                 |           |      |           |      |    |
Br II     |           533.057   |    400 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br II     |           533.205   |    500 |           |      |                                 |           |      |           |      |    |
Br I      |           534.542   |    600 | 7.6e+05   |      |                                 |           |      |           |      |    |
Br I      |           539.548   |   1200 |           |      |                                 |           |      |           |      |    |
Br II     |           542.278   |    400 |           |      |                                 |           |      |           |      |    |
Br II     |           542.499   |    350 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br II     |           543.507   |    300 |           |      |                                 |           |      |           |      |    |
Br III    |           544.680   |    100 |           |      |                                 |           |      |           |      |    |
Br I      |           546.622   |   1200 |           |      |                                 |           |      |           |      |    |
Br II     |           547.847   |    350 |           |      |                                 |           |      |           |      |    |
Br II     |           548.879   |    300 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br II     |           549.506   |    300 |           |      |                                 |           |      |           |      |    |
Br II     |           550.669   |    500 |           |      |                                 |           |      |           |      |    |
Br II     |           558.994   |    350 |           |      |                                 |           |      |           |      |    |
Br II     |           571.871   |    300 |           |      |                                 |           |      |           |      |    |
Br II     |           583.078   |    300 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           585.208   |   1800 |           |      |                                 |           |      |           |      |    |
Br I      |           594.048   |   1600 |           |      |                                 |           |      |           |      |    |
Br I      |           612.214   |   2400 |           |      |                                 |           |      |           |      |    |
Br I      |           614.860   |  40000 |           |      |                                 |           |      |           |      |    |
Br II     |           616.174   |    300 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           617.739   |   2000 |           |      |                                 |           |      |           |      |    |
Br I      |           633.548   |   1500 |           |      |                                 |           |      |           |      |    |
Br I      |           635.073   |  60000 |           |      |                                 |           |      |           |      |    |
Br II     |           635.294   |    400 |           |      |                                 |           |      |           |      |    |
Br I      |           641.032   |   2500 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           648.356   |   1800 |           |      |                                 |           |      |           |      |    |
Br I      |           651.462   |   1000 |           |      |                                 |           |      |           |      |    |
Br I      |           654.457   |  20000 |           |      |                                 |           |      |           |      |    |
Br I      |           654.809   |   1500 |           |      |                                 |           |      |           |      |    |
Br I      |           655.980   | 50000c |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           657.131   |   1000 |           |      |                                 |           |      |           |      |    |
Br I      |           657.914   |   1800 |           |      |                                 |           |      |           |      |    |
Br I      |           658.217   |  20000 |           |      |                                 |           |      |           |      |    |
Br I      |           662.047   |   1500 |           |      |                                 |           |      |           |      |    |
Br I      |           663.162   | 50000c |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           668.228   |  20000 |           |      |                                 |           |      |           |      |    |
Br I      |           669.213   |  10000 |           |      |                                 |           |      |           |      |    |
Br I      |           672.828   |   8000 |           |      |                                 |           |      |           |      |    |
Br I      |           676.006   |   2000 |           |      |                                 |           |      |           |      |    |
Br I      |           677.948   |   2000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           678.674   |   2200 |           |      |                                 |           |      |           |      |    |
Br I      |           679.004   |   6500 |           |      |                                 |           |      |           |      |    |
Br I      |           679.148   |  1600c |           |      |                                 |           |      |           |      |    |
Br I      |           686.115   |   1800 |           |      |                                 |           |      |           |      |    |
Br I      |           700.519   |  10000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br III    |           719.28    |    100 |           |      |                                 |           |      |           |      |    |
Br I      |           726.045   |   2000 |           |      |                                 |           |      |           |      |    |
Br I      |           734.851   |  10000 | 1.2e+07   |      |                                 |           |      |           |      |    |
Br I      |           751.296   |  40000 | 1.2e+07   |      |                                 |           |      |           |      |    |
Br I      |           759.161   |   1600 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           759.507   |   1800 |           |      |                                 |           |      |           |      |    |
Br I      |           761.641   |   2000 |           |      |                                 |           |      |           |      |    |
Br III    |           767.31    |    100 |           |      |                                 |           |      |           |      |    |
Br I      |           780.302   |  30000 | 5.3e+06   |      |                                 |           |      |           |      |    |
Br I      |           782.723   |   1200 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           788.145   |  2500s |           |      |                                 |           |      |           |      |    |
Br I      |           788.157   |   2500 |           |      |                                 |           |      |           |      |    |
Br I      |           792.581   |   2500 |           |      |                                 |           |      |           |      |    |
Br I      |           793.868   | 30000c | 1.9e+07   |      |                                 |           |      |           |      |    |
Br I      |           794.794   |   3000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           795.018   |   3000 |           |      |                                 |           |      |           |      |    |
Br I      |           797.844   |   8000 |           |      |                                 |           |      |           |      |    |
Br I      |           797.857   |  10000 |           |      |                                 |           |      |           |      |    |
Br I      |           798.994   |  30000 |           |      |                                 |           |      |           |      |    |
Br I      |           802.635   |   2000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           802.654   |   2500 |           |      |                                 |           |      |           |      |    |
Br I      |           813.152   |  30000 | 3.8e+06   |      |                                 |           |      |           |      |    |
Br I      |           815.265   |  1000c |           |      |                                 |           |      |           |      |    |
Br I      |           815.375   |  10000 |           |      |                                 |           |      |           |      |    |
Br I      |           815.400   |  25000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           824.686   |   5000 |           |      |                                 |           |      |           |      |    |
Br I      |           826.496   |  15000 |           |      |                                 |           |      |           |      |    |
Br I      |           827.244   | 75000c |           |      |                                 |           |      |           |      |    |
Br I      |           833.470   |  20000 |           |      |                                 |           |      |           |      |    |
Br I      |           834.370   |  10000 | 2.2e+07   |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           838.404   |   1200 |           |      |                                 |           |      |           |      |    |
Br I      |           844.655   |  40000 | 1.2e+07   |      |                                 |           |      |           |      |    |
Br I      |           847.745   |   4000 |           |      |                                 |           |      |           |      |    |
Br I      |           851.338   |   1500 |           |      |                                 |           |      |           |      |    |
Br I      |           855.773   |   1000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           856.628   |   1000 |           |      |                                 |           |      |           |      |    |
Br I      |           863.866   |  20000 | 9.7e+06   |      |                                 |           |      |           |      |    |
Br I      |           869.853   |   4000 |           |      |                                 |           |      |           |      |    |
Br I      |           879.347   | 10000c |           |      |                                 |           |      |           |      |    |
Br I      |           881.996   |  15000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           882.522   |  25000 |           |      |                                 |           |      |           |      |    |
Br I      |           888.898   |   4000 |           |      |                                 |           |      |           |      |    |
Br I      |           889.762   |  30000 |           |      |                                 |           |      |           |      |    |
Br I      |           893.240   |   6000 |           |      |                                 |           |      |           |      |    |
Br I      |           894.939   |   1800 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           896.400   |   9000 |           |      |                                 |           |      |           |      |    |
Br II     |           902.442   |    350 |           |      |                                 |           |      |           |      |    |
Br I      |           916.606   |  30000 |           |      |                                 |           |      |           |      |    |
Br I      |           917.363   |  15000 |           |      |                                 |           |      |           |      |    |
Br I      |           917.816   |  20000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |           926.542   |  40000 |           |      |                                 |           |      |           |      |    |
Br I      |           932.086   |  15000 |           |      |                                 |           |      |           |      |    |
Br II     |           943.404   |    300 |           |      |                                 |           |      |           |      |    |
Br I      |           979.348   |   6000 |           |      |                                 |           |      |           |      |    |
Br I      |           989.640   |  10000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |          1014.008   |   3000 |           |      |                                 |           |      |           |      |    |
Br I      |          1023.774   |   6000 |           |      |                                 |           |      |           |      |    |
Br I      |          1029.962   |   1000 |           |      |                                 |           |      |           |      |    |
Br I      |          1037.765   |   1500 |           |      |                                 |           |      |           |      |    |
Br I      |          1045.796   |  30000 |           |      |                                 |           |      |           |      |    |
          |                     |        |           |      |                                 |           |      |           |      |    |
Br I      |          1074.214   |   1000 |           |      |                                 |           |      |           |      |    |
Br I      |          1075.592   |   3000 |           |      |                                 |           |      |           |      |    |
