
-----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level         |         Upper level          |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------------|------------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.             | Term    | Conf.             | Term     |    |
             190.9068  |     4 |           |      |    19.482489     -     25.976977    | 4p5.4d            | 1F*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
             190.9129  |     5 |           |      |    19.2558387    -     25.750118    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).6f | 2[5/2]   |    |
             191.4742  |     5 |           |      |    19.4525602    -     25.9278068   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).9s | 2[3/2]*  |    |
             192.8399  |     3 |           |      |                                     |                   |         |                   |          |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             193.9331  |    75 |           |      |    17.4334232    -     23.8265717   | 4p5.(2P*<1/2>).5s | 2[1/2]* | 4p5.(2P*<3/2>).4f | 2[5/2]   |    |
             194.3205  |    30 |           |      |    19.1275349    -     25.5079342   | 4p5.(2P*<3/2>).5p | 2[1/2]  | 4p5.(2P*<1/2>).6d | 2[3/2]*  |    |
             194.5286  |    20 |           |      |    19.1275349    -     25.5011122   | 4p5.(2P*<3/2>).5p | 2[1/2]  | 4p5.(2P*<1/2>).6d | 2[5/2]*  |    |
             194.6123  |     7 |           |      |                                     |                   |         |                   |          |    |
             194.7717  |    15 |           |      |    19.6777611    -     26.0433911   | 4p5.(2P*<3/2>).5p | 2[3/2]  | 4p5.(2P*<3/2>).8d | 2[5/2]*  |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             194.9423  |     1 |           |      |    17.8482525    -     24.208304    | 4p5.4d            | 3P*     | 4p5.(2P*<1/2>).6p | 2[3/2]   |    |
             195.3088  |    10 |           |      |    17.8482525    -     24.196365    | 4p5.4d            | 3P*     | 4p5.(2P*<1/2>).6p | 2[1/2]   |    |
             195.4235  |   500 |           |      |    17.4334232    -     23.7778117   | 4p5.(2P*<1/2>).5s | 2[1/2]* | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             195.6540  |   300 |           |      |    17.4334232    -     23.7703422   | 4p5.(2P*<1/2>).5s | 2[1/2]* | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             195.6614  |     4 |           |      |    19.411165     -     25.747843    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).6f | 2[5/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             196.9308  |     1 |           |      |    18.4348022    -     24.7306351   | 4p5.4d            | 3F*     | 4p5.(2P*<1/2>).4f | 2[5/2]   |    |
             197.1419  |   200 |           |      |    18.4348022    -     24.723889    | 4p5.4d            | 3F*     | 4p5.(2P*<1/2>).4f | 2[7/2]   |    |
             198.0686  |     3 |           |      |    19.482489     -     25.742147    | 4p5.4d            | 1F*     | 4p5.(2P*<3/2>).6f | 2[9/2]   |    |
