
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek               |          Lower level           |           Upper level           |Type|
          |                    Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)              |--------------------------------|---------------------------------|    |
          |                     Vac (nm)  |         |           |      |                                            | Conf.                | Term    | Conf.                | Term     |    |
Ag II     |                 139.796       |     750 |           |      |    10.36824196      -     19.237563        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 140.0194      |    2900 | 3.6e+07   | D+   |    10.37371392      -     19.228578        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag III    |                 140.493       |     110 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 141.390       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 141.429       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 141.6304      |    1900 |           |      |    11.05129682      -     19.805280        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 142.861       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 142.945       |     650 |           |      |    10.56354701      -     19.237563        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag II     |                 143.172       |     910 |           |      |    11.14562570      -     19.805280        | 4d9.(2D<3/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
Ag II     |                 144.177       |     900 |           |      |    11.20009616      -     19.799682        | 4d9.(2D<3/2>).5p     | 2[1/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
Ag II     |                 144.91577     |     450 |           |      |     9.94061370      -     18.496232        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 145.132       |     420 |           |      |     9.94061370      -     18.483918        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag III    |                 145.274       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 145.323       |    900? |           |      |    11.26865578      -     19.799682        | 4d9.(2D<3/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
Ag II     |                 145.567       |     660 |           |      |    10.71975405      -     19.237563        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag III    |                 145.641       |     200 |           |      |                                            |                      |         |                      |          |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
