
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
              650.65277  |  15000 | 3.00e+07  | B    |    16.67082620    -     18.57583520   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[5/2]  |    |
              653.28824  |   1000 | 1.08e+07  | B    |    16.71538035    -     18.61270446   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              659.89528  |  10000 | 2.32e+07  | B    |    16.84805295    -     18.72638063   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[1/2]  |    |
              660.29007  |   1000 |           |      |    18.69335861    -     20.57056290   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              664.00095  |    100 |           |      |    18.69335861    -     20.56007265   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              664.080    |     50 |           |      |    18.70407036    -     20.57056290   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              665.20925  |   1500 | 2.9e+05   | B    |    16.84805295    -     18.71137586   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              666.6892   |   1000 |           |      |    18.71137586    -     20.57056290   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              667.82766  |   5000 | 2.33e+07  | C+   |    16.84805295    -     18.70407036   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[3/2]  |    |
              671.70430  |    700 | 2.17e+07  | B    |    16.84805295    -     18.69335861   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[3/2]  |    |
              672.11342  |     20 | 4.9e+04   | D    |    18.72638063    -     20.57056290   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              673.80320  |    700 |           |      |    18.96595286    -     20.80551031   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              675.95821  |    150 |           |      |    18.72638063    -     20.56007265   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              692.94672  | 100000 | 1.74e+07  | B    |    16.84805295    -     18.63679075   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[3/2]  |    |
              702.40500  |  34000 | 1.89e+06  | B    |    16.84805295    -     18.61270446   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[3/2]  |    |
              703.24128  |  85000 | 2.53e+07  | B    |    16.61906936    -     18.38162243   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[1/2]  |    |
              705.12922  |   2200 | 3.0e+06   | D    |    18.38162243    -     20.13945645   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              705.91079  |  10000 | 6.8e+06   | C    |    18.38162243    -     20.13751037   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              706.4762   |     80 |           |      |    18.38162243    -     20.13610584   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              711.23075  |    110 |           |      |    18.96595286    -     20.70870685   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              713.85400  |     55 |           |      |    18.96595286    -     20.70230308   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[1/2]* |    |
              717.39380  |  77000 | 2.87e+06  | B    |    16.84805295    -     18.57583520   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[5/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              724.51665  |  77000 | 9.35e+06  | B    |    16.67082620    -     18.38162243   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[1/2]  |    |
              730.48422  |     89 | 2.55e+05  | B    |    18.96595286    -     20.66277308   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5s  | 2[1/2]* |    |
              743.88981  |  60000 | 2.31e+06  | B    |    16.71538035    -     18.38162243   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[1/2]  |    |
              747.24383  |   3100 | 4.0e+06   | D    |    18.38162243    -     20.04038558   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              748.88712  |  32000 | 3.49e+07  | C    |    18.38162243    -     20.03674583   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              753.57739  |  28000 | 4.3e+07   | D    |    18.38162243    -     20.02644435   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              754.40439  |  13000 |           |      |    18.38162243    -     20.02464120   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              762.133    |     50 |           |      |    19.68819297    -     21.314550     | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).7p  | 2[1/2]  |    |
              772.46233  |     60 |           |      |    18.96595286    -     20.57056290   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              783.30281  |     56 |           |      |    18.55510723    -     20.13751037   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              783.90520  |    230 |           |      |    18.55510723    -     20.13629431   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              783.99855  |      7 |           |      |    18.55510723    -     20.13610584   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              792.71172  |    300 |           |      |    18.57583520    -     20.13945645   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              793.69957  |   1300 | 7.8e+05   | C    |    18.57583520    -     20.13751037   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              794.31805  |   7900 |           |      |    18.57583520    -     20.13629431   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              794.41404  |    200 |           |      |    18.57583520    -     20.13610584   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              802.411    |      3 |           |      |    19.66403128    -     21.208760     | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7p  | 2[3/2]  |    |
              804.179    |      3 |           |      |    19.66403128    -     21.2053663    | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7p  | 2[5/2]  |    |
              807.606    |      1 |           |      |    19.77977107    -     21.314550     | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).7p  | 2[1/2]  |    |
              808.24576  |   5700 | 1.2e+05   | B    |    16.84805295    -     18.38162243   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              809.308    |      3 |           |      |    19.68819297    -     21.2197397    | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7p  | 2[1/2]  |    |
              811.85495  |   3800 | 4.9e+06   | D    |    18.61270446    -     20.13945645   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              812.89110  |   1200 | 7.2e+05   | C    |    18.61270446    -     20.13751037   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              813.64061  |  17000 |           |      |    18.61270446    -     20.13610584   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              824.86826  |    310 |           |      |    18.63679075    -     20.13945645   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              825.93795  |   3300 | 2.03e+06  | C    |    18.63679075    -     20.13751037   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              826.60769  |   7200 |           |      |    18.63679075    -     20.13629431   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              826.71166  |    990 |           |      |    18.63679075    -     20.13610584   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              830.03248  |  29000 |           |      |    18.55510723    -     20.04842361   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              830.15570  |   1900 |           |      |    18.55510723    -     20.04820202   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              836.57464  |   4600 |           |      |    18.55510723    -     20.03674583   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              837.63590  |   6600 |           |      |    18.55510723    -     20.03486860   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[7/2]* |    |
              837.76070  |  76000 | 5.1e+07   | C    |    18.55510723    -     20.03464805   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[7/2]* |    |
              841.71597  |   2700 |           |      |    18.57583520    -     20.04842361   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              841.84265  |  26000 |           |      |    18.57583520    -     20.04820202   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              846.33569  |   3700 |           |      |    18.57583520    -     20.04038558   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              848.44424  |   1300 |           |      |    18.57583520    -     20.03674583   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              849.53591  |  69000 | 3.57e+07  | C    |    18.57583520    -     20.03486860   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[7/2]* |    |
              854.46952  |   1600 |           |      |    18.57583520    -     20.02644435   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              857.13535  |   2900 | 5.5e+06   | D    |    18.69335861    -     20.13945645   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              858.29031  |   1600 | 1.00e+06  | C    |    18.69335861    -     20.13751037   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              859.12583  |  41000 |           |      |    18.69335861    -     20.13610584   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              863.46472  |  35000 |           |      |    18.61270446    -     20.04820202   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              863.53177  |    740 |           |      |    18.70407036    -     20.13945645   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              864.70412  |   6000 | 3.91e+06  | C    |    18.70407036    -     20.13751037   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              865.43828  |  64000 | 4.45e+07  | C    |    18.70407036    -     20.13629431   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              865.55220  |   7600 |           |      |    18.70407036    -     20.13610584   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              867.94936  |  13000 |           |      |    18.71137586    -     20.13945645   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              868.19216  |  15000 | 2.1e+07   | D    |    18.61270446    -     20.04038558   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              870.41122  |   2900 |           |      |    18.61270446    -     20.03674583   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              876.7536   |    160 | 1.1e+05   | D    |    18.61270446    -     20.02644435   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              877.16575  |  10000 | 1.6e+07   | D    |    18.72638063    -     20.13945645   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              877.87322  |   2100 |           |      |    18.61270446    -     20.02464120   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              878.06223  |  57000 |           |      |    18.63679075    -     20.04842361   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              878.20015  |    230 |           |      |    18.63679075    -     20.04820202   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              878.37539  |  43000 | 3.13e+07  | C    |    18.72638063    -     20.13751037   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
              879.25056  |    260 |           |      |    18.72638063    -     20.13610584   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* |    |
              883.09067  |    550 |           |      |    18.63679075    -     20.04038558   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              885.38669  |  27000 |           |      |    18.63679075    -     20.03674583   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              886.53057  |   2100 | 9.4e+05   | D    |    18.38162243    -     19.77977107   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              886.57562  |  15000 |           |      |    18.63679075    -     20.03486860   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[7/2]* |    |
              889.22315  |     12 |           |      |    19.66403128    -     21.05794615   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[3/2]  |    |
              889.56     |      3 |           |      |    19.66403128    -     21.05740815   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[3/2]  |    |
              891.544    |      4 |           |      |    19.66403128    -     21.0543314    | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[5/2]  |    |
              891.95007  |   6400 |           |      |    18.63679075    -     20.02644435   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              892.74     |      3 |           |      |    19.76059988    -     21.14901911   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).6p  | 2[1/2]  |    |
              892.92503  |     18 |           |      |    19.66403128    -     21.05216745   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[5/2]  |    |
              894.15133  |      8 |           |      |    19.68819297    -     21.07442522   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[1/2]  |    |
              896.2328   |      4 |           |      |    19.77977107    -     21.16278424   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).6p  | 2[1/2]  |    |
              896.86     |      3 |           |      |    19.66403128    -     21.04608644   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              898.85564  |   1800 |           |      |    18.38162243    -     19.76059988   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
              903.69985  |      9 |           |      |    19.77977107    -     21.15135646   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).6p  | 2[3/2]  |    |
              904.68     |     1* |           |      |    19.77977107    -     21.149856     | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).6p  | 2[3/2]  |    |
              904.68     |     1* |           |      |    20.02644435    -     21.396550     | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[5/2]  |    |
              904.9086   |      4 |           |      |    19.68819297    -     21.05794615   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              905.2424   |      3 |           |      |    19.77977107    -     21.14901911   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).6p  | 2[1/2]  |    |
              905.2642   |      7 |           |      |    19.68819297    -     21.05740815   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[3/2]  |    |
              907.3033   |      5 |           |      |    19.68819297    -     21.0543314    | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[5/2]  |    |
              910.21     |      1 |           |      |    20.03464805    -     21.396423     | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[9/2]  |    |
              910.353    |      4 |           |      |    20.03486860    -     21.396431     | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[9/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              911.53     |     1* |           |      |    20.03674583    -     21.396550     | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[5/2]  |    |
              911.53     |     1* |           |      |    20.03674583    -     21.396550     | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[5/2]  |    |
              914.86720  |  12000 |           |      |    18.69335861    -     20.04820202   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              919.38     |     1* |           |      |    20.04842361    -     21.396617     | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[7/2]  |    |
              919.38     |     1* |           |      |    20.04842361    -     21.396617     | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).9f  | 2[7/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              920.17588  |   8900 | 9.1e+06   | D    |    18.69335861    -     20.04038558   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              922.00598  |   6000 |           |      |    18.70407036    -     20.04842361   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              922.15802  |   2200 |           |      |    18.70407036    -     20.04820202   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              922.66910  |   1800 |           |      |    18.69335861    -     20.03674583   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              927.55191  |    910 |           |      |    18.70407036    -     20.04038558   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              930.08532  |   7700 |           |      |    18.70407036    -     20.03674583   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              931.05833  |    830 |           |      |    18.69335861    -     20.02464120   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              931.39731  |   2700 |           |      |    18.70407036    -     20.03486860   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[7/2]* |    |
              932.65072  |   6900 |           |      |    18.71137586    -     20.04038558   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              934.05     |      3 |           |      |    20.02464120    -     21.351660     | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              935.33     |     4* |           |      |    20.02644435    -     21.351648     | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[3/2]  |    |
              935.33     |     4* |           |      |    20.02644435    -     21.351660     | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[3/2]  |    |
              937.33079  |   1500 |           |      |    18.70407036    -     20.02644435   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              937.72276  |      7 |           |      |    18.72638063    -     20.04820202   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[5/2]* |    |
              941.075    |      9 |           |      |    20.03464805    -     21.351761     | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[9/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              941.232    |      6 |           |      |    20.03486860    -     21.351762     | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[9/2]  |    |
              942.53797  |   4800 |           |      |    18.71137586    -     20.02644435   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              943.30082  |     66 | 1.1e+05   | D    |    18.72638063    -     20.04038558   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              944.38     |      3 |           |      |    20.13610584    -     21.448610     | 2s2.2p5.(2P*<1/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).8f  | 2[7/2]  |    |
              944.526    |      4 |           |      |    20.13629431    -     21.448595     | 2s2.2p5.(2P*<1/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).8f  | 2[7/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              945.40     |      1 |           |      |    20.13751037    -     21.448597     | 2s2.2p5.(2P*<1/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).8f  | 2[5/2]  |    |
              945.92110  |   2800 |           |      |    18.72638063    -     20.03674583   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
              948.66825  |   5000 | 2.5e+06   | D    |    18.38162243    -     19.68819297   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
              950.659    |      4 |           |      |    20.04820202    -     21.352037     | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[7/2]  |    |
              950.84     |      7 |           |      |    20.04842361    -     21.352010     | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).8f  | 2[7/2]  |    |
