
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |     Lower level      |              Upper level              |Type|
          |           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------|---------------------------------------|    |
          |            Vac (nm)  |       |           |      |                                    | Conf.   | Term       | Conf.                    | Term       |    |
Au I      |             302.920  |   320 |           |      |    1.1358411    -      5.2276112   | 5d9.6s2 | 2D         | 5d9<5/2>.6s<1/2>.6p<1/2> | 4P*        |    |
Au I      |             303.325  |    30 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             306.542  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             310.263  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             311.701  |   10w |           |      |                                    |         |            |                          |            |    |
Au II     |             312.250  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             312.278  |  1600 | 1.90e+07  |      |    1.1358411    -      5.1050012   | 5d9.6s2 | 2D         | 5d10.6p                  | 2P*        |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au II     |             312.686  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             312.703  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             316.488  |    10 |           |      |                                    |         |            |                          |            |    |
Au II     |             317.235  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             319.176  |    30 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             319.472  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             320.037  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             320.474  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             322.186  |     1 |           |      |                                    |         |            |                          |            |    |
Au I      |             322.525  |    30 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au III    |             322.799  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             323.063  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             325.394  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             326.510  |   10w |           |      |                                    |         |            |                          |            |    |
Au I      |             326.707  |   30w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             327.163  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             327.347  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             330.830  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             330.964  |   300 |           |      |                                    |         |            |                          |            |    |
Au III    |             330.986  |   100 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             332.012  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             335.515  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             336.844  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             338.190  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             339.131  |  100w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             339.540  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             344.036  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             346.721  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             347.161  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             350.904  |   30w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             351.082  |    10 |           |      |                                    |         |            |                          |            |    |
Au II     |             352.334  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             354.561  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             355.357  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             355.736  |   300 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             355.822  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             356.597  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             358.437  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             358.673  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             358.879  |   30w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             359.806  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             361.157  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             361.400  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             362.274  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             363.131  |  100w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au II     |             363.322  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             363.453  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             363.512  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             363.790  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             363.987  |     3 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             364.502  |  100w |           |      |                                    |         |            |                          |            |    |
Au I      |             364.909  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             365.074  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             365.353  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             365.469  |     3 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             365.530  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             365.690  |    10 |           |      |                                    |         |            |                          |            |    |
Au II     |             370.655  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             370.962  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             376.661  |    10 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             377.076  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             379.601  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             380.192  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             380.401  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             382.185  |    10 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             382.570  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             387.473  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             388.025  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             388.948  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             389.226  |  100w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             389.786  |   400 |           |      |                                    |         |            |                          |            |    |
Au I      |             390.109  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             390.938  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             392.769  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             395.910  |   10w |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             396.623  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             397.665  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             397.968  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             399.137  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             401.257  |     3 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au II     |             401.607  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             404.093  |   400 |           |      |                                    |         |            |                          |            |    |
Au II     |             405.279  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             406.507  |   700 |           |      |                                    |         |            |                          |            |    |
Au II     |             407.635  |    10 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au II     |             408.328  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             408.410  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             410.170  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             412.859  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             420.113  |    30 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             422.788  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             424.180  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             431.511  |   200 |           |      |                                    |         |            |                          |            |    |
Au II     |             436.104  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             442.061  |    10 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             443.727  |  120w |           |      |                                    |         |            |                          |            |    |
Au I      |             448.825  |   250 |           |      |                                    |         |            |                          |            |    |
Au I      |             460.751  |  900w |           |      |                                    |         |            |                          |            |    |
Au I      |             462.056  |  100w |           |      |                                    |         |            |                          |            |    |
Au I      |             466.392  |     1 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             466.397  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             469.469  |    10 |           |      |                                    |         |            |                          |            |    |
Au II     |             476.017  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             479.258  |   500 |           |      |                                    |         |            |                          |            |    |
Au I      |             481.160  |   100 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             482.296  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             495.082  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             506.459  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             510.884  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             514.744  |   100 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             523.026  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             526.176  |  100w |           |      |                                    |         |            |                          |            |    |
Au I      |             565.577  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             572.136  |  100w |           |      |                                    |         |            |                          |            |    |
Au I      |             583.737  |   300 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             586.293  |  100w |           |      |                                    |         |            |                          |            |    |
Au I      |             595.696  |  300w |           |      |                                    |         |            |                          |            |    |
Au I      |             596.268  |   30w |           |      |                                    |         |            |                          |            |    |
Au I      |             627.817  |   600 | 3.4e+06   |      |    2.6576249    -      4.6319244   | 5d9.6s2 | 2D         | 5d10.6p                  | 2P*        |    |
Au I      |             656.268  |   100 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             665.289  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             751.073  |   600 |           |      |                                    |         |            |                          |            |    |
Au I      |             814.506  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             925.428  |    10 |           |      |                                    |         |            |                          |            |    |
