
----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
             Air (nm)  |       |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
            590.7636   |    94 |           |      |    1.1200690    -     3.2181981   | 6s.5d  | 3D   | 5d.6p  | 3P*  |    |
            597.1698   |   700 | 1.6e+07   | C+   |    1.1425765    -     3.2181981   | 6s.5d  | 3D   | 5d.6p  | 3P*  |    |
            597.8461   |     8 |           |      |    1.6756148    -     3.7488885   | 6s.6p  | 3P*  | 6s.6d  | 1D   |    |
            599.7087   |   620 | 2.8e+07   | C+   |    1.1200690    -     3.1869033   | 6s.5d  | 3D   | 5d.6p  | 3P*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            601.9470   |   610 | 8.1e+07   | C    |    1.1200690    -     3.1792183   | 6s.5d  | 3D   | 5d.6p  | 3P*  |    |
            606.3114   |   840 | 5.6e+07   | C+   |    1.1425765    -     3.1869033   | 6s.5d  | 3D   | 5d.6p  | 3P*  |    |
            608.3394   |     5 | 1.1e+07   | D+   |    2.2391869    -     4.2766989   | 6s.6p  | 1P*  | 6p2    | 3P   |    |
            611.0783   |   880 |           |      |    1.1898184    -     3.2181981   | 6s.5d  | 3D   | 5d.6p  | 3P*  |    |
            612.9233   |     5 | 6.0e+06   | C    |    2.2391869    -     4.2614609   | 6s.6p  | 1P*  | 6s.8s  | 1S   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            634.1680   |   900 | 1.2e+07   | C+   |    1.1425765    -     3.0971046   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
            641.1112   |     3 |           |      |    1.5667415    -     3.5001024   | 6s.6p  | 3P*  | 6s.7s  | 1S   |    |
            645.0851   |   580 | 1.10e+07  | B    |    1.1200690    -     3.0415198   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
            648.2908   |  1770 |           |      |    1.4128433    -     3.3247931   | 6s.5d  | 1D   | 5d.6p  | 1F*  |    |
            649.8760   |  1060 | 5.4e+07   | C+   |    1.1898184    -     3.0971046   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            652.7311   |   890 | 3.30e+07  | B    |    1.1425765    -     3.0415198   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
            659.5325   |   740 | 3.80e+07  | B+   |    1.1200690    -     2.9994297   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
            665.4114   |     9 |           |      |    2.7356672    -     4.5984242   | 5d.6p  | 3F*  | 5d.6d  | 3F   |    |
            667.5270   |   462 | 1.89e+07  | B+   |    1.1425765    -     2.9994297   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
            669.3842   |   454 | 1.46e+07  | B    |    1.1898184    -     3.0415198   | 6s.5d  | 3D   | 5d.6p  | 3D*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            677.1858   |     4 |           |      |    2.8608593    -     4.6912277   | 5d.6p  | 1D*  | 5d.6d  | 1D   |    |
            686.5686   |    62 |           |      |    1.4128433    -     3.2181981   | 6s.5d  | 1D   | 5d.6p  | 3P*  |    |
            686.7905   |     8 |           |      |    2.8451177    -     4.6498892   | 5d.6p  | 3F*  | 5d.6d  | 3F   |    |
            696.1482   |     1 |           |      |    2.8608593    -     4.6413701   | 5d.6p  | 1D*  | 6s.8d  | 1D   |    |
            705.9943   |   770 | 5.0e+07   | C    |    1.1898184    -     2.9454985   | 6s.5d  | 3D   | 5d.6p  | 3F*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            708.9908   |     6 |           |      |    2.7356672    -     4.4839270   | 5d.6p  | 3F*  | 5d.6d  | 1F   |    |
            712.0331   |   530 | 1.1e+07   | C    |    1.1200690    -     2.8608593   | 6s.5d  | 3D   | 5d.6p  | 1D*  |    |
            715.3624   |     5 |           |      |    2.9454985    -     4.6781873   | 5d.6p  | 3F*  | 5d.6d  | 3F   |    |
            719.5230   |    53 | 5.6e+06   | C+   |    1.5207931    -     3.2434628   | 6s.6p  | 3P*  | 6s.7s  | 3S   |    |
            722.8796   |    25 |           |      |    2.7356672    -     4.4503376   | 5d.6p  | 3F*  | 5d.6d  | 3G   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            722.9568   |     1 |           |      |    2.8608593    -     4.5753478   | 5d.6p  | 1D*  | 6s.9s  | 3S   |    |
            728.0296   |  1280 | 3.2e+07   | C+   |    1.1425765    -     2.8451177   | 6s.5d  | 3D   | 5d.6p  | 3F*  |    |
            735.9308   |     2 |           |      |    1.4128433    -     3.0971046   | 6s.5d  | 1D   | 5d.6p  | 3D*  |    |
            737.5502   |     3 |           |      |    2.8608593    -     4.5414236   | 5d.6p  | 1D*  | 5d.6d  | 3D   |    |
            739.2405   |   143 | 1.8e+07   | C+   |    1.5667415    -     3.2434628   | 6s.6p  | 3P*  | 6s.7s  | 3S   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            741.0009   |     1 |           |      |    3.0415198    -     4.7142583   | 5d.6p  | 3D*  | 5d.6d  | 3P   |    |
            741.7536   |    30 | 7.7e+05   | C    |    1.1898184    -     2.8608593   | 6s.5d  | 3D   | 5d.6p  | 1D*  |    |
            745.9664   |    29 |           |      |    2.8451177    -     4.5067214   | 5d.6p  | 3F*  | 5d.6d  | 3G   |    |
            748.8075   |   253 | 7.3e+06   | C+   |    1.1898184    -     2.8451177   | 6s.5d  | 3D   | 5d.6p  | 3F*  |    |
            751.3455   |     2 |           |      |    3.0415198    -     4.6912277   | 5d.6p  | 3D*  | 5d.6d  | 1D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            752.3642   |     1 |           |      |    3.0971046    -     4.7445795   | 5d.6p  | 3D*  | 5d.6d  | 3P   |    |
            761.0477   |    22 | 1.1e+06   | C    |    1.4128433    -     3.0415198   | 6s.5d  | 1D   | 5d.6p  | 3D*  |    |
            763.6777   |    14 |           |      |    2.8608593    -     4.4839270   | 5d.6p  | 1D*  | 5d.6d  | 1F   |    |
            764.2793   |    23 |           |      |    2.9454985    -     4.5672888   | 5d.6p  | 3F*  | 5d.6d  | 3G   |    |
            767.2085   |   560 | 1.5e+07   | C    |    1.1200690    -     2.7356672   | 6s.5d  | 3D   | 5d.6p  | 3F*  |    |
