
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
            186.1558  |   300 | 6.6e+08   | D    |    12.42330    -     19.08349    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 1F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            193.9065  |   500 | 5.8e+08   | D    |    12.00142    -     18.39544    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3F*    |    |
            194.6772  |     5 |           |      |    12.42330    -     18.79195    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 3P*    |    |
            195.1432  |   400 | 5.0e+08   | D    |    11.95358    -     18.30707    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3F*    |    |
            196.3103  |   300 | 4.8e+08   | D    |    11.92680    -     18.24244    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3F*    |    |
            196.6244  |    20 | 6.9e+07   | D    |    12.00142    -     18.30707    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            197.1471  |    40 |           |      |    11.95358    -     18.24244    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3F*    |    |
            198.2422  |    15 | 6.5e+07   | D    |    11.95358    -     18.20771    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
            199.0712  |    40 |           |      |    11.92680    -     18.15492    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
            199.7722  |   500 | 4.7e+08   | D    |    12.00142    -     18.20771    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
            199.9320  |   200 | 3.6e+08   | D    |    11.95358    -     18.15492    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Air (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
--------------------------------------------------------------------------------------------------------------------------------------------
                      |       |           |      |                                  |           |      |                     |        |    |
            200.2480  |   100 | 3.6e+08   | D    |    11.92680    -     18.11629    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
            201.1180  |    40 | 1.7e+08   | D    |    11.95358    -     18.11629    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
            201.4199  |    40 | 9.7e+07   | D    |    12.00142    -     18.15492    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3D*    |    |
            202.7144  |     1 |           |      |    26.77534    -     32.88949    | 3p6.3d.4d | 1F   | 3p6.3d.4f           | 3D*    |    |
            204.2454  |    20 |           |      |    26.77534    -     32.84369    | 3p6.3d.4d | 1F   | 3p6.3d.4f           | 1F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            206.0113  |       | 4.3e+07   | D    |    26.77534    -     32.79169    | 3p6.3d.4d | 1F   | 3p6.3d.4f           | 1D*    |    |
            206.3563  |     2 |           |      |    26.77534    -     32.78166    | 3p6.3d.4d | 1F   | 3p6.3d.4f           | 3H*    |    |
            207.9300  |    30 |           |      |    11.92680    -     17.88758    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 1D*    |    |
            208.4433  |    20 | 4.0e+08   | D    |    26.91796    -     32.86417    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3D*    |    |
            208.6073  |    30 |           |      |    26.94796    -     32.88949    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3D*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            208.8737  |    50 |           |      |    11.95358    -     17.88758    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 1D*    |    |
            210.5709  |       |           |      |    12.00142    -     17.88758    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 1D*    |    |
            210.6560  |     2 |           |      |    12.42330    -     18.30707    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 3F*    |    |
            212.0052  |    40 | 8.1e+08   | D    |    26.77534    -     32.62165    | 3p6.3d.4d | 1F   | 3p6.3d.4f           | 1G*    |    |
            212.9934  |    30 |           |      |    12.42330    -     18.24244    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 3F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            213.6330  |    10 | 2.4e+08   | D    |    26.91796    -     32.71971    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3G*    |    |
            213.7741  |    20 | 3.0e+08   | D    |    26.94796    -     32.74585    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3F*    |    |
            214.1199  |    40 | 7.0e+08   | D    |    26.89279    -     32.68137    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3F*    |    |
            214.6828  |    50 | 6.6e+08   |      |    27.00826    -     32.78166    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3H*    |    |
            214.9852  |    20 | 5.1e+08   | D    |    26.91796    -     32.68326    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            215.0231  |    40 | 3.2e+08   | D    |    27.04095    -     32.80521    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3H*    |    |
            215.0231  |    40 |           |      |    27.02740    -     32.79169    | 3p6.3d.4d | 1P   | 3p6.3d.4f           | 1D*    |    |
            215.1087  |    20 | 4.3e+08   |      |    26.94796    -     32.70981    | 3p6.3d.4d | 3D   | 3p6.3d.4f           | 3G*    |    |
            215.5336  |   100 | 1.2e+09   | D    |    27.08603    -     32.83668    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3H*    |    |
            215.9055  |    10 | 1.5e+08   |      |    27.04095    -     32.78166    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3H*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            216.0222  |    20 | 3.1e+08   | D    |    27.00826    -     32.74585    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3F*    |    |
