
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Vac (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
Te II     |              146.5715    |    10000 |           |      |     1.2674142    -      9.726339     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              146.7147    |     4200 |           |      |     2.9795999    -     11.430285     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              148.956     |    10000 |           |      |                                      |                  |      |                  |      |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              151.3354    |     4600 |           |      |     1.2674142    -      9.460102     | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te II     |              154.0137    |     4600 |           |      |     2.9795999    -     11.029769     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).6s  | 2P   |       |
Te II     |              154.4061    |     2000 |           |      |     2.9795999    -     11.009320     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2P   |       |
Te II     |              154.6279    |     3900 |           |      |     1.2674142    -      9.285598     | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te II     |              154.7712    |     2200 |           |      |     2.5474525    -     10.558452     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4F   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              158.6496    |     3800 |           |      |     2.5474525    -     10.362278     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).6s  | 2P   |       |
Te II     |              159.4179    |     2700 |           |      |     2.9795999    -     10.756856     | 5s2.5p3          | 2P*  | 5s.(2S).5p4.(1D) | 2D   |       |
Te II     |              160.0748    |     5000 |           |      |     1.5401135    -      9.285598     | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te II     |              160.7839    |     4300 |           |      |     2.5474525    -     10.258865     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              160.841     |     5100 |           |      |                                      |                  |      |                  |      |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              161.315     |     5000 |           |      |                                      |                  |      |                  |      |       |
Te II     |              163.0032    |     2400 |           |      |     2.5474525    -     10.153739     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2P   |       |
Te II     |              163.5928    |     2300 |           |      |     2.9795999    -     10.558452     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              163.8928    |     5300 |           |      |     2.9795999    -     10.544782     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              164.0143    |     2900 |           |      |     1.2674142    -      8.8267479    | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(3P) | 4P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te I      |              165.54      |   200000 |           |      |                                      |                  |      |                  |      |       |
Te I      |              168.85      |   400000 |           |      |                                      |                  |      |                  |      |       |
Te I      |              169.990     |  1200000 | 4.08e+08  |      |     0.000000     -      7.2936120    | 5p4              | 3P   | 5p3.(4S*).5d     | 3D*  |       |
Te II     |              170.1537    |     3700 |           |      |     1.5401135    -      8.8267479    | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te I      |              170.806     |   240000 |           |      |     0.5890132    -      7.8478055    | 5p4              | 3P   | 5p3.(2D*).5d     | 3P*  |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              172.7056    |     1200 |           |      |     2.5474525    -      9.726339     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              172.8193    |     1400 |           |      |     2.9795999    -     10.153739     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2P   |       |
Te I      |              175.088     |   850000 |           |      |     0.000000     -      7.0812587    | 5p4              | 3P   | 5p3.(2D*).6s     | 1D*  |       |
Te I      |              175.9232    |   420000 |           |      |     0.000000     -      7.0475762    | 5p4              | 3P   | 5p3.(2D*).6s     | 3D*  |       |
Te I      |              177.50      |   350000 |           |      |                                      |                  |      |                  |      |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              179.3603    |     1300 |           |      |     2.5474525    -      9.460102     | 5s2.5p3          | 2P*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te I      |              179.604     |   640000 |           |      |     0.000000     -      6.9031574    | 5p4              | 3P   | 5p3.(4S*).5d     | 5D*  |       |
