
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level           |Type|
             Wavelength |  Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|---------------------------------|    |
              Vac (nm)  |       |           |      |                                       | Conf.                 | Term    | Conf.                 | Term    |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
                        |       |           |      |                                       |                       |         |                       |         |    |
              104.8220  | 1000r | 5.1e+08   | C+   |     0.0000000     -     11.82807064   | 3s2.3p6               | 1S      | 3s2.3p5.(2P*<1/2>).4s | 2[1/2]* |    |
              106.6660  |  500r | 1.19e+08  | C+   |     0.0000000     -     11.62359221   | 3s2.3p6               | 1S      | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level           |Type|
             Wavelength |  Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|---------------------------------|    |
              Air (nm)  |       |           |      |                                       | Conf.                 | Term    | Conf.                 | Term    |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
                        |       |           |      |                                       |                       |         |                       |         |    |
              583.4263  |     5 | 5.2e+05   | C    |    13.17177713    -     15.29629258   | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]* |    |
              586.0310  |    10 | 2.85e+05  | C    |    12.90701474    -     15.02208768   | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]* |    |
              588.2624  |    15 | 1.23e+06  | C    |    12.90701474    -     15.0140648    | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]* |    |
              588.8584  |    25 | 1.29e+06  | C    |    13.07571514    -     15.18063292   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).7s | 2[3/2]* |    |
              591.2085  |    50 | 1.05e+06  | C    |    12.90701474    -     15.00356522   | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]* |    |
                        |       |           |      |                                       |                       |         |                       |         |    |
              592.8813  |    15 | 1.1e+06   | D+   |    13.09487199    -     15.18550734   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).7s | 2[3/2]* |    |
              594.2669  |     5 | 1.8e+05   | D    |    13.09487199    -     15.18063292   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).7s | 2[3/2]* |    |
              598.7302  |     7 | 1.2e+05   | D    |    13.07571514    -     15.14592764   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[7/2]* |    |
              599.8999  |     5 | 1.4e+05   | D    |    13.09487199    -     15.1610480    | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]* |    |
              602.5150  |     5 | 9.0e+05   | D+   |    13.30222689    -     15.3594350    | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<1/2>).7s | 2[1/2]* |    |
                        |       |           |      |                                       |                       |         |                       |         |    |
              603.2127  |    70 | 2.46e+06  | C    |    13.07571514    -     15.13054371   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[7/2]* |    |
              604.3223  |    35 | 1.47e+06  | C    |    13.09487199    -     15.14592764   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[7/2]* |    |
              605.2723  |    10 | 1.9e+05   | D+   |    12.90701474    -     14.95485139   | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* |    |
              605.9372  |    20 | 4.2e+05   | C    |    12.90701474    -     14.95260409   | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]* |    |
              609.8803  |     7 | 5.2e+05   | D+   |    13.15314330    -     15.18550734   | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<3/2>).7s | 2[3/2]* |    |
                        |       |           |      |                                       |                       |         |                       |         |    |
              610.5635  |    10 | 1.21e+06  | C    |    13.28263844    -     15.31272846   | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<1/2>).5d | 2[5/2]* |    |
              614.5441  |    10 | 7.6e+05   | C    |    13.30222689    -     15.31916734   | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<1/2>).5d | 2[5/2]* |    |
              617.0174  |     7 | 5.0e+05   | C    |    13.17177713    -     15.18063292   | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<3/2>).7s | 2[3/2]* |    |
              617.3096  |    10 | 6.7e+05   | C    |    13.15314330    -     15.1610480    | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]* |    |
              621.2503  |    10 | 3.9e+05   | D+   |    13.17177713    -     15.1669457    | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]* |    |
                        |       |           |      |                                       |                       |         |                       |         |    |
              621.5938  |     5 | 5.7e+05   | D+   |    13.30222689    -     15.29629258   | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]* |    |
              629.6872  |     7 | 9.0e+05   | D+   |    13.32785646    -     15.29629258   | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]* |    |
              630.7657  |    15 | 6.0e+05   | D+   |    13.17177713    -     15.13684781   | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]* |    |
              636.9575  |     7 | 4.2e+05   | D+   |    13.17177713    -     15.11774572   | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 3s2.3p5.(2P*<3/2>).5d | 2[1/2]* |    |
              638.4717  |    20 | 4.21e+05  | C    |    12.90701474    -     14.84836834   | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]* |    |
                        |       |           |      |                                       |                       |         |                       |         |    |
