
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |  Rel. |     Aki    | Acc. |              Ei           Ek               |          Lower level          |        Upper level         |Type|
          |                 Wavelength |  Int. |     s^-1   |      |             (eV)         (eV)              |-------------------------------|----------------------------|    |
          |                  Vac (nm)  |       |            |      |                                            | Conf.                  | Term | Conf.               | Term |    |
Be III    |                 143.517    |    1* | 4.5430e+06 | AAA  |    140.2736         -     148.9125         | 1s.3d                  | 3D   | 1s.5p               | 3P*  |    |
Be III    |                 143.517    |    1* | 1.8172e+07 | AAA  |    140.2736         -     148.9125         | 1s.3d                  | 3D   | 1s.5p               | 3P*  |    |
Be III    |                 143.517    |    1* | 1.8172e+05 | AAA  |    140.2736         -     148.9125         | 1s.3d                  | 3D   | 1s.5p               | 3P*  |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 144.077    |     2 | 2.7129e+08 | AAA  |    140.3985         -     149.0042         | 1s.3p                  | 1P*  | 1s.5d               | 1D   |    |
Be I      |                 149.1762   |     8 | 1.2e+05    | D    |      0.000000       -       8.311243       | 1s2.2s2                | 1S   | 1s2.2s.4p           | 1P*  |    |
Be II     |                 151.2258   |   810 | 9.217e+08  | AA   |      3.9586596      -      12.157217       | 1s2.2p                 | 2P*  | 1s2.3d              | 2D   |    |
Be II     |                 151.2412   |  960* | 1.106e+09  | AA   |      3.9594749      -      12.157282       | 1s2.2p                 | 2P*  | 1s2.3d              | 2D   |    |
Be II     |                 151.2412   |  960* | 1.843e+08  | AA   |      3.9594749      -      12.157217       | 1s2.2p                 | 2P*  | 1s2.3d              | 2D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 166.1478   |    30 | 7.23e+06   | A    |      0.000000       -       7.462279       | 1s2.2s2                | 1S   | 1s2.2s.3p           | 1P*  |    |
Be III    |                 175.469    |   2w* | 1.9062e+08 | AAA  |    139.0091         -     146.0750         | 1s.3s                  | 3S   | 1s.4p               | 3P*  |    |
Be III    |                 175.469    |   2w* | 1.9061e+08 | AAA  |    139.0091         -     146.0750         | 1s.3s                  | 3S   | 1s.4p               | 3P*  |    |
Be III    |                 175.469    |   2w* | 1.9062e+08 | AAA  |    139.0091         -     146.0750         | 1s.3s                  | 3S   | 1s.4p               | 3P*  |    |
Be II     |                 177.6100   |   610 | 1.361e+08  | AA   |      3.9586596      -      10.9393628      | 1s2.2p                 | 2P*  | 1s2.3s              | 2S   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be II     |                 177.6307   |   810 | 2.722e+08  | AA   |      3.9594749      -      10.9393628      | 1s2.2p                 | 2P*  | 1s2.3s              | 2S   |    |
Be I      |                 190.712    |   2,* |            |      |      2.724959       -       9.22632        | 1s2.2s.2p              | 3P*  | 1s2.2s.12d          | 3D   |    |
Be I      |                 190.712    |   2,* |            |      |      2.7250393      -       9.22632        | 1s2.2s.2p              | 3P*  | 1s2.2s.12d          | 3D   |    |
Be I      |                 190.712    |   2,* |            |      |      2.7250393      -       9.22632        | 1s2.2s.2p              | 3P*  | 1s2.2s.12d          | 3D   |    |
Be I      |                 190.712    |   2,* |            |      |      2.725330       -       9.22632        | 1s2.2s.2p              | 3P*  | 1s2.2s.12d          | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 190.712    |   2,* |            |      |      2.725330       -       9.22632        | 1s2.2s.2p              | 3P*  | 1s2.2s.12d          | 3D   |    |
Be I      |                 190.712    |   2,* |            |      |      2.725330       -       9.22632        | 1s2.2s.2p              | 3P*  | 1s2.2s.12d          | 3D   |    |
Be I      |                 190.95     |     * |            |      |    115.528+x        -     122.0214+x       | 1s.(2S).2s.2p2.(4P)    | 5P   | 1s.(2S).2p3.(4S*)   | 5S*  |    |
Be I      |                 190.95     |     * |            |      |    115.528+x        -     122.0214+x       | 1s.(2S).2s.2p2.(4P)    | 5P   | 1s.(2S).2p3.(4S*)   | 5S*  |    |
Be I      |                 190.95     |     * |            |      |    115.528+x        -     122.0214+x       | 1s.(2S).2s.2p2.(4P)    | 5P   | 1s.(2S).2p3.(4S*)   | 5S*  |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 191.249    |   3,* |            |      |      2.724959       -       9.20807        | 1s2.2s.2p              | 3P*  | 1s2.2s.11d          | 3D   |    |
Be I      |                 191.249    |   3,* |            |      |      2.7250393      -       9.20807        | 1s2.2s.2p              | 3P*  | 1s2.2s.11d          | 3D   |    |
Be I      |                 191.249    |   3,* |            |      |      2.7250393      -       9.20807        | 1s2.2s.2p              | 3P*  | 1s2.2s.11d          | 3D   |    |
Be I      |                 191.249    |   3,* |            |      |      2.725330       -       9.20807        | 1s2.2s.2p              | 3P*  | 1s2.2s.11d          | 3D   |    |
Be I      |                 191.249    |   3,* |            |      |      2.725330       -       9.20807        | 1s2.2s.2p              | 3P*  | 1s2.2s.11d          | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 191.249    |   3,* |            |      |      2.725330       -       9.20807        | 1s2.2s.2p              | 3P*  | 1s2.2s.11d          | 3D   |    |
Be III    |                 191.703    |     3 |            |      |                                            |                        |      |                     |      |    |
Be I      |                 191.976    |   5,* |            |      |      2.724959       -       9.18351        | 1s2.2s.2p              | 3P*  | 1s2.2s.10d          | 3D   |    |
Be I      |                 191.976    |   5,* |            |      |      2.7250393      -       9.18351        | 1s2.2s.2p              | 3P*  | 1s2.2s.10d          | 3D   |    |
Be I      |                 191.976    |   5,* |            |      |      2.7250393      -       9.18351        | 1s2.2s.2p              | 3P*  | 1s2.2s.10d          | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 191.976    |   5,* |            |      |      2.725330       -       9.18351        | 1s2.2s.2p              | 3P*  | 1s2.2s.10d          | 3D   |    |
Be I      |                 191.976    |   5,* |            |      |      2.725330       -       9.18351        | 1s2.2s.2p              | 3P*  | 1s2.2s.10d          | 3D   |    |
Be I      |                 191.976    |   5,* |            |      |      2.725330       -       9.18351        | 1s2.2s.2p              | 3P*  | 1s2.2s.10d          | 3D   |    |
Be I      |                 192.967    |   7,* | 3.79e+06   | B    |      2.724959       -       9.15036        | 1s2.2s.2p              | 3P*  | 1s2.2s.9d           | 3D   |    |
Be I      |                 192.967    |   7,* | 5.12e+06   | B    |      2.7250393      -       9.15036        | 1s2.2s.2p              | 3P*  | 1s2.2s.9d           | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 192.967    |   7,* | 2.85e+06   | B    |      2.7250393      -       9.15036        | 1s2.2s.2p              | 3P*  | 1s2.2s.9d           | 3D   |    |
Be I      |                 192.967    |   7,* | 1.90e+05   | B    |      2.725330       -       9.15036        | 1s2.2s.2p              | 3P*  | 1s2.2s.9d           | 3D   |    |
Be I      |                 192.967    |   7,* | 6.81e+06   | B    |      2.725330       -       9.15036        | 1s2.2s.2p              | 3P*  | 1s2.2s.9d           | 3D   |    |
Be I      |                 192.967    |   7,* | 1.71e+06   | B    |      2.725330       -       9.15036        | 1s2.2s.2p              | 3P*  | 1s2.2s.9d           | 3D   |    |
Be I      |                 194.368    |  11,* | 5.43e+06   | B    |      2.724959       -       9.104076       | 1s2.2s.2p              | 3P*  | 1s2.2s.8d           | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 194.368    |  11,* | 7.34e+06   | B    |      2.7250393      -       9.104076       | 1s2.2s.2p              | 3P*  | 1s2.2s.8d           | 3D   |    |
Be I      |                 194.368    |  11,* | 4.07e+06   | B    |      2.7250393      -       9.104076       | 1s2.2s.2p              | 3P*  | 1s2.2s.8d           | 3D   |    |
Be I      |                 194.368    |  11,* | 2.71e+05   | B    |      2.725330       -       9.104076       | 1s2.2s.2p              | 3P*  | 1s2.2s.8d           | 3D   |    |
Be I      |                 194.368    |  11,* | 9.78e+06   | B    |      2.725330       -       9.104076       | 1s2.2s.2p              | 3P*  | 1s2.2s.8d           | 3D   |    |
Be I      |                 194.368    |  11,* | 2.44e+06   | B    |      2.725330       -       9.104076       | 1s2.2s.2p              | 3P*  | 1s2.2s.8d           | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 195.497    |  60w* | 2.3005e+08 | AAA  |    139.8914         -     146.2333         | 1s.3p                  | 3P*  | 1s.4d               | 3D   |    |
Be III    |                 195.497    |  60w* | 1.3796e+08 | AAA  |    139.8914         -     146.2333         | 1s.3p                  | 3P*  | 1s.4d               | 3D   |    |
