
-------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |   Rel. |     Aki    | Acc. |             Ei           Ek             |      Lower level      |      Upper level      |Type|
               Wavelength |   Int. |     s^-1   |      |            (eV)         (eV)            |-----------------------|-----------------------|    |
                Vac (nm)  |        |            |      |                                         | Conf.          | Term | Conf.          | Term |    |
               215.645    |   110* |            |      |     30.269855      -     [36.017227]    | 1s2.4d         | 2D   | 1s2.8f         | 2F*  |    |
               215.918    |    45* |            |      |     30.276831      -     [36.017332]    | 1s2.4f         | 2F*  | 1s2.8g         | 2G   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               215.918    |    45* |            |      |     30.276908      -     [36.017332]    | 1s2.4f         | 2F*  | 1s2.8g         | 2G   |    |
               216.470    |     8* |            |      |     30.269703      -     [35.996065]    | 1s2.4d         | 2D   | 1s2.8p         | 2P*  |    |
               216.470    |     8* |            |      |     30.269703      -     [35.996065]    | 1s2.4d         | 2D   | 1s2.8p         | 2P*  |    |
               216.470    |     8* |            |      |     30.269855      -     [35.996065]    | 1s2.4d         | 2D   | 1s2.8p         | 2P*  |    |
               223.4088   |    800 | 1.322e+08  | AA   |     23.922903      -      29.470828     | 1s2.3p         | 2P*  | 1s2.4s         | 2S   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               223.4593   |   1600 | 2.642e+08  | AA   |     23.924144      -      29.470828     | 1s2.3p         | 2P*  | 1s2.4s         | 2S   |    |
               232.870    |   100* |            |      |     30.107049      -     [35.429996]    | 1s2.4p         | 2P*  | 1s2.7d         | 2D   |    |
               232.870    |   100* |            |      |     30.107534      -     [35.429996]    | 1s2.4p         | 2P*  | 1s2.7d         | 2D   |    |
               233.305    |     97 |            |      |    221.85944       -     227.17203      | 1s.2s.(3S).3d  | 4D   | 1s.2p.(3P*).3d | 4P*  |    |
               234.689    |     20 |            |      |    227.17203       -     232.45335      | 1s.2p.(3P*).3d | 4P*  | 1s.2p.(3P*).4p | 4S   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               236.027    |     70 |            |      |    218.65175       -     223.90315      | 1s.2s.(3S).3s  | 4S   | 1s.2p.(3P*).3s | 4P*  |    |
               236.238    |     70 |            |      |    218.65175       -     223.89847      | 1s.2s.(3S).3s  | 4S   | 1s.2p.(3P*).3s | 4P*  |    |
               238.086    |   130* |            |      |    220.67444       -     225.88089      | 1s.2s.(3S).3p  | 4P*  | 1s.2p.(3P*).3p | 4P   |    |
               238.086    |   130* |            |      |    220.67459       -     225.88089      | 1s.2s.(3S).3p  | 4P*  | 1s.2p.(3P*).3p | 4P   |    |
