
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |        Lower level         |        Upper level         |Type|
               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |----------------------------|----------------------------|    |
                Vac (nm)  |       |           |      |                                         | Conf.              | Term  | Conf.              | Term  |    |
               168.3762   |     7 |           |      |    28.591927       -     35.95545?      | 2s2.2p2.(1S).3s    | 2S    | 2s2.2p2.(1S).4p    | 2P*   |    |
               168.4033   |     8 |           |      |    28.591927       -     35.95426?      | 2s2.2p2.(1S).3s    | 2S    | 2s2.2p2.(1S).4p    | 2P*   |    |
               169.1477   |    8* | 6.21e+05  | D    |    23.4191936      -     30.749348      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).4p    | 2D*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               169.1477   |    8* | 7.45e+05  | D    |    23.4415071      -     30.771220      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).4p    | 2D*   |    |
               169.6614   |     4 | 1.23e+05  | D    |    23.4415071      -     30.749348      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).4p    | 2D*   |    |
               170.7113   |    8* |           |      |    25.8373459      -     33.100213      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
               170.9790   |     9 |           |      |    25.8487455      -     33.100213      | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
               171.0707   |     6 |           |      |    25.8316236      -     33.07923       | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               171.2039   |     6 |           |      |    25.8373459      -     33.07923       | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
               171.3730   |     5 |           |      |    25.8316236      -     33.06634       | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
               171.4640   |     8 |           |      |    28.358141       -     35.58912       | 2s2.2p2.(1D).3p    | 2F*   | 2s2.2p2.(1D).6s    | 2D    |    |
               171.4719   |     8 |           |      |    25.8487455      -     33.07923       | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
               171.5094   |     8 |           |      |    25.8373459      -     33.06634       | 2s2.2p2.(3P).3p    | 4P*   | 2s2.2p2.(3P).6s    | 4P    |    |
