
-------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek          |       Lower level       |       Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)         |-------------------------|-------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.            | Term | Conf.            | Term |    |
             573.827   |  1000 |           |      |    10.442220     -     12.602275   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 3P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             576.072   |  1000 |           |      |    11.756842     -     13.908484   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3D   |    |
             577.483   |  500c |           |      |    10.155276     -     12.301663   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 5P   |    |
             578.702   |   500 |           |      |    12.722454     -     14.864312   | 5s2.5p3.(4S*).6p | 3P   | 5s2.5p3.(4S*).7s | 3S*  |    |
             595.025   |  5000 |           |      |    10.519175     -     12.602275   | 5s2.5p3.(4S*).6s | 3S*  | 5s2.5p3.(4S*).6p | 3P   |    |
             606.893   |   500 |           |      |    11.756842     -     13.799204   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3F   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             607.498   | 2000c |           |      |    12.113356     -     14.153690   | 5s2.5p3.(2D*).6s | 1D*  | 5s2.5p3.(2D*).6p | 1F   |    |
             612.749   | 2000c |           |      |    11.616246     -     13.639093   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3D   |    |
             620.486   |  1000 |           |      |    12.113356     -     14.110987   | 5s2.5p3.(2D*).6s | 1D*  | 5s2.5p3.(2D*).6p | 1P   |    |
             625.749   |  900c |           |      |    12.321235     -     14.302065   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2D*).6p | 3F   |    |
             666.596   |   600 |           |      |    10.442220     -     12.301663   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 5P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             671.883   |   300 |           |      |    10.877637     -     12.722454   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(4S*).6p | 3P   |    |
             681.257   |  4000 |           |      |    10.628914     -     12.448345   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(4S*).6p | 5P   |    |
             695.878   |  1000 |           |      |    10.667144     -     12.448345   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(4S*).6p | 5P   |    |
             708.521   |  200c |           |      |    12.541967     -     14.291388   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2D*).6p | 3D   |    |
             735.135   |   500 |           |      |    10.628914     -     12.314995   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(4S*).6p | 5P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             779.898   |   500 |           |      |                                    |                  |      |                  |      |    |
             841.460   |   150 |           |      |    15.466098     -     16.939135   | 5s2.5p3.(4S*).4f | 5F   | 5s2.5p3.(4S*).5g | 5G*  |    |
             919.587   |    30 |           |      |    11.422987     -     12.770873   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).6p | 3P   |    |
             948.033   |   10c |           |      |    13.456934     -     14.764382   | 5s2.5p3.(2D*).5d | 1D*  | 5s2.5p3.(2D*).6p | 1D   |    |
            1040.549   |     6 |           |      |    11.531268     -     12.722454   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).6p | 3P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
            1108.468   |     1 |           |      |    15.557972     -     16.676170   | 5s2.5p3.(4S*).7p | 5P   | 5s2.5p3.(4S*).7d | 5D*  |    |
