
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level           |Type|
          Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|---------------------------------|    |
           Vac (nm)  |        |           |      |                                 | Conf.                 | Term    | Conf.                 | Term    |    |
           130.7762  |     60 | 4.52e+07  | B    |    85.28011    -     94.76076   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 1F*     |    |
           131.2135  |     20 | 9.75e+07  | C+   |    84.67895    -     94.12798   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           131.957   |      1 |           |      |    85.28011    -     94.67602   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3F*     |    |
           133.7898  |    400 | 3.48e+08  | B+   |    85.01946    -     94.28654   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           135.3745  |    150 | 1.42e+08  | B    |    85.01946    -     94.17800   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           136.0298  |    100 | 5.91e+07  | B+   |    85.17207    -     94.28654   | 2s2.2p5.(2P*).3p      | 1P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           137.6618  |    500 | 2.81e+08  | B    |    85.28011    -     94.28654   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           138.8789  |    500 | 2.05e+08  | B    |    76.45413    -     85.38164   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           139.233   |     40 | 3.15e+07  | C+   |    85.38164    -     94.28654   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           139.342   |     60 | 1.24e+08  | C+   |    85.28011    -     94.17800   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           140.4751  |    300 | 2.36e+08  | B    |    76.45413    -     85.28011   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           140.9490  |    100 | 1.13e+08  | C+   |    85.38164    -     94.17800   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           141.7558  |    100 | 3.23e+08  | B    |    85.38164    -     94.12798   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           142.2176  |    200 | 6.13e+07  | B    |    76.45413    -     85.17207   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           142.4995  |    250 | 7.57e+07  | C+   |    76.68099    -     85.38164   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           143.1935  |    600 | 8.25e+08  | B+   |    76.68099    -     85.33951   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           143.297   |     10 |           |      |    95.08110    -    103.73342   | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  |    |
           144.1825  |    700 | 1.92e+08  | B    |    76.68099    -     85.28011   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           144.7512  |    800 | 3.16e+08  | A    |    76.45413    -     85.01946   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1D      |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           145.7956  |    600 | 2.44e+08  | B    |    76.87765    -     85.38164   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           146.0168  |    250 | 5.47e+07  | B    |    76.68099    -     85.17207   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
           146.624   |     15 |           |      |    94.17800    -    102.63405   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
           147.0024  |     30 |           |      |    94.28654    -    102.72076   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  |    |
           147.1303  |     40 |           |      |    94.28654    -    102.71337   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           148.6887  |    700 | 1.13e+08  | B+   |    76.68099    -     85.01946   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1D      |    |
           149.4791  |    800 | 2.07e+08  | A    |    76.87765    -     85.17207   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
           150.7442  |    300 | 5.83e+07  | B+   |    76.45413    -     84.67895   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
           151.188   |    100 |           |      |    94.17800    -    102.37866   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
           151.320   |     10 |           |      |    94.12798    -    102.32141   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           151.907   |    400 |           |      |    95.57159    -    103.73342   | 2s2.2p5.(2P*).3d      | 1P*     | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  |    |
           153.216   |    300 |           |      |    94.28654    -    102.37866   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
           153.7540  |    800 | 2.53e+08  | A    |    76.45413    -     84.51795   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
           155.0192  |    500 | 3.89e+08  | A    |    76.68099    -     84.67895   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
           155.688   |      1 |           |      |    94.67602    -    102.63968   | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           155.7254  |   1000 | 6.70e+08  | A+   |    76.45413    -     84.41585   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
           155.903   |    500 |           |      |    94.76076    -    102.71337   | 2s2.2p5.(2P*).3d      | 1F*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
           156.4164  |    700 | 2.67e+08  | B+   |    77.45510    -     85.38164   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           157.254   |    100 | 2.84e+07  | B    |    77.45510    -     85.33951   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           158.2040  |    900 | 4.01e+08  | A    |    76.68099    -     84.51795   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           158.4460  |    800 | 3.34e+08  | A    |    77.45510    -     85.28011   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
           158.9275  |    400 | 2.18e+08  | A    |    76.87765    -     84.67895   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
           160.277   |    300 |           |      |    94.43732    -    102.17289   | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
           160.6646  |    400 | 3.68e+08  | B+   |    77.45510    -     85.17207   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
           160.731   |      1 |           |      |    94.12798    -    101.84172   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           161.781   |    400 |           |      |    94.17800    -    101.84172   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
           161.793   |    200 |           |      |    94.50974    -    102.17289   | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
           162.168   |    350 |           |      |    94.67602    -    102.32141   | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
           162.7536  |    600 |           |      |    94.76076    -    102.37866   | 2s2.2p5.(2P*).3d      | 1F*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
           162.858   |     50 |           |      |    95.10030    -    102.71337   | 2s2.2p5.(2P*).3d      | 1D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
