
-----------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level      |      Upper level      |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |-----------------------|-----------------------|    |
            Air (nm)  |       |           |      |                                 | Conf.          | Term | Conf.          | Term |    |
           532.7052   |     4 |           |      |    4.711538    -     7.038342   |                | *    |                |      |    |
           532.9711   |     5 |           |      |    2.246202    -     4.571838   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           533.257    |    4w |           |      |                                 |                |      |                |      |    |
           533.623    |     3 |           |      |                                 |                |      |                |      |    |
           533.7348   |    40 |           |      |    3.247047    -     5.569350   | 5d4.6s.(6D).6p | 7D*  | 5d4.6s.(6D).7s | 7D   |    |
           533.9260   |     8 |           |      |    2.601563    -     4.923043   | 5d5.(4P).6s    | 5P   |                | *    |    |
           533.9940   |    10 |           |      |    3.560935    -     5.882124   | 5d5.(4P).6s    | 3P   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           534.3002   |     6 |           |      |                                 |                |      |                |      |    |
           534.484    |    5w |           |      |                                 |                |      |                |      |    |
           534.5887   |    3w |           |      |    4.209617    -     6.528212   | 5d5.(4D).6s    | 3D   |                | *    |    |
           534.6193   |    4w |           |      |    2.352539    -     4.670990   | 5d5.(4G).6s    | 5G   |                | *    |    |
           534.6691   |     5 |           |      |    3.765921    -     6.084170   | 5d4.6s2        | 3F1  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           534.8058   |    5w |           |      |                                 |                |      |                |      |    |
           534.8932   |    60 |           |      |    3.252077    -     5.569350   | 5d5.(6S).6p    | 7P*  | 5d4.6s.(6D).7s | 7D   |    |
           534.9854   |     8 |           |      |    4.127657    -     6.444535   | 5d5.(2I).6s    | 1I   |                | *    |    |
           535.0434   |    40 |           |      |    3.644317    -     5.960952   | 5d4.6s.(6D).6p | 5P*  | 5d4.6s.(6D).7s | 5D   |    |
           535.1892   |    30 |           |      |    3.444095    -     5.760095   | 5d4.6s.(6D).6p | 5D*  | 5d4.6s.(6D).7s | 5D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           535.4446   |    50 | 1.0e+05   | C    |    1.181329    -     3.496218   | 5d4.6s2        | 3P2  | 5d4.6s.(6D).6p | 5P*  |    |
           535.525    |    25 |           |      |    2.422032    -     4.736583   | 5d5.(4G).6s    | 5G   |                | *    |    |
           535.6601   |    20 |           |      |    2.601563    -     4.915528   | 5d5.(4P).6s    | 5P   |                | *    |    |
           535.7094   |    40 | 8.4e+04   | C    |    1.916797    -     4.230549   | 5d4.6s2        | 3D   |                | *    |    |
           535.832    |    25 |           |      |    3.430702    -     5.743909   | 5d5.(4F).6s    | 5F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           536.141    |    15 |           |      |    2.833386    -     5.145273   | 5d4.6s2        | 1G2  |                | *    |    |
           536.2864   |    12 |           |      |    4.252911    -     6.564155   | 5d5.(2G2).6s   | 3G   |                | *    |    |
           536.3337   |    5w |           |      |    3.507746    -     5.818806   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           536.3716   |     2 |           |      |                                 |                |      |                |      |    |
           536.5085   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           536.7124   |    2w |           |      |                                 |                |      |                |      |    |
           536.8014   |     5 |           |      |    2.266491    -     4.575532   | 5d5.(6S).6s    | 5S   |                | *    |    |
           536.8685   |    40 |           |      |    3.500500    -     5.809255   | 5d5.(4F).6s    | 5F   |                | *    |    |
           536.9534   |    1w |           |      |    2.973488    -     5.281874   | 5d5.(4D).6s    | 5D   |                | *    |    |
           537.0004   |    4w |           |      |    3.051360    -     5.359547   | 5d4.6s2        | 1F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           537.1967   |     2 |           |      |                                 |                |      |                |      |    |
           537.2828   |    25 |           |      |    3.457879    -     5.764846   | 5d5.(6S).6p    | 7P*  | 5d4.6s.(6D).7s | 7D   |    |
           537.4138   |   40* |           |      |    2.966952    -     5.273373   | 5d5.(4D).6s    | 5D   |                | *    |    |
           537.4138   |   40* |           |      |    2.532729    -     4.839134   | 5d5.(4P).6s    | 5P   |                | *    |    |
           537.4418   |    15 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           537.6117   |    2w |           |      |                                 |                |      |                |      |    |
           537.6603   |    2w |           |      |    2.266491    -     4.571838   | 5d5.(6S).6s    | 5S   |                | *    |    |
           537.7488   |     3 |           |      |    2.241985    -     4.546959   | 5d4.6s2        | 3D   |                | *    |    |
           537.9438   |   10w |           |      |    2.966952    -     5.271081   | 5d5.(4D).6s    | 5D   |                | *    |    |
           538.1992   |    10 |           |      |    3.374084    -     5.677130   | 5d5.(2F1).6s   | 3F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           538.2813   |    4w |           |      |    4.711538    -     7.014225   |                | *    |                |      |    |
           538.8004   |    40 |           |      |    2.436108    -     4.736583   | 5d5.(4G).6s    | 5G   |                | *    |    |
           538.8584   |    15 |           |      |    3.269126    -     5.569350   |                | *    | 5d4.6s.(6D).7s | 7D   |    |
           538.9661   |     3 |           |      |    4.376620    -     6.676379   |                |      |                | *    |    |
           539.1070   |    30 | 8.9e+03   | C    |    0.771099    -     3.070269   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 7F*  |    |
                      |       |           |      |                                 |                |      |                |      |    |
           539.254    |     2 |           |      |                                 |                |      |                |      |    |
           539.278    |     4 |           |      |    3.648917    -     5.947351   |                |      |                | *    |    |
           539.381    |     2 |           |      |    3.560935    -     5.858941   | 5d5.(4P).6s    | 3P   |                | *    |    |
           539.4736   |    10 |           |      |    2.973488    -     5.271081   | 5d5.(4D).6s    | 5D   |                | *    |    |
           539.6506   |     5 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           539.7020   |    25 |           |      |    2.908052    -     5.204685   | 5d5.(4D).6s    | 5D   |                | *    |    |
           539.7948   |    30 |           |      |    2.387137    -     4.683374   | 5d4.6s2        | 3P2  |                | *    |    |
           539.8212   |     8 |           |      |    2.966952    -     5.263079   | 5d5.(4D).6s    | 5D   |                | *    |    |
           539.9388   |     1 |           |      |                                 |                |      |                |      |    |
           539.9602   |    5w |           |      |    3.507746    -     5.803260   | 5d5.(2F1).6s   | 3F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           540.0289   |     8 |           |      |    3.330419    -     5.625659   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           540.0936   |    15 |           |      |    2.908052    -     5.203026   | 5d5.(4D).6s    | 5D   |                | *    |    |
           540.2296   |     3 |           |      |    2.241985    -     4.536373   | 5d4.6s2        | 3D   |                | *    |    |
           540.2628   |     1 |           |      |    4.252911    -     6.547179   | 5d5.(2G2).6s   | 3G   |                | *    |    |
           540.4322   |    25 |           |      |    2.108785    -     4.402315   | 5d4.6s2        | 3H   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           540.6302   |    15 |           |      |    2.352539    -     4.645229   | 5d5.(4G).6s    | 5G   |                | *    |    |
           540.8136   |     1 |           |      |                                 |                |      |                |      |    |
           540.8576   |    15 |           |      |    1.916797    -     4.208527   | 5d4.6s2        | 3D   |                | *    |    |
           541.2055   |    1w |           |      |    4.252911    -     6.543154   | 5d5.(2G2).6s   | 3G   |                | *    |    |
           541.2960   |     6 |           |      |    1.655010    -     3.944883   | 5d4.6s2        | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           541.3832   |    10 | 1.0e+05   | D    |    2.422032    -     4.711538   | 5d5.(4G).6s    | 5G   |                | *    |    |
           541.4826   |    1w |           |      |    3.583014    -     5.872107   | 5d4.6s2        | 3P1  |                | *    |    |
           541.5528   |    12 |           |      |    1.708218    -     3.997005   | 5d4.6s2        | 3F2  |                | *    |    |
           541.5974   |     3 |           |      |    4.571838    -     6.860432   |                | *    |                |      |    |
           541.9390   |    40 |           |      |    2.786753    -     5.073908   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           542.1858   |    15 |           |      |    3.500500    -     5.786618   | 5d5.(4F).6s    | 5F   |                | *    |    |
           542.2090   |     2 |           |      |    3.073526    -     5.359547   | 5d4.6s2        | 1D2  |                | *    |    |
           542.2876   |    40 |           |      |    2.786753    -     5.072439   | 5d5.(4D).6s    | 5D   |                | *    |    |
           542.321    |     1 |           |      |    3.430702    -     5.716244   | 5d5.(4F).6s    | 5F   |                | *    |    |
           542.344    |    12 |           |      |    2.458116    -     4.743561   | 5d4.6s2        | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           542.393    |    40 | 2.9e+05   | B    |    2.458319    -     4.743561   | 5d5.(4P).6s    | 5P   |                | *    |    |
           542.463    |     4 |           |      |                                 |                |      |                |      |    |
           542.491    |     2 |           |      |                                 |                |      |                |      |    |
           542.510    |     1 |           |      |    3.073526    -     5.358266   | 5d4.6s2        | 1D2  |                | *    |    |
           542.599    |     2 |           |      |    1.507891    -     3.792260   | 5d4.6s2        | 3H   | 5d4.6s.(6D).6p | 5P*  |    |
                      |       |           |      |                                 |                |      |                |      |    |
           542.721    |    10 |           |      |    2.387137    -     4.670990   | 5d4.6s2        | 3P2  |                | *    |    |
           542.799    |     5 |           |      |    2.387469    -     4.670990   | 5d5.(4G).6s    | 5G   |                | *    |    |
           542.914    |     3 |           |      |    3.765921    -     6.048948   | 5d4.6s2        | 3F1  |                | *    |    |
           543.094    |     2 |           |      |                                 |                |      |                |      |    |
           543.3256   |     6 |           |      |    2.120999    -     4.402315   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           543.3884   |     2 |           |      |                                 |                |      |                |      |    |
           543.5032   |   100 | 9.0e+04   | C    |    0.207090    -     2.487656   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 7F*  |    |
           543.559    |    30 | 1.2e+05   | C    |    2.120999    -     4.401333   | 5d4.6s2        | 3F2  |                | *    |    |
           543.575    |     4 |           |      |    3.500500    -     5.780769   | 5d5.(4F).6s    | 5F   |                | *    |    |
           543.7637   |    2w |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           543.8852   |     8 | 3.3e+04   | E    |    2.194667    -     4.473635   | 5d4.6s2        | 3F2  |                | *    |    |
           543.9568   |    15 |           |      |    2.458319    -     4.736987   | 5d5.(4P).6s    | 5P   |                | *    |    |
           544.005    |    25 |           |      |    2.458116    -     4.736583   | 5d4.6s2        | 3G   |                | *    |    |
           544.111    |     8 |           |      |                                 |                |      |                |      |    |
           544.1696   |     4 |           |      |    3.654970    -     5.932748   | 5d4.6s2        | 3F1  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           544.201    |     1 |           |      |    4.736583    -     7.014225   |                | *    |                |      |    |
           544.335    |    12 |           |      |    3.853156    -     6.130237   |                |      |                | *    |    |
           544.6126   |     5 |           |      |    3.583014    -     5.858941   | 5d4.6s2        | 3P1  |                | *    |    |
           544.890    |     3 |           |      |                                 |                |      |                |      |    |
           544.9454   |     2 |           |      |    2.833386    -     5.107918   | 5d4.6s2        | 1G2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           545.179    |     4 |           |      |    3.374084    -     5.647644   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           545.249    |     1 |           |      |                                 |                |      |                |      |    |
           545.658    |    30 |           |      |    2.966952    -     5.238519   | 5d5.(4D).6s    | 5D   |                | *    |    |
           545.792    |    12 |           |      |    3.701382    -     5.972387   | 5d5.(4F).6s    | 5F   |                | *    |    |
           545.935    |    3w |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           546.052    |    3w |           |      |                                 |                |      |                |      |    |
           546.293    |     1 | 3.e+03    | E    |    1.868433    -     4.137357   | 5d4.6s2        | 3H   | 5d4.6s.(6D).6p | 5F*  |    |
           546.445    |    3w |           |      |    4.070168    -     6.338461   | 5d4.6s.(6D).6p | 5D*  | 5d4.6s.(6D).7s | 5D   |    |
           546.695    |    4* |           |      |    4.401333    -     6.668614   |                | *    |                |      |    |
           546.695    |    4* |           |      |    4.162091    -     6.429337   |                |      |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           546.753    |    12 |           |      |    3.701382    -     5.968398   | 5d5.(4F).6s    | 5F   |                | *    |    |
           546.860    |     1 |           |      |                                 |                |      |                |      |    |
           546.9092   |   15* |           |      |    3.520246    -     5.786618   | 5d5.(2I).6s    | 3I   |                | *    |    |
           546.9092   |   15* |           |      |    2.973488    -     5.239857   | 5d5.(4D).6s    | 5D   |                | *    |    |
           546.970    |     2 |           |      |    3.514654    -     5.780769   | 5d5.(4F).6s    | 5F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           546.9932   |     2 |           |      |    3.994512    -     6.260525   |                |      |                | *    |    |
           547.102    |    2w |           |      |    3.500500    -     5.766055   | 5d5.(4F).6s    | 5F   |                | *    |    |
           547.150    |     3 |           |      |    4.116475    -     6.381843   | 5d5.(2G2).6s   | 3G   |                | *    |    |
           547.2314   |     6 |           |      |    2.973488    -     5.238519   | 5d5.(4D).6s    | 5D   |                | *    |    |
           547.5110   |    30 |           |      |    3.496218    -     5.760095   | 5d4.6s.(6D).6p | 5P*  | 5d4.6s.(6D).7s | 5D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           547.6032   |    15 |           |      |    3.452935    -     5.716440   | 5d5.(2I).6s    | 3I   |                | *    |    |
           547.7776   |    80 | 2.6e+05   | C    |    1.181329    -     3.444095   | 5d4.6s2        | 3P2  | 5d4.6s.(6D).6p | 5D*  |    |
           547.8656   |     3 |           |      |    3.891750    -     6.154144   | 5d5.(4G).6s    | 3G   |                | *    |    |
           547.9229   |    10 |           |      |    4.069983    -     6.332143   |                |      |                | *    |    |
           548.0617   |    15 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           548.2866   |     2 |           |      |                                 |                |      |                |      |    |
           548.3276   |     2 |           |      |    3.430702    -     5.691182   | 5d5.(4F).6s    | 5F   |                | *    |    |
           548.4486   |     4 |           |      |                                 |                |      |                |      |    |
           548.5312   |     2 |           |      |    2.458319    -     4.717977   | 5d5.(4P).6s    | 5P   |                | *    |    |
           548.6006   |    60 |           |      |    3.897184    -     6.156564   | 5d4.6s.(6D).6p | 5F*  | 5d4.6s.(6D).7s | 5D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           548.7766   |    40 |           |      |    0.598844    -     2.857502   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 7F*  |    |
           548.8466   |     6 |           |      |                                 |                |      |                |      |    |
           548.913    |     4 |           |      |    2.387137    -     4.645229   | 5d4.6s2        | 3P2  |                | *    |    |
           548.996    |    20 |           |      |    3.654970    -     5.912723   | 5d4.6s2        | 3F1  |                | *    |    |
           549.2306   |   150 |           |      |    3.691424    -     5.948209   | 5d4.6s.(6D).6p | 7D*  | 5d4.6s.(6D).7s | 7D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           549.256    |     3 |           |      |    2.037223    -     4.293895   | 5d4.6s2        | 3G   |                | *    |    |
           549.2908   |     4 |           |      |    2.601563    -     4.858097   | 5d5.(4P).6s    | 5P   |                | *    |    |
           549.5256   |     3 |           |      |    3.853156    -     6.108721   |                |      |                | *    |    |
           549.6234   |    30 | 4.0e+05   | B    |    2.786753    -     5.041923   | 5d5.(4D).6s    | 5D   |                | *    |    |
           549.8622   |    12 |           |      |    3.496875    -     5.751064   | 5d5.(4F).6s    | 5F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           550.0490   |    75 | 6.9e+05   | C    |    2.458116    -     4.711538   | 5d4.6s2        | 3G   |                | *    |    |
           550.0996   |    10 | 7.1e+04   | C    |    2.458319    -     4.711538   | 5d5.(4P).6s    | 5P   |                | *    |    |
           550.147    |     5 | 4.1e+04   | E    |    2.352539    -     4.605561   | 5d5.(4G).6s    | 5G   |                | *    |    |
           550.344    |  100* |           |      |    4.086219    -     6.338461   |                | *    | 5d4.6s.(6D).7s | 5D   |    |
           550.344    |  100* |           |      |    3.708721    -     5.960952   | 5d4.6s.(6D).6p | 5D*  | 5d4.6s.(6D).7s | 5D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           550.344    |  100* |           |      |    1.856810    -     4.109007   | 5d4.6s2        | 3D   |                | *    |    |
           550.648    |    12 |           |      |    4.014410    -     6.265361   | 5d5.(2D3).6s   | 3D   |                | *    |    |
           550.8474   |     4 |           |      |    3.984349    -     6.234501   | 5d5.(4G).6s    | 3G   |                | *    |    |
           550.861    |    20 |           |      |    2.532729    -     4.782832   | 5d5.(4P).6s    | 5P   |                | *    |    |
           551.281    |     1 |           |      |    4.252911    -     6.501290   | 5d5.(2G2).6s   | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           551.4676   |   300 | 7.3e+05   | C    |    0.412313    -     2.659944   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 7D*  |    |
           551.506    |     3 |           |      |                                 |                |      |                |      |    |
           551.520    |     2 |           |      |                                 |                |      |                |      |    |
           551.880    |    1w |           |      |    3.701382    -     5.947351   | 5d5.(4F).6s    | 5F   |                | *    |    |
           551.9135   |     2 |           |      |    4.208527    -     6.454344   |                | *    |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           552.1004   |    10 | 4.7e+05   | B    |    2.241985    -     4.487049   | 5d4.6s2        | 3D   |                | *    |    |
           552.5276   |    1w |           |      |    3.507746    -     5.751064   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           552.6644   |    2w |           |      |    4.116475    -     6.359240   | 5d5.(2G2).6s   | 3G   |                | *    |    |
           552.8090   |     6 | 1.1e+04   | D    |    1.655010    -     3.897184   | 5d4.6s2        | 3G   | 5d4.6s.(6D).6p | 5F*  |    |
           553.1384   |    30 | 6.8e+05   | B    |    2.246202    -     4.487049   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           553.3026   |     6 |           |      |                                 |                |      |                |      |    |
           553.7289   |    3w |           |      |                                 |                |      |                |      |    |
           553.7722   |    10 | 2.2e+05   | C    |    2.387469    -     4.625746   | 5d5.(4G).6s    | 5G   |                | *    |    |
           553.868    |     2 |           |      |    3.984349    -     6.222234   | 5d5.(4G).6s    | 3G   |                | *    |    |
           553.9482   |     6 | 4.8e+05   | B    |    2.601563    -     4.839134   | 5d5.(4P).6s    | 5P   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           553.991    |     2 |           |      |    4.376620    -     6.614001   |                |      |                | *    |    |
           554.2368   |     2 |           |      |    3.514654    -     5.751064   | 5d5.(4F).6s    | 5F   |                | *    |    |
           554.294    |     1 |           |      |    3.507746    -     5.743909   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           554.8078   |    3w |           |      |    3.452935    -     5.687043   | 5d5.(2I).6s    | 3I   |                | *    |    |
           555.0319   |     4 |           |      |    3.648917    -     5.882124   |                |      |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           555.1012   |     5 | 1.2e+04   | E    |    2.120999    -     4.353926   | 5d4.6s2        | 3F2  |                | *    |    |
           555.2685   |     1 |           |      |    3.654970    -     5.887226   | 5d4.6s2        | 3F1  |                | *    |    |
           555.4112   |    4w |           |      |    2.786753    -     5.018436   | 5d5.(4D).6s    | 5D   |                | *    |    |
           555.4887   |     3 |           |      |    3.701382    -     5.932748   | 5d5.(4F).6s    | 5F   |                | *    |    |
           555.5320   |     4 |           |      |    2.973488    -     5.204685   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           555.9764   |     4 |           |      |    1.856810    -     4.086219   | 5d4.6s2        | 3D   |                | *    |    |
           556.212    |     3 |           |      |    4.456385    -     6.684843   |                | *    |                |      |    |
           556.397    |    4w |           |      |    3.994512    -     6.222234   |                |      |                | *    |    |
           556.8086   |    10 |           |      |    4.243805    -     6.469892   |                | *    |                |      |    |
           557.043    |     3 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           557.199    |     2 |           |      |    2.966952    -     5.191459   | 5d5.(4D).6s    | 5D   |                | *    |    |
           557.2822   |     3 |           |      |    3.452935    -     5.677130   | 5d5.(2I).6s    | 3I   |                | *    |    |
           557.5812   |     4 |           |      |    2.352539    -     4.575532   | 5d5.(4G).6s    | 5G   |                | *    |    |
           557.6318   |     6 |           |      |    2.532729    -     4.755518   | 5d5.(4P).6s    | 5P   |                | *    |    |
           557.7945   |     1 |           |      |    2.037223    -     4.259363   | 5d4.6s2        | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           557.826    |     2 |           |      |    3.897184    -     6.119200   | 5d4.6s.(6D).6p | 5F*  | 5d4.6s.(6D).7s | 7D   |    |
           557.9925   |     5 |           |      |                                 |                |      |                |      |    |
           558.400    |    3w |           |      |    3.051360    -     5.271081   | 5d4.6s2        | 1F   |                | *    |    |
           558.509    |     1 |           |      |    2.352539    -     4.571838   | 5d5.(4G).6s    | 5G   |                | *    |    |
           558.812    |     2 |           |      |    2.387469    -     4.605561   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           559.053    |     1 |           |      |    3.654970    -     5.872107   | 5d4.6s2        | 3F1  |                | *    |    |
           559.103    |     2 |           |      |    3.654970    -     5.871915   | 5d4.6s2        | 3F1  |                | *    |    |
           559.267    |     1 |           |      |    3.330419    -     5.546707   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           559.356    |    10 |           |      |    3.500500    -     5.716440   | 5d5.(4F).6s    | 5F   |                | *    |    |
           559.437    |     1 |           |      |    3.765921    -     5.981529   | 5d4.6s2        | 3F1  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           560.1818   |     1 |           |      |    2.458319    -     4.670990   | 5d5.(4P).6s    | 5P   |                | *    |    |
           560.431    |    40 |           |      |    3.944883    -     6.156564   |                | *    | 5d4.6s.(6D).7s | 5D   |    |
           560.520    |     3 |           |      |    3.701382    -     5.912723   | 5d5.(4F).6s    | 5F   |                | *    |    |
           560.8134   |     5 | 6.4e+04   | C    |    2.246202    -     4.456385   | 5d5.(4G).6s    | 5G   |                | *    |    |
           561.2303   |     4 |           |      |    2.833386    -     5.041923   | 5d4.6s2        | 1G2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           561.516    |     2 |           |      |    2.966952    -     5.174372   | 5d5.(4D).6s    | 5D   |                | *    |    |
           561.615    |     6 |           |      |    3.374084    -     5.581091   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           561.705    |     5 | 1.47e+05  | C    |    2.194667    -     4.401333   | 5d4.6s2        | 3F2  |                | *    |    |
           561.726    |     5 |           |      |    2.037223    -     4.243805   | 5d4.6s2        | 3G   |                | *    |    |
           561.874    |     2 |           |      |    2.786753    -     4.992763   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           562.397    |     2 |           |      |    3.507746    -     5.711706   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           562.458    |     6 | 7.e+04    | D    |    2.422032    -     4.625746   | 5d5.(4G).6s    | 5G   |                | *    |    |
           562.967    |     8 |           |      |    1.868433    -     4.070168   | 5d4.6s2        | 3H   | 5d4.6s.(6D).6p | 5D*  |    |
           562.990    |     3 |           |      |    2.786753    -     4.988376   | 5d5.(4D).6s    | 5D   |                | *    |    |
           563.127    |    10 |           |      |    4.137357    -     6.338461   | 5d4.6s.(6D).6p | 5F*  | 5d4.6s.(6D).7s | 5D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           563.194    |    20 | 1.43e+05  | D    |    1.507891    -     3.708721   | 5d4.6s2        | 3H   | 5d4.6s.(6D).6p | 5D*  |    |
           563.550    |     5 |           |      |    3.701382    -     5.900834   | 5d5.(4F).6s    | 5F   |                | *    |    |
           563.711    |     4 |           |      |    3.330419    -     5.529234   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           563.964    |     5 |           |      |    3.374084    -     5.571920   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           564.139    |     5 |           |      |    4.162091    -     6.359240   |                |      |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           564.203    |     6 |           |      |    0.207090    -     2.403983   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 7F*  |    |
           564.385    |     1 |           |      |    3.520246    -     5.716440   | 5d5.(2I).6s    | 3I   |                | *    |    |
           564.447    |     5 |           |      |    2.973488    -     5.169439   | 5d5.(4D).6s    | 5D   |                | *    |    |
           564.702    |    3w |           |      |    3.430702    -     5.625659   | 5d5.(4F).6s    | 5F   |                | *    |    |
           564.837    |   50* |           |      |    3.570403    -     5.764846   | 5d4.6s.(6D).6p | 7D*  | 5d4.6s.(6D).7s | 7D   |    |
                      |       |           |      |                                 |                |      |                |      |    |
           564.837    |   50* |           |      |    2.352539    -     4.546959   | 5d5.(4G).6s    | 5G   |                | *    |    |
           565.124    |     2 | 1.1e+04   | E    |    2.037223    -     4.230549   | 5d4.6s2        | 3G   |                | *    |    |
           565.241    |     2 |           |      |    2.911741    -     5.104608   | 5d4.6s2        | 1I   |                | *    |    |
           565.410    |     3 | 2.6e+04   | D    |    1.916797    -     4.109007   | 5d4.6s2        | 3D   |                | *    |    |
           565.700    |     3 |           |      |    2.908052    -     5.099145   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           565.788    |     2 |           |      |                                 |                |      |                |      |    |
           566.007    |     6 | 1.2e+05   | C    |    2.266491    -     4.456385   | 5d5.(6S).6s    | 5S   |                | *    |    |
           566.072    |    20 | 6.8e+05   | C    |    2.436108    -     4.625746   | 5d5.(4G).6s    | 5G   |                | *    |    |
           566.330    |    3w |           |      |    3.984349    -     6.172997   | 5d5.(4G).6s    | 3G   |                | *    |    |
           566.398    |     3 |           |      |    2.387137    -     4.575532   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           566.433    |     8 |           |      |    2.908052    -     5.096311   | 5d5.(4D).6s    | 5D   |                | *    |    |
           566.718    |     4 |           |      |    3.051360    -     5.238519   | 5d4.6s2        | 1F   |                | *    |    |
           567.056    |     1 |           |      |    3.701382    -     5.887226   | 5d5.(4F).6s    | 5F   |                | *    |    |
           567.353    |     5 | 4.6e+05   | C    |    2.387137    -     4.571838   | 5d4.6s2        | 3P2  |                | *    |    |
           567.439    |    10 | 1.77e+06  | B    |    2.387469    -     4.571838   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           567.537    |     5 | 2.20e+05  | C    |    2.246202    -     4.430198   | 5d5.(4G).6s    | 5G   |                | *    |    |
           567.660    |     6 |           |      |    2.422032    -     4.605561   | 5d5.(4G).6s    | 5G   |                | *    |    |
           567.690    |     8 |           |      |    2.194667    -     4.378075   | 5d4.6s2        | 3F2  |                | *    |    |
           567.890    |     4 |           |      |                                 |                |      |                |      |    |
           567.964    |     3 |           |      |    3.452935    -     5.635286   | 5d5.(2I).6s    | 3I   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           568.008    |     4 |           |      |    2.973488    -     5.155659   | 5d5.(4D).6s    | 5D   |                | *    |    |
           568.968    |     2 |           |      |    3.560935    -     5.739430   | 5d5.(4P).6s    | 3P   |                | *    |    |
