
----------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek           |     Lower level      |     Upper level      |Type|
           Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)          |----------------------|----------------------|    |
            Vac (nm)  |          |           |      |                                     | Conf.         | Term | Conf.         | Term |    |
             438.009  |   100bl* |           |      |   1130.57560     -    1133.40544    | 1s.2s.(3S).8i | 4I   | 1s.2s.(3S).9k | 4K*  |    |
             438.587  |    100bl |           |      |   1130.57934     -    1133.40544    | 1s.2s.(3S).8i | 4I   | 1s.2s.(3S).9k | 4K*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             442.28   |      20* |           |      |   [225.4839]     -    [228.2878]    | 1s2.8d        | 2D   | 1s2.9p        | 2P*  |    |
             442.28   |      20* |           |      |   [225.4848]     -    [228.2878]    | 1s2.8d        | 2D   | 1s2.9p        | 2P*  |    |
             442.68   |       20 |           |      |   1130.530       -    1133.329      | 1s.2s.(3S).8f | 4F*  | 1s.2s.(3S).9d | 4D   |    |
             444.58   |       20 |           |      |   1130.423       -    1133.211      | 1s.2s.(3S).8d | 4D   | 1s.2s.(3S).9p | 4P*  |    |
             449.57   |      100 |           |      |   1130.300       -    1133.057      | 1s.2s.(3S).8p | 4P*  | 1s.2s.(3S).9s | 4S   |    |
                      |          |           |      |                                     |               |      |               |      |    |
             450.07   |     20bl |           |      |   [231.90064]    -    [234.6543]    | 1s2.11[k-n]   |      | 1s2.14[f-r]   |      |    |
             453.755  |       20 |           |      |   [225.40511]    -    [228.13674]   | 1s2.8p        | 2P*  | 1s2.9s        | 2S   |    |
             454.291  |       20 |           |      |   [225.40832]    -    [228.13674]   | 1s2.8p        | 2P*  | 1s2.9s        | 2S   |    |
             465.97   |      100 |           |      |   [230.38941]    -    [233.05005]   | 1s2.10[k-m]   |      | 1s2.12[k-o]   |      |    |
